tables,1508889513.7956822,1508890084.7418385
query,1508891158.1631188,1508891158.351345,1508891158.19162,1508891158.3484116,1508891158.2837698,212
query,1508891158.3881593,1508891158.6935074,1508891158.3884537,1508891158.6922517,1508891158.3953233,2215
query,1508891158.733998,1508891158.8719106,1508891158.7353163,1508891158.870555,1508891158.7680042,1810
query,1508891158.9259973,1508891158.967473,1508891158.928918,1508891158.9662602,1508891158.945596,2630
query,1508891159.0016239,1508891159.0444028,1508891159.004606,1508891159.042964,1508891159.0420606,114
query,1508891159.0859692,1508891159.1982849,1508891159.0872533,1508891159.1965585,1508891159.0997782,2905
query,1508891159.2915952,1508891159.32278,1508891159.2919338,1508891159.3139513,1508891159.2958744,1
query,1508891159.3597395,1508891159.3911936,1508891159.3607287,1508891159.3824768,1508891159.3654847,132
query,1508891159.454998,1508891159.519294,1508891159.455513,1508891159.494893,1508891159.4595776,743
query,1508891159.537974,1508891159.5710897,1508891159.5391412,1508891159.5599415,1508891159.5588534,160
query,1508891159.6059756,1508891159.7053466,1508891159.60629,1508891159.7041895,1508891159.6102316,2827
query,1508891159.7311275,1508891159.8011897,1508891159.7326016,1508891159.7988923,1508891159.7354248,2927
query,1508891159.873944,1508891159.9350739,1508891159.8755388,1508891159.9282727,1508891159.8769362,2827
query,1508891159.9659715,1508891160.0951283,1508891159.967576,1508891160.0806665,1508891159.9725661,2915
query,1508891160.1219745,1508891160.1549306,1508891160.1239884,1508891160.1435857,1508891160.1429234,700
query,1508891160.1883163,1508891160.2830293,1508891160.2021117,1508891160.269894,1508891160.203423,2261
query,1508891160.3099759,1508891160.333322,1508891160.3114586,1508891160.3151503,1508891160.3140216,63
query,1508891160.37,1508891160.4035513,1508891160.3710806,1508891160.395426,1508891160.372809,2763
query,1508891160.4656055,1508891160.495733,1508891160.4666228,1508891160.48025,1508891160.4712322,11
query,1508891160.5422244,1508891160.5948067,1508891160.5432165,1508891160.5896752,1508891160.544574,2801
query,1508891160.6374495,1508891160.6621964,1508891160.6388352,1508891160.6594481,1508891160.6403065,389
query,1508891160.7215464,1508891160.7573073,1508891160.72184,1508891160.7557056,1508891160.7236066,1133
query,1508891160.8281806,1508891160.8645985,1508891160.8291135,1508891160.8591871,1508891160.8305106,2748
query,1508891160.905965,1508891160.9952083,1508891160.9065363,1508891160.9704273,1508891160.9079707,3609
query,1508891161.0661588,1508891161.0994215,1508891161.0669463,1508891161.0868173,1508891161.0697596,353
query,1508891161.143362,1508891161.2021656,1508891161.1448607,1508891161.1969733,1508891161.1623375,2827
query,1508891161.2299669,1508891161.314807,1508891161.2313962,1508891161.2824466,1508891161.2327702,2827
query,1508891161.3392913,1508891161.3950944,1508891161.3462973,1508891161.3821626,1508891161.3478668,2827
query,1508891161.4179964,1508891161.4698381,1508891161.4193783,1508891161.468599,1508891161.4232216,2827
query,1508891161.5139709,1508891161.5790186,1508891161.5160174,1508891161.5528219,1508891161.5174534,2827
query,1508891161.605977,1508891161.638804,1508891161.6062999,1508891161.6106856,1508891161.6105552,1
query,1508891161.6558242,1508891161.6868613,1508891161.6562436,1508891161.6655328,1508891161.6586802,374
query,1508891161.7500014,1508891161.8253577,1508891161.7516515,1508891161.824117,1508891161.7569077,2470
query,1508891161.8579469,1508891161.8699687,1508891161.859216,1508891161.868041,1508891161.864318,61
query,1508891161.9388294,1508891161.9857554,1508891161.9402564,1508891161.9798524,1508891161.9421773,3364
query,1508891162.1164455,1508891162.1586258,1508891162.1170666,1508891162.1572049,1508891162.1233366,1093
query,1508891162.2312567,1508891162.2430356,1508891162.2332816,1508891162.2395418,1508891162.235407,0
query,1508891162.27812,1508891162.2978008,1508891162.2786403,1508891162.2962866,1508891162.2938366,938
query,1508891162.3508103,1508891162.437399,1508891162.3514066,1508891162.4356654,1508891162.3551555,3435
query,1508891162.4911273,1508891162.5090995,1508891162.4956837,1508891162.5074532,1508891162.4981081,396
query,1508891162.5484862,1508891162.7342517,1508891162.5620668,1508891162.7327616,1508891162.563947,12936
query,1508891162.9620347,1508891163.024444,1508891162.9631405,1508891163.0206783,1508891162.970036,4212
query,1508891163.0865579,1508891163.145157,1508891163.0880358,1508891163.1428971,1508891163.0897868,4198
query,1508891163.23406,1508891163.3391101,1508891163.2348683,1508891163.3239589,1508891163.2362664,11296
query,1508891163.5083108,1508891163.539094,1508891163.5088665,1508891163.5322826,1508891163.5316377,1058
query,1508891163.580995,1508891163.6176577,1508891163.5814378,1508891163.6142297,1508891163.5846868,3612
query,1508891163.76053,1508891163.842432,1508891163.7618403,1508891163.8327167,1508891163.763288,5765
query,1508891163.9214363,1508891164.0591793,1508891163.9230225,1508891164.0576968,1508891163.926234,13909
query,1508891164.1885147,1508891164.2099051,1508891164.1896687,1508891164.195563,1508891164.1953442,0
