tables,1508885788.197423,1508886172.8174765
query,1508886172.8336766,1508886172.9383352,1508886172.8369877,1508886172.9025655,1508886172.8443432,2887
query,1508886172.9970162,1508886173.0560873,1508886173.0090957,1508886173.051423,1508886173.0120468,2345
query,1508886173.0949016,1508886173.1383061,1508886173.098233,1508886173.1341774,1508886173.099279,2080
query,1508886173.1530864,1508886173.1824079,1508886173.1537619,1508886173.1808188,1508886173.1548219,2976
query,1508886173.1966102,1508886173.2267451,1508886173.1976433,1508886173.2225924,1508886173.219429,227
query,1508886173.26274,1508886173.3031735,1508886173.2636158,1508886173.301539,1508886173.2646372,2864
query,1508886173.3292456,1508886173.3622282,1508886173.3319511,1508886173.3352196,1508886173.3331864,10
query,1508886173.3934078,1508886173.432087,1508886173.3948934,1508886173.4176137,1508886173.396491,88
query,1508886173.4572525,1508886173.4831033,1508886173.45797,1508886173.4819503,1508886173.4611902,1153
query,1508886173.5231445,1508886173.5298624,1508886173.5233963,1508886173.5278573,1508886173.5244575,305
query,1508886173.545344,1508886173.6146727,1508886173.546003,1508886173.610138,1508886173.5469604,3023
query,1508886173.6352108,1508886173.7024677,1508886173.635946,1508886173.6856675,1508886173.6525347,1301
query,1508886173.7292595,1508886173.7896018,1508886173.742155,1508886173.7879374,1508886173.7431297,3023
query,1508886173.8073325,1508886173.8377569,1508886173.8085115,1508886173.836543,1508886173.8095372,2557
query,1508886173.85345,1508886173.8622816,1508886173.8547218,1508886173.8613052,1508886173.8557367,739
query,1508886173.8770013,1508886173.8966606,1508886173.8779747,1508886173.8955333,1508886173.8788822,2624
query,1508886173.9068952,1508886173.9107845,1508886173.9073422,1508886173.9095232,1508886173.9086764,133
query,1508886173.9204006,1508886173.938891,1508886173.9213858,1508886173.9379008,1508886173.9222875,3022
query,1508886173.9495137,1508886173.95593,1508886173.9509275,1508886173.9537704,1508886173.9529593,22
query,1508886173.9716856,1508886173.9941475,1508886173.9722626,1508886173.9930556,1508886173.9732969,3018
query,1508886174.0207963,1508886174.030439,1508886174.0221643,1508886174.0281296,1508886174.0234447,732
query,1508886174.0586278,1508886174.0686142,1508886174.0597012,1508886174.0672626,1508886174.0608587,957
query,1508886174.0841982,1508886174.1008606,1508886174.0851479,1508886174.0993912,1508886174.086106,3004
query,1508886174.1153786,1508886174.1551688,1508886174.1165226,1508886174.1539056,1508886174.1176903,4874
query,1508886174.1778247,1508886174.1856894,1508886174.178948,1508886174.1834576,1508886174.1799383,831
query,1508886174.2016268,1508886174.2292883,1508886174.2023623,1508886174.227924,1508886174.2032897,3023
query,1508886174.2459126,1508886174.2679596,1508886174.2465034,1508886174.2665963,1508886174.2479036,3023
query,1508886174.2840557,1508886174.3058336,1508886174.2847166,1508886174.3033066,1508886174.285855,3023
query,1508886174.3223214,1508886174.3438914,1508886174.3228986,1508886174.3418264,1508886174.3240235,3023
query,1508886174.3619664,1508886174.384164,1508886174.3631501,1508886174.3828292,1508886174.364238,3023
query,1508886174.3983462,1508886174.4034965,1508886174.3991795,1508886174.4019465,1508886174.4018252,2
query,1508886174.4155414,1508886174.4207137,1508886174.4158967,1508886174.4178476,1508886174.4169173,66
query,1508886174.4379175,1508886174.4953005,1508886174.4388502,1508886174.4937475,1508886174.4401724,8903
query,1508886174.5143034,1508886174.5196679,1508886174.5148847,1508886174.5172873,1508886174.5161347,76
query,1508886174.537029,1508886174.5839908,1508886174.5379725,1508886174.5825038,1508886174.5388844,9183
query,1508886174.6072102,1508886174.6334538,1508886174.6085832,1508886174.6315079,1508886174.6095328,2691
query,1508886174.6476276,1508886174.6527395,1508886174.649207,1508886174.6508315,1508886174.650666,1
query,1508886174.6558764,1508886174.6656964,1508886174.6570487,1508886174.6640418,1508886174.6581342,1031
query,1508886174.682179,1508886174.7070115,1508886174.68254,1508886174.7052686,1508886174.6835115,3199
query,1508886174.725228,1508886174.7414596,1508886174.725879,1508886174.739787,1508886174.7268786,1642
query,1508886174.7650654,1508886174.8148282,1508886174.765663,1508886174.813218,1508886174.766595,7883
query,1508886174.845203,1508886174.880288,1508886174.8463607,1508886174.8788989,1508886174.8473094,6657
query,1508886174.895287,1508886174.945736,1508886174.8967621,1508886174.944112,1508886174.8977625,7306
query,1508886174.9704037,1508886175.013663,1508886174.9712331,1508886175.0122027,1508886174.9722967,5686
query,1508886175.0282269,1508886175.034832,1508886175.0288453,1508886175.0335937,1508886175.0299323,300
query,1508886175.0746782,1508886175.1189885,1508886175.076475,1508886175.116289,1508886175.0778687,6337
query,1508886175.1340008,1508886175.1912456,1508886175.1345394,1508886175.1900065,1508886175.1356335,10106
query,1508886175.205495,1508886175.2853172,1508886175.2061822,1508886175.2840188,1508886175.2071476,14064
query,1508886175.2975245,1508886175.301151,1508886175.2980278,1508886175.3000329,1508886175.29897,1
query,1508886175.309483,1508886175.3170192,1508886175.3115907,1508886175.3139756,1508886175.313226,10
query,1508886175.3379445,1508886175.375746,1508886175.338661,1508886175.3743522,1508886175.3409886,6716
query,1508886175.3873308,1508886175.390111,1508886175.3877573,1508886175.3891,1508886175.3887427,0
query,1508886175.3960657,1508886175.4591792,1508886175.396644,1508886175.4576404,1508886175.397584,9474
query,1508886175.4737136,1508886175.4902732,1508886175.474431,1508886175.4884546,1508886175.4766405,2513
query,1508886175.5057924,1508886175.5182307,1508886175.507133,1508886175.5166023,1508886175.5081496,1998
query,1508886175.542302,1508886175.5637238,1508886175.5439286,1508886175.561679,1508886175.5458474,3931
query,1508886175.5799713,1508886175.5902603,1508886175.5808108,1508886175.5883927,1508886175.5817633,1381
query,1508886175.6052566,1508886175.6408968,1508886175.6066911,1508886175.6390293,1508886175.6075609,7046
query,1508886175.6621044,1508886175.6762562,1508886175.6633968,1508886175.6746778,1508886175.6643813,2502
query,1508886175.6974804,1508886175.70321,1508886175.6980786,1508886175.7014577,1508886175.70063,41
query,1508886175.7298777,1508886175.7350423,1508886175.7306094,1508886175.7334058,1508886175.7328038,3
query,1508886175.7582192,1508886175.7671597,1508886175.759259,1508886175.7657862,1508886175.762147,769
query,1508886175.7812836,1508886175.8286178,1508886175.7818325,1508886175.8271537,1508886175.7827554,9466
query,1508886175.8454444,1508886175.8785954,1508886175.8468387,1508886175.875842,1508886175.8479917,6266
query,1508886175.90012,1508886175.905833,1508886175.901721,1508886175.9038496,1508886175.9032223,11
query,1508886175.9217715,1508886175.9320903,1508886175.922279,1508886175.9299936,1508886175.9232252,1590
query,1508886175.9520285,1508886175.9697175,1508886175.9532797,1508886175.9679792,1508886175.9543874,2368
query,1508886175.9847777,1508886176.0276504,1508886175.9859073,1508886176.0261662,1508886175.9868386,7165
query,1508886176.0419824,1508886176.048063,1508886176.042428,1508886176.0465376,1508886176.0434215,628
query,1508886176.064648,1508886176.070406,1508886176.0661137,1508886176.0689797,1508886176.0670276,360
query,1508886176.0886462,1508886176.1127446,1508886176.090184,1508886176.1113734,1508886176.0910282,4201
query,1508886176.1281977,1508886176.1778421,1508886176.1288047,1508886176.1757917,1508886176.1299124,10321
query,1508886176.1994777,1508886176.215065,1508886176.2000313,1508886176.2134633,1508886176.2047675,0
query,1508886176.21665,1508886176.2250137,1508886176.2175405,1508886176.2235427,1508886176.2201488,591
query,1508886176.2405639,1508886176.2611172,1508886176.24189,1508886176.259514,1508886176.2427402,2982
query,1508886176.2752311,1508886176.2967386,1508886176.2757397,1508886176.2951086,1508886176.276864,3616
query,1508886176.3129227,1508886176.317019,1508886176.3140628,1508886176.3154426,1508886176.3152733,0
query,1508886176.3184476,1508886176.3238838,1508886176.3192174,1508886176.321644,1508886176.3205729,20
query,1508886176.3385212,1508886176.3545341,1508886176.3398883,1508886176.3530524,1508886176.3408551,3028
