tables,1500665319.7848327,1500665378.1066504
query,1500665378.1129618,1500665378.1146162,1500665378.1144006
query,1500665378.1172562,1500665378.1186545,1500665378.1186495
query,1500665378.120692,1500665378.1220453,1500665378.12204
query,1500665378.1259065,1500665378.127808,1500665378.1278024
query,1500665378.1319027,1500665378.1330261,1500665378.1330204
query,1500665378.1362615,1500665378.1386893,1500665378.1386814
query,1500665378.1411815,1500665378.143033,1500665378.1430275
query,1500665378.1454563,1500665378.146696,1500665378.1466901
query,1500665378.1499693,1500665378.1511886,1500665378.1510968
query,1500665378.1532357,1500665378.1560762,1500665378.1560705
query,1500665378.1582475,1500665378.1613634,1500665378.1613576
query,1500665378.1633513,1500665378.1639886,1500665378.1637735
query,1500665378.1684394,1500665378.170914,1500665378.1703014
query,1500665378.1737964,1500665378.1753683,1500665378.1753259
query,1500665378.1770952,1500665378.1789045,1500665378.1788962
query,1500665378.1815567,1500665378.1848705,1500665378.184609
query,1500665378.1865795,1500665378.1905382,1500665378.190532
query,1500665378.1922467,1500665378.1957536,1500665378.1957448
query,1500665378.197794,1500665378.199753,1500665378.1996138
query,1500665378.2018528,1500665378.2051575,1500665378.2051513
query,1500665378.206812,1500665378.208657,1500665378.2085972
query,1500665378.2114067,1500665378.213613,1500665378.2134795
query,1500665378.2175841,1500665378.221037,1500665378.2210305
query,1500665378.2227466,1500665378.2248163,1500665378.2245924
query,1500665378.227147,1500665378.229829,1500665378.2298222
query,1500665378.2315607,1500665378.2336407,1500665378.2333913
query,1500665378.2355049,1500665378.238201,1500665378.2381947
query,1500665378.2428153,1500665378.2461956,1500665378.246189
query,1500665378.248021,1500665378.2515566,1500665378.2515469
query,1500665378.2542777,1500665378.25493,1500665378.2547362
query,1500665378.2597702,1500665378.2610304,1500665378.2610245
query,1500665378.2631202,1500665378.2653263,1500665378.2650945
query,1500665378.2683046,1500665378.2691066,1500665378.268807
query,1500665378.271831,1500665378.274891,1500665378.274885
query,1500665378.276546,1500665378.279586,1500665378.2794487
query,1500665378.28146,1500665378.283187,1500665378.2830899
query,1500665378.2848756,1500665378.288059,1500665378.2865622
query,1500665378.2896938,1500665378.2925737,1500665378.2925127
query,1500665378.2944052,1500665378.2957363,1500665378.2956765
query,1500665378.2972956,1500665378.2991512,1500665378.298913
query,1500665378.3009846,1500665378.30266,1500665378.3025696
query,1500665378.304944,1500665378.306742,1500665378.306634
query,1500665378.3082852,1500665378.3092523,1500665378.3091447
query,1500665378.3124082,1500665378.3132992,1500665378.3131776
query,1500665378.317333,1500665378.31822,1500665378.3181555
query,1500665378.3213239,1500665378.3228111,1500665378.3227394
query,1500665378.3246348,1500665378.3272169,1500665378.327112
query,1500665378.3288734,1500665378.330862,1500665378.330639
query,1500665378.3335567,1500665378.3355973,1500665378.335377
query,1500665378.3373506,1500665378.3406053,1500665378.3405604
query,1500665378.3423717,1500665378.34281,1500665378.3425333
query,1500665378.347469,1500665378.349379,1500665378.3493726
query,1500665378.3533175,1500665378.355533,1500665378.3551385
query,1500665378.3580854,1500665378.360604,1500665378.360598
query,1500665378.362109,1500665378.364137,1500665378.3638062
query,1500665378.3667486,1500665378.3699417,1500665378.369596
query,1500665378.371594,1500665378.3755841,1500665378.3755784
query,1500665378.3772404,1500665378.380296,1500665378.3801997
query,1500665378.3820415,1500665378.3852084,1500665378.385102
query,1500665378.3875208,1500665378.3898988,1500665378.3898923
query,1500665378.3915465,1500665378.3941844,1500665378.3941224
query,1500665378.3961182,1500665378.3982184,1500665378.3982093
query,1500665378.4010205,1500665378.4030223,1500665378.402959
query,1500665378.4054449,1500665378.4069712,1500665378.4069648
query,1500665378.4097905,1500665378.4119544,1500665378.4119444
query,1500665378.414405,1500665378.4166453,1500665378.416484
query,1500665378.4186897,1500665378.4218943,1500665378.4218163
query,1500665378.4239354,1500665378.4277506,1500665378.4274256
query,1500665378.430078,1500665378.4325826,1500665378.4321434
query,1500665378.4345217,1500665378.4377253,1500665378.437718
query,1500665378.4397376,1500665378.4442475,1500665378.4442408
query,1500665378.4461513,1500665378.4486933,1500665378.448181
query,1500665378.4519506,1500665378.4546423,1500665378.4546354
query,1500665378.4565558,1500665378.4594445,1500665378.4593854
query,1500665378.4615815,1500665378.4645941,1500665378.4645877
query,1500665378.4663136,1500665378.4684181,1500665378.468272
query,1500665378.4713597,1500665378.4749455,1500665378.4749389
query,1500665378.476826,1500665378.4777286,1500665378.4773214
query,1500665378.4805782,1500665378.4831204,1500665378.482757
query,1500665378.4850392,1500665378.4877634,1500665378.487757
query,1500665378.490454,1500665378.4932985,1500665378.4932024
query,1500665378.4951432,1500665378.497154,1500665378.4970832
query,1500665378.5000508,1500665378.502328,1500665378.502058
query,1500665378.5041575,1500665378.5074787,1500665378.507414
query,1500665378.5113556,1500665378.5146863,1500665378.51468
query,1500665378.5164144,1500665378.518425,1500665378.5182316
query,1500665378.52017,1500665378.5230856,1500665378.5230794
query,1500665378.5248206,1500665378.5267766,1500665378.526599
query,1500665378.529254,1500665378.532388,1500665378.5323815
query,1500665378.5342367,1500665378.536171,1500665378.536165
query,1500665378.5378973,1500665378.5397995,1500665378.539665
query,1500665378.5418084,1500665378.542262,1500665378.5422528
query,1500665378.5479176,1500665378.5505552,1500665378.5503652
query,1500665378.552365,1500665378.556028,1500665378.5560193
query,1500665378.5578492,1500665378.55938,1500665378.5591877
query,1500665378.5622225,1500665378.5649726,1500665378.564966
query,1500665378.5667846,1500665378.5688002,1500665378.5687943
query,1500665378.5717635,1500665378.5736482,1500665378.5735447
query,1500665378.5763814,1500665378.578576,1500665378.578274
query,1500665378.5811975,1500665378.5831409,1500665378.5830758
