tables,1500665380.2890275,1500665427.887993
query,1500665427.8951879,1500665427.895588,1500665427.895536
query,1500665427.9028165,1500665427.903329,1500665427.903319
query,1500665427.9075773,1500665427.908007,1500665427.9079113
query,1500665427.9137464,1500665427.914271,1500665427.914142
query,1500665427.9192317,1500665427.9195898,1500665427.9195802
query,1500665427.924622,1500665427.9248338,1500665427.924828
query,1500665427.928105,1500665427.9286766,1500665427.9284139
query,1500665427.93368,1500665427.9344876,1500665427.9340138
query,1500665427.9377909,1500665427.9401276,1500665427.9401104
query,1500665427.9441352,1500665427.9457226,1500665427.945716
query,1500665427.9496362,1500665427.9500067,1500665427.949997
query,1500665427.9544902,1500665427.9547784,1500665427.9547696
query,1500665427.9594557,1500665427.9598422,1500665427.9597611
query,1500665427.9644635,1500665427.9665647,1500665427.9647784
query,1500665427.9715087,1500665427.9719462,1500665427.9718263
query,1500665427.9766152,1500665427.9768152,1500665427.976735
query,1500665427.981459,1500665427.9822083,1500665427.9817998
query,1500665427.98568,1500665427.9878988,1500665427.9878898
query,1500665427.9917693,1500665427.9942389,1500665427.9942293
query,1500665427.9980009,1500665427.9985769,1500665427.9983199
query,1500665428.0031276,1500665428.003729,1500665428.003494
query,1500665428.0074942,1500665428.0104992,1500665428.0103247
query,1500665428.0137644,1500665428.014596,1500665428.0141382
query,1500665428.018706,1500665428.0200047,1500665428.0199988
query,1500665428.023044,1500665428.023562,1500665428.0234506
query,1500665428.0275922,1500665428.0279055,1500665428.0278962
query,1500665428.0319078,1500665428.032763,1500665428.0320117
query,1500665428.0369096,1500665428.0383394,1500665428.0383332
query,1500665428.0416982,1500665428.0423293,1500665428.0420866
query,1500665428.0463564,1500665428.0465536,1500665428.046504
query,1500665428.0512044,1500665428.0531907,1500665428.0531843
query,1500665428.0564713,1500665428.058739,1500665428.0586195
query,1500665428.0626113,1500665428.0648692,1500665428.0648592
query,1500665428.0687459,1500665428.0691228,1500665428.0691128
query,1500665428.0737107,1500665428.0741448,1500665428.074066
query,1500665428.078927,1500665428.0794158,1500665428.0792828
query,1500665428.0843532,1500665428.0853605,1500665428.0847669
query,1500665428.0907874,1500665428.092883,1500665428.0928762
query,1500665428.0953898,1500665428.0959003,1500665428.0955498
query,1500665428.1002684,1500665428.1004686,1500665428.1003904
query,1500665428.1045873,1500665428.1048539,1500665428.1047325
query,1500665428.1134672,1500665428.1136153,1500665428.1136093
query,1500665428.1178539,1500665428.1188984,1500665428.1188922
query,1500665428.1234922,1500665428.123624,1500665428.1236186
query,1500665428.1291344,1500665428.1292734,1500665428.1292677
query,1500665428.1358714,1500665428.136094,1500665428.1360428
query,1500665428.141465,1500665428.142676,1500665428.14267
query,1500665428.1475601,1500665428.1478207,1500665428.1476889
query,1500665428.1519303,1500665428.153317,1500665428.1532264
query,1500665428.1573327,1500665428.1574805,1500665428.1574752
query,1500665428.1622214,1500665428.1631746,1500665428.1631687
query,1500665428.167283,1500665428.1682644,1500665428.1682584
query,1500665428.1711032,1500665428.1712313,1500665428.171226
query,1500665428.176138,1500665428.176467,1500665428.1762812
query,1500665428.1822467,1500665428.1824617,1500665428.182419
query,1500665428.185869,1500665428.1860929,1500665428.185993
query,1500665428.1909328,1500665428.191143,1500665428.191088
query,1500665428.197386,1500665428.198955,1500665428.1989038
query,1500665428.202645,1500665428.2034066,1500665428.2033997
query,1500665428.2079768,1500665428.2083304,1500665428.2081451
query,1500665428.2141955,1500665428.2146816,1500665428.214521
query,1500665428.218965,1500665428.219429,1500665428.219318
query,1500665428.2287226,1500665428.2294612,1500665428.2292736
query,1500665428.2352288,1500665428.2356694,1500665428.2354443
query,1500665428.2439551,1500665428.2441492,1500665428.24414
query,1500665428.2504144,1500665428.2511418,1500665428.250984
query,1500665428.2574174,1500665428.2576509,1500665428.2576423
query,1500665428.2629733,1500665428.2666626,1500665428.2666523
query,1500665428.2716627,1500665428.272077,1500665428.2720652
query,1500665428.2781622,1500665428.2793984,1500665428.2793813
query,1500665428.2833664,1500665428.2836018,1500665428.28359
query,1500665428.290379,1500665428.2906556,1500665428.2905583
query,1500665428.295582,1500665428.2959747,1500665428.29576
query,1500665428.3008425,1500665428.3029075,1500665428.3028975
query,1500665428.306645,1500665428.3071249,1500665428.3068223
query,1500665428.3125,1500665428.3128288,1500665428.3127203
query,1500665428.318165,1500665428.3195019,1500665428.3194935
query,1500665428.3244162,1500665428.3246317,1500665428.3246202
query,1500665428.3303127,1500665428.3315103,1500665428.3315027
query,1500665428.3362458,1500665428.3363914,1500665428.3363845
query,1500665428.3418624,1500665428.3427744,1500665428.3427675
query,1500665428.347458,1500665428.3476102,1500665428.3476038
query,1500665428.353545,1500665428.3546355,1500665428.3546276
query,1500665428.3628693,1500665428.3638632,1500665428.3638568
query,1500665428.3693376,1500665428.3696132,1500665428.3694668
query,1500665428.3730505,1500665428.3731785,1500665428.3731735
query,1500665428.3775494,1500665428.37826,1500665428.3782547
query,1500665428.382426,1500665428.3831048,1500665428.3827577
query,1500665428.386645,1500665428.3869221,1500665428.386772
query,1500665428.3909276,1500665428.391173,1500665428.3910394
query,1500665428.3976688,1500665428.3988023,1500665428.397823
query,1500665428.402526,1500665428.40331,1500665428.40329
query,1500665428.4073083,1500665428.408078,1500665428.4080722
query,1500665428.4120696,1500665428.4125104,1500665428.4124527
query,1500665428.4180803,1500665428.4181936,1500665428.4181886
query,1500665428.4230351,1500665428.4234579,1500665428.4234474
query,1500665428.4279609,1500665428.4282744,1500665428.4282665
query,1500665428.433506,1500665428.4339964,1500665428.4338343
query,1500665428.4369824,1500665428.437147,1500665428.4371026
query,1500665428.4433224,1500665428.4444146,1500665428.4443614
