tables,1500664074.4513447,1500664213.662852
query,1500664213.6628842,1500664213.67324,1500664213.6717498
query,1500664213.6732826,1500664213.6821196,1500664213.6815038
query,1500664213.6821551,1500664213.6895938,1500664213.688341
query,1500664213.689631,1500664213.701149,1500664213.699896
query,1500664213.7011864,1500664213.7101064,1500664213.7092586
query,1500664213.710143,1500664213.7216618,1500664213.7208428
query,1500664213.7216985,1500664213.7339303,1500664213.732882
query,1500664213.733969,1500664213.742456,1500664213.7410796
query,1500664213.742493,1500664213.7506673,1500664213.7496774
query,1500664213.7507043,1500664213.7591562,1500664213.7575638
query,1500664213.7591946,1500664213.771544,1500664213.7699902
query,1500664213.7715948,1500664213.7831662,1500664213.7819812
query,1500664213.7832398,1500664213.7913892,1500664213.7896729
query,1500664213.7914374,1500664213.802635,1500664213.8013659
query,1500664213.8026743,1500664213.8119044,1500664213.8098547
query,1500664213.8119447,1500664213.8170576,1500664213.8165183
query,1500664213.8170924,1500664213.8283048,1500664213.8268309
query,1500664213.8283446,1500664213.8369715,1500664213.835958
query,1500664213.8370087,1500664213.8471816,1500664213.8464274
query,1500664213.847219,1500664213.8563497,1500664213.855424
query,1500664213.8563874,1500664213.864073,1500664213.863097
query,1500664213.8641136,1500664213.872609,1500664213.87112
query,1500664213.8726459,1500664213.8876035,1500664213.8858216
query,1500664213.887643,1500664213.8981493,1500664213.8966923
query,1500664213.8981874,1500664213.90765,1500664213.9068158
query,1500664213.907692,1500664213.9205596,1500664213.9192464
query,1500664213.9206004,1500664213.9321165,1500664213.9305873
query,1500664213.9321554,1500664213.940919,1500664213.9401176
query,1500664213.9409554,1500664213.9466972,1500664213.9459414
query,1500664213.946733,1500664213.9603305,1500664213.9592018
query,1500664213.960367,1500664213.9722376,1500664213.9714248
query,1500664213.9722831,1500664213.9867735,1500664213.985199
query,1500664213.9868147,1500664213.9984763,1500664213.996397
query,1500664213.998515,1500664214.008399,1500664214.0075939
query,1500664214.008443,1500664214.021361,1500664214.0199034
query,1500664214.0214016,1500664214.0314095,1500664214.0303566
query,1500664214.0314476,1500664214.0404346,1500664214.0381453
query,1500664214.0404732,1500664214.0541399,1500664214.0527246
query,1500664214.0541902,1500664214.0735533,1500664214.0727444
query,1500664214.0736058,1500664214.095369,1500664214.094204
query,1500664214.095427,1500664214.1092124,1500664214.107685
query,1500664214.109262,1500664214.1219168,1500664214.1209457
query,1500664214.121967,1500664214.1322732,1500664214.1311362
query,1500664214.1323197,1500664214.1400545,1500664214.1391075
query,1500664214.140094,1500664214.1468606,1500664214.1452773
query,1500664214.1469018,1500664214.1567314,1500664214.1551979
query,1500664214.156784,1500664214.1662457,1500664214.165209
query,1500664214.1662917,1500664214.1789892,1500664214.1779296
query,1500664214.17904,1500664214.188742,1500664214.1864998
query,1500664214.1887987,1500664214.193896,1500664214.1931598
query,1500664214.1939337,1500664214.2062895,1500664214.205245
query,1500664214.2063484,1500664214.214337,1500664214.213347
query,1500664214.2143779,1500664214.2261596,1500664214.2251947
query,1500664214.2262022,1500664214.2378848,1500664214.2360687
query,1500664214.2379327,1500664214.2476187,1500664214.2472446
query,1500664214.2476616,1500664214.2561102,1500664214.2551768
query,1500664214.2561557,1500664214.2636719,1500664214.2624154
query,1500664214.2637143,1500664214.2761893,1500664214.2749462
query,1500664214.2762506,1500664214.2865036,1500664214.2850423
query,1500664214.2865515,1500664214.2955723,1500664214.2942915
query,1500664214.295617,1500664214.3057728,1500664214.3048327
query,1500664214.305819,1500664214.3149211,1500664214.3135967
query,1500664214.3149664,1500664214.3257306,1500664214.3244605
query,1500664214.3257768,1500664214.3380723,1500664214.3371775
query,1500664214.3381226,1500664214.351892,1500664214.3505893
query,1500664214.351938,1500664214.365811,1500664214.3650079
query,1500664214.3658667,1500664214.374585,1500664214.3737457
query,1500664214.3746362,1500664214.383725,1500664214.383138
query,1500664214.383766,1500664214.3940651,1500664214.3925357
query,1500664214.394111,1500664214.4032521,1500664214.4021733
query,1500664214.4032967,1500664214.4132829,1500664214.41234
query,1500664214.41333,1500664214.42138,1500664214.41975
query,1500664214.4214263,1500664214.4334002,1500664214.4315598
