tables,1500667252.2591343,1500667431.4297547
query,1500667431.43077,1500667431.4323223,1500667431.4321892
query,1500667431.4343326,1500667431.4360476,1500667431.4357305
query,1500667431.4397347,1500667431.4415333,1500667431.4412026
query,1500667431.4443946,1500667431.448143,1500667431.4467924
query,1500667431.4489596,1500667431.45192,1500667431.4516752
query,1500667431.454167,1500667431.4562724,1500667431.456076
query,1500667431.4586763,1500667431.459814,1500667431.459597
query,1500667431.462464,1500667431.4651046,1500667431.464893
query,1500667431.4678233,1500667431.4698043,1500667431.4697413
query,1500667431.473294,1500667431.4753394,1500667431.475278
query,1500667431.478005,1500667431.4800508,1500667431.4799745
query,1500667431.4827573,1500667431.4852145,1500667431.4851515
query,1500667431.4872282,1500667431.4897978,1500667431.4896421
query,1500667431.4920278,1500667431.4935713,1500667431.4934494
query,1500667431.4995544,1500667431.501442,1500667431.5003502
query,1500667431.5032687,1500667431.5052495,1500667431.5051877
query,1500667431.5064707,1500667431.5089526,1500667431.508947
query,1500667431.5106268,1500667431.5132158,1500667431.5132096
query,1500667431.516145,1500667431.5191355,1500667431.5190938
query,1500667431.519982,1500667431.521093,1500667431.5207734
query,1500667431.5234742,1500667431.5255115,1500667431.525452
query,1500667431.5282986,1500667431.531295,1500667431.5312896
query,1500667431.5325823,1500667431.5345469,1500667431.534493
query,1500667431.5368507,1500667431.5386586,1500667431.53862
query,1500667431.5413618,1500667431.5435019,1500667431.543298
query,1500667431.5453,1500667431.547508,1500667431.547355
query,1500667431.5487268,1500667431.5517669,1500667431.551761
query,1500667431.5526278,1500667431.5555263,1500667431.555521
query,1500667431.5563147,1500667431.5567358,1500667431.5565832
query,1500667431.558755,1500667431.560862,1500667431.5607102
query,1500667431.5616362,1500667431.5647104,1500667431.564705
query,1500667431.565603,1500667431.5676956,1500667431.5676036
query,1500667431.5691097,1500667431.5706875,1500667431.5705726
query,1500667431.572666,1500667431.5741441,1500667431.5740654
query,1500667431.5769148,1500667431.5788825,1500667431.57879
query,1500667431.5797975,1500667431.580637,1500667431.5806315
query,1500667431.5839913,1500667431.5866215,1500667431.5864477
query,1500667431.5874968,1500667431.5905733,1500667431.5894685
query,1500667431.5914211,1500667431.5934086,1500667431.593284
query,1500667431.5947597,1500667431.5966415,1500667431.595633
query,1500667431.5986862,1500667431.6003454,1500667431.6001234
query,1500667431.6026495,1500667431.6032865,1500667431.6029744
query,1500667431.6063468,1500667431.608031,1500667431.6079838
query,1500667431.6103518,1500667431.6111534,1500667431.6106734
query,1500667431.6155217,1500667431.6178281,1500667431.6176374
query,1500667431.620897,1500667431.623118,1500667431.621831
query,1500667431.627332,1500667431.6304958,1500667431.6302857
query,1500667431.6323042,1500667431.634687,1500667431.6346803
query,1500667431.637377,1500667431.6396167,1500667431.6392863
query,1500667431.6442733,1500667431.6465907,1500667431.6464708
query,1500667431.6496463,1500667431.6510148,1500667431.6506586
query,1500667431.6554933,1500667431.6584978,1500667431.658345
query,1500667431.6638758,1500667431.6656358,1500667431.6654553
query,1500667431.6678593,1500667431.6701748,1500667431.6700406
query,1500667431.6743617,1500667431.6774828,1500667431.6773467
