tables,1500667434.7915206,1500667583.68641
query,1500667583.6896532,1500667583.6907806,1500667583.69038
query,1500667583.6971319,1500667583.700015,1500667583.6999686
query,1500667583.7037508,1500667583.7058709,1500667583.7057743
query,1500667583.709043,1500667583.7119112,1500667583.7119045
query,1500667583.7147746,1500667583.7166002,1500667583.7164948
query,1500667583.7195404,1500667583.7227879,1500667583.7227783
query,1500667583.7250268,1500667583.7257855,1500667583.7253995
query,1500667583.728804,1500667583.730102,1500667583.729885
query,1500667583.7352846,1500667583.7377155,1500667583.737649
query,1500667583.7407138,1500667583.741458,1500667583.7410784
query,1500667583.7472405,1500667583.7488723,1500667583.7488635
query,1500667583.7522855,1500667583.7537224,1500667583.7535396
query,1500667583.7569702,1500667583.7594283,1500667583.7593615
query,1500667583.7617562,1500667583.765462,1500667583.765454
query,1500667583.767804,1500667583.7697496,1500667583.7693856
query,1500667583.7729535,1500667583.7748976,1500667583.7747135
query,1500667583.7783508,1500667583.7786808,1500667583.7786734
query,1500667583.7837613,1500667583.7857306,1500667583.7855682
query,1500667583.7886946,1500667583.790364,1500667583.7903562
query,1500667583.7933395,1500667583.795074,1500667583.7950063
query,1500667583.7989438,1500667583.8013017,1500667583.8009062
query,1500667583.8036401,1500667583.8069212,1500667583.8068569
query,1500667583.8092444,1500667583.8098075,1500667583.8096297
query,1500667583.8145962,1500667583.8159416,1500667583.8158388
query,1500667583.8221726,1500667583.8230724,1500667583.8229907
query,1500667583.8276384,1500667583.829323,1500667583.829263
query,1500667583.8354404,1500667583.8384812,1500667583.8384748
query,1500667583.8410842,1500667583.8424037,1500667583.8423977
query,1500667583.8472242,1500667583.8477657,1500667583.8476508
query,1500667583.8526247,1500667583.8534188,1500667583.8529794
query,1500667583.8572443,1500667583.8580368,1500667583.8576167
query,1500667583.8656852,1500667583.8677008,1500667583.867624
query,1500667583.8702297,1500667583.8723059,1500667583.8722353
query,1500667583.8748012,1500667583.876393,1500667583.8763473
query,1500667583.8814373,1500667583.8817067,1500667583.8816223
query,1500667583.887212,1500667583.88884,1500667583.8888342
query,1500667583.8921826,1500667583.893686,1500667583.8934076
query,1500667583.8980327,1500667583.8990035,1500667583.898897
query,1500667583.9034452,1500667583.9060867,1500667583.9059818
query,1500667583.9081893,1500667583.910272,1500667583.909885
query,1500667583.9138196,1500667583.916185,1500667583.9160807
query,1500667583.9187672,1500667583.920715,1500667583.9206107
query,1500667583.9250066,1500667583.9264302,1500667583.926387
query,1500667583.9331436,1500667583.9348392,1500667583.9347951
query,1500667583.9383082,1500667583.9405015,1500667583.940051
query,1500667583.9443147,1500667583.9474363,1500667583.9474304
query,1500667583.9498777,1500667583.9504092,1500667583.9502292
query,1500667583.954047,1500667583.9566698,1500667583.9566605
query,1500667583.9631712,1500667583.964775,1500667583.9647233
query,1500667583.9675639,1500667583.9699712,1500667583.9695742
query,1500667583.9777663,1500667583.9800699,1500667583.9797304
query,1500667583.9832284,1500667583.9856517,1500667583.9852917
query,1500667583.9897406,1500667583.9923117,1500667583.9921432
query,1500667583.9956772,1500667583.9963248,1500667583.996076
query,1500667584.0010571,1500667584.001728,1500667584.001423
query,1500667584.0070372,1500667584.0079494,1500667584.0074584
query,1500667584.0117044,1500667584.0122752,1500667584.01212
query,1500667584.0164037,1500667584.0169444,1500667584.0167894
query,1500667584.021482,1500667584.0237973,1500667584.0234785
query,1500667584.0281622,1500667584.030304,1500667584.030173
query,1500667584.034199,1500667584.0346067,1500667584.0345986
query,1500667584.0398846,1500667584.0403848,1500667584.0403194
query,1500667584.0438445,1500667584.0460653,1500667584.0456815
query,1500667584.0496347,1500667584.0527904,1500667584.0527012
query,1500667584.0557492,1500667584.0577364,1500667584.0576713
query,1500667584.061182,1500667584.0623474,1500667584.0615876
query,1500667584.0657964,1500667584.0665808,1500667584.066178
query,1500667584.0704298,1500667584.072622,1500667584.072471
query,1500667584.0767968,1500667584.0775633,1500667584.077223
query,1500667584.0847652,1500667584.0856605,1500667584.0854468
query,1500667584.0912237,1500667584.0932586,1500667584.0932472
query,1500667584.097322,1500667584.0993545,1500667584.0992224
query,1500667584.1028173,1500667584.10625,1500667584.1051743
query,1500667584.1090744,1500667584.1111786,1500667584.111015
query,1500667584.1152835,1500667584.1189795,1500667584.1189692
query,1500667584.1214278,1500667584.1232889,1500667584.12328
query,1500667584.126342,1500667584.128802,1500667584.128416
