tables,1508823304.592667,1508823306.6555333
query,1508823314.1091585,1508823316.953964,1508823314.122953,1508823316.9445617,1508823314.1242256,396698
query,1508823316.96967,1508823318.8077006,1508823316.9711993,1508823318.80646,1508823316.9712245,396698
query,1508823318.8122241,1508823320.8485308,1508823318.8258345,1508823320.8471625,1508823318.8258696,396698
query,1508823320.8657188,1508823322.518548,1508823320.870946,1508823322.5172534,1508823320.8709693,396698
query,1508823322.5296822,1508823324.335091,1508823322.5307865,1508823324.3337612,1508823322.5308137,396698
query,1508823324.349688,1508823326.367446,1508823324.350924,1508823326.3660717,1508823324.3509474,396698
query,1508823326.385662,1508823328.2416475,1508823326.3860226,1508823328.240315,1508823326.3873367,396698
query,1508823328.2576773,1508823330.3145766,1508823328.2614725,1508823330.3006485,1508823328.2615004,396698
query,1508823330.328481,1508823332.2593703,1508823330.3300345,1508823332.2569633,1508823330.3300545,396698
query,1508823332.273643,1508823334.143103,1508823332.274417,1508823334.1419094,1508823332.274452,396698
query,1508823334.1466255,1508823335.8789868,1508823334.1472576,1508823335.87778,1508823334.147283,396698
query,1508823335.937065,1508823337.9412577,1508823335.9381552,1508823337.9399474,1508823335.9381888,396698
query,1508823337.9551404,1508823339.7852576,1508823337.9573624,1508823339.7839825,1508823337.9573812,396698
query,1508823339.7888887,1508823341.6489727,1508823339.7902002,1508823341.6477168,1508823339.7902226,396698
query,1508823341.6528814,1508823343.347546,1508823341.6540036,1508823343.3463209,1508823341.6540406,396698
query,1508823343.3545568,1508823345.3560946,1508823343.355629,1508823345.3548555,1508823343.355654,396698
query,1508823345.3864138,1508823346.9142556,1508823345.3936222,1508823346.9129796,1508823345.393645,396698
query,1508823347.0222478,1508823348.6543043,1508823347.023689,1508823348.6527793,1508823347.023712,396698
query,1508823348.6603084,1508823350.41954,1508823348.665575,1508823350.4161325,1508823348.6655943,396698
query,1508823350.4230661,1508823352.1644337,1508823350.4242144,1508823352.1632004,1508823350.4242358,396698
query,1508823352.2258997,1508823353.9957306,1508823352.245832,1508823353.9944413,1508823352.2458785,396698
query,1508823354.009617,1508823355.8623521,1508823354.0108762,1508823355.855501,1508823354.0108974,396698
query,1508823355.8774538,1508823357.974158,1508823355.909705,1508823357.9727645,1508823355.9097369,396698
query,1508823357.9854345,1508823359.9426734,1508823357.9898348,1508823359.9411473,1508823357.9898586,396698
query,1508823360.0361,1508823361.6945703,1508823360.036803,1508823361.6931689,1508823360.0368416,396698
query,1508823361.9492493,1508823363.826508,1508823361.9818704,1508823363.812748,1508823361.981912,396698
query,1508823363.8322241,1508823365.7730618,1508823363.8328435,1508823365.7716327,1508823363.8328671,396698
query,1508823365.793406,1508823367.9504275,1508823365.7960157,1508823367.9337103,1508823365.79604,396698
query,1508823367.9693618,1508823369.9028473,1508823367.9722884,1508823369.901594,1508823367.9723077,396698
query,1508823369.917458,1508823371.7542763,1508823369.9375317,1508823371.7369776,1508823369.9375553,396698
query,1508823371.7694466,1508823373.3396456,1508823371.7719584,1508823373.3384318,1508823371.771979,396698
query,1508823373.4588585,1508823375.2649596,1508823373.4611197,1508823375.2590718,1508823373.4611557,396698
query,1508823375.2688072,1508823376.9033222,1508823375.2737176,1508823376.892125,1508823375.2737398,396698
query,1508823376.969375,1508823378.919531,1508823376.9819272,1508823378.9182189,1508823376.9819582,396698
query,1508823378.923619,1508823380.764006,1508823378.9413936,1508823380.762701,1508823378.9414165,396698
query,1508823380.7674572,1508823382.5624201,1508823380.76815,1508823382.5531201,1508823380.7681892,396698
query,1508823382.5794,1508823384.742804,1508823382.5806427,1508823384.7414606,1508823382.5806668,396698
query,1508823384.757292,1508823386.7087185,1508823384.7587335,1508823386.7074137,1508823384.758759,396698
query,1508823386.721349,1508823388.5713623,1508823386.7249014,1508823388.570194,1508823386.724924,396698
query,1508823388.5813527,1508823390.611981,1508823388.5826352,1508823390.6107023,1508823388.5826566,396698
query,1508823390.6164646,1508823392.644096,1508823390.6170523,1508823392.6425118,1508823390.6170728,396698
query,1508823392.6604784,1508823394.639354,1508823392.6610532,1508823394.6359417,1508823392.6610756,395578
query,1508823394.657409,1508823396.5844028,1508823394.673461,1508823396.5830653,1508823394.6734889,396698
query,1508823396.7412856,1508823398.7262971,1508823396.7574403,1508823398.723118,1508823396.7574801,396698
query,1508823398.745205,1508823400.8669627,1508823398.7457192,1508823400.8656967,1508823398.7457438,396698
query,1508823400.8762875,1508823402.5757928,1508823400.8898392,1508823402.5744812,1508823400.8898616,396698
query,1508823402.716311,1508823404.4358366,1508823402.7223628,1508823404.434545,1508823402.7223852,396698
query,1508823404.6934776,1508823406.5839891,1508823404.6963282,1508823406.582735,1508823404.696365,396698
query,1508823406.635662,1508823408.35011,1508823406.6361423,1508823408.3388827,1508823406.6361678,396698
query,1508823408.3572476,1508823410.018913,1508823408.3575187,1508823410.0175962,1508823408.3575463,396698
query,1508823410.2812006,1508823412.1980896,1508823410.281464,1508823412.1945488,1508823410.281489,396698
query,1508823412.728064,1508823414.5625885,1508823412.7345655,1508823414.5603218,1508823412.7346034,396698
query,1508823414.5772848,1508823416.2659512,1508823414.5783648,1508823416.2646677,1508823414.5784073,396698
query,1508823416.2696285,1508823417.9589398,1508823416.2772508,1508823417.9577608,1508823416.277276,396698
query,1508823418.0950081,1508823419.9824946,1508823418.0961046,1508823419.9812224,1508823418.0961342,396698
query,1508823419.9971838,1508823421.6848378,1508823419.9986372,1508823421.6825402,1508823419.998655,396698
query,1508823421.69717,1508823423.7660866,1508823421.7174904,1508823423.7647083,1508823421.7175143,396698
query,1508823423.773204,1508823425.4362953,1508823423.7974195,1508823425.435058,1508823423.7974522,396698
query,1508823425.6672518,1508823427.444954,1508823425.6679127,1508823427.443737,1508823425.6679363,396698
query,1508823427.4611669,1508823429.6675584,1508823427.4618704,1508823429.665434,1508823427.4618926,396698
query,1508823429.6811032,1508823431.6442525,1508823429.6868124,1508823431.6429462,1508823429.6868355,396698
query,1508823431.6570868,1508823433.4179337,1508823431.657354,1508823433.3963993,1508823431.6573815,396698
query,1508823433.4650307,1508823435.6750717,1508823433.466021,1508823435.6736531,1508823433.4660444,396698
query,1508823435.6932826,1508823437.2768037,1508823435.6945143,1508823437.2756052,1508823435.6945527,396698
query,1508823437.7611594,1508823439.3980734,1508823437.7626615,1508823439.394978,1508823437.7626827,396698
query,1508823439.4395492,1508823441.7979822,1508823439.4408479,1508823441.7967649,1508823439.44087,396698
query,1508823441.8090746,1508823443.4035234,1508823441.8103812,1508823443.4023368,1508823441.8104022,396698
query,1508823443.4888146,1508823445.0162268,1508823443.4890954,1508823445.0151393,1508823443.4891224,396698
query,1508823445.1970115,1508823446.8693197,1508823445.19813,1508823446.8680634,1508823445.198155,396698
query,1508823446.8731444,1508823448.617569,1508823446.8736358,1508823448.6162927,1508823446.8736618,396698
query,1508823448.6330078,1508823450.509144,1508823448.6363811,1508823450.5078764,1508823448.6364036,396698
query,1508823450.5210917,1508823452.7064261,1508823450.5228071,1508823452.7052202,1508823450.5228298,396698
query,1508823452.7151556,1508823454.9614372,1508823452.7246099,1508823454.960046,1508823452.7246444,396698
query,1508823454.969395,1508823456.8395712,1508823454.9971104,1508823456.8382034,1508823454.9971347,396698
query,1508823456.8529766,1508823458.62984,1508823456.8542805,1508823458.6254,1508823456.8543017,396698
query,1508823458.664894,1508823460.3016915,1508823458.665761,1508823460.2931473,1508823458.6657856,396698
query,1508823460.3068466,1508823462.1317437,1508823460.3081493,1508823462.1304514,1508823460.308174,396698
query,1508823462.1564784,1508823464.2131042,1508823462.159939,1508823464.2118742,1508823462.1599627,396698
query,1508823464.2248883,1508823465.9907384,1508823464.2314246,1508823465.989504,1508823464.2314491,396698
query,1508823466.0589495,1508823468.042077,1508823466.0601313,1508823468.0383644,1508823466.0613167,396698
query,1508823468.0498655,1508823469.995652,1508823468.0776165,1508823469.992293,1508823468.0776408,396698
query,1508823470.0017405,1508823471.7738101,1508823470.0031004,1508823471.7713463,1508823470.0031254,396698
query,1508823471.8928473,1508823473.8094215,1508823471.894286,1508823473.8081667,1508823471.8943129,396698
query,1508823474.0113263,1508823475.8261313,1508823474.0122628,1508823475.8246384,1508823474.0122871,396698
