tables,1500664063.143181,1500665091.1154635
query,1500665091.115514,1500665091.13608,1500665091.135195
query,1500665091.1361272,1500665091.1530244,1500665091.1518152
query,1500665091.153063,1500665091.1715276,1500665091.1698105
query,1500665091.1715684,1500665091.1930783,1500665091.1895137
query,1500665091.1931293,1500665091.2130914,1500665091.2119012
query,1500665091.2131293,1500665091.2285433,1500665091.227397
query,1500665091.2285824,1500665091.2473278,1500665091.246343
query,1500665091.2473636,1500665091.2647402,1500665091.2633183
query,1500665091.2647777,1500665091.2783873,1500665091.2769701
query,1500665091.2784266,1500665091.2987845,1500665091.2972698
query,1500665091.2988288,1500665091.312295,1500665091.3098996
query,1500665091.312332,1500665091.330708,1500665091.3296099
query,1500665091.330745,1500665091.345658,1500665091.3444874
query,1500665091.3457158,1500665091.3610759,1500665091.3597145
query,1500665091.3611128,1500665091.373115,1500665091.3722026
query,1500665091.3731549,1500665091.3964179,1500665091.39442
query,1500665091.396463,1500665091.41852,1500665091.4178362
query,1500665091.4185576,1500665091.4379256,1500665091.4368556
query,1500665091.4379628,1500665091.4528935,1500665091.451878
query,1500665091.4529312,1500665091.4640634,1500665091.4624405
query,1500665091.4641054,1500665091.480716,1500665091.4796917
query,1500665091.480754,1500665091.4952173,1500665091.4943874
query,1500665091.495258,1500665091.5165498,1500665091.51572
query,1500665091.516609,1500665091.5315576,1500665091.5301433
query,1500665091.5315957,1500665091.54685,1500665091.5460508
query,1500665091.5468864,1500665091.5640416,1500665091.5632591
query,1500665091.564082,1500665091.5817022,1500665091.579397
query,1500665091.581742,1500665091.595848,1500665091.5927598
query,1500665091.595888,1500665091.6079848,1500665091.606384
query,1500665091.6080391,1500665091.6257434,1500665091.6245534
query,1500665091.6257825,1500665091.6439185,1500665091.6412396
query,1500665091.6439652,1500665091.6633408,1500665091.6621928
query,1500665091.6633842,1500665091.683311,1500665091.6821249
query,1500665091.6833541,1500665091.7081237,1500665091.7068274
query,1500665091.7081716,1500665091.7270303,1500665091.7244768
query,1500665091.7271044,1500665091.7474494,1500665091.7463222
query,1500665091.7474957,1500665091.7640946,1500665091.762454
query,1500665091.7641418,1500665091.78928,1500665091.7875414
query,1500665091.7893236,1500665091.807409,1500665091.8060083
query,1500665091.8074522,1500665091.8242805,1500665091.8219748
query,1500665091.8243203,1500665091.8406403,1500665091.839664
query,1500665091.840678,1500665091.8592243,1500665091.8571582
query,1500665091.859267,1500665091.8773713,1500665091.8752964
query,1500665091.8774083,1500665091.8997529,1500665091.897896
query,1500665091.8998508,1500665091.9247642,1500665091.923742
query,1500665091.9248083,1500665091.9378848,1500665091.93655
query,1500665091.9379263,1500665091.9534123,1500665091.9502854
query,1500665091.9534662,1500665091.970521,1500665091.9689465
query,1500665091.9705648,1500665091.9832542,1500665091.982196
query,1500665091.9832947,1500665092.001809,1500665091.9997885
query,1500665092.00185,1500665092.017636,1500665092.0163639
query,1500665092.0176754,1500665092.0361855,1500665092.0354843
query,1500665092.0362256,1500665092.0505407,1500665092.0484538
query,1500665092.0505795,1500665092.0674632,1500665092.0666046
query,1500665092.0675027,1500665092.093337,1500665092.0926452
query,1500665092.0933821,1500665092.1121788,1500665092.1114192
query,1500665092.1122186,1500665092.130947,1500665092.128678
query,1500665092.130987,1500665092.1466484,1500665092.145475
query,1500665092.1467006,1500665092.1664903,1500665092.163397
query,1500665092.16653,1500665092.180823,1500665092.1799352
query,1500665092.1808617,1500665092.1949155,1500665092.193356
query,1500665092.1949553,1500665092.216756,1500665092.214756
query,1500665092.2167952,1500665092.2319686,1500665092.2305593
query,1500665092.2320096,1500665092.244646,1500665092.2437296
query,1500665092.2446852,1500665092.2563343,1500665092.2549303
query,1500665092.256375,1500665092.2752218,1500665092.2737286
query,1500665092.275263,1500665092.2874572,1500665092.2858548
query,1500665092.2874951,1500665092.3019776,1500665092.2997873
query,1500665092.3020172,1500665092.3211906,1500665092.3199644
query,1500665092.32123,1500665092.3359385,1500665092.3340073
query,1500665092.3359783,1500665092.3519146,1500665092.3505785
query,1500665092.3519537,1500665092.3681107,1500665092.367176
query,1500665092.3681493,1500665092.386525,1500665092.3828478
query,1500665092.3865666,1500665092.4015787,1500665092.400478
query,1500665092.4016178,1500665092.4183395,1500665092.4170802
query,1500665092.4183788,1500665092.435199,1500665092.433967
query,1500665092.4352365,1500665092.4460049,1500665092.4445424
query,1500665092.4460425,1500665092.460182,1500665092.4594038
query,1500665092.460216,1500665092.4739585,1500665092.4718854
query,1500665092.4739943,1500665092.4893935,1500665092.4883409
query,1500665092.4894307,1500665092.5055292,1500665092.504524
query,1500665092.505561,1500665092.5206082,1500665092.5190887
query,1500665092.5206447,1500665092.5384016,1500665092.5353177
query,1500665092.5384367,1500665092.5566852,1500665092.5552375
query,1500665092.5567186,1500665092.5725694,1500665092.5716164
query,1500665092.5726182,1500665092.588117,1500665092.5873144
query,1500665092.5881624,1500665092.6022322,1500665092.6012435
query,1500665092.6022658,1500665092.6188207,1500665092.618034
query,1500665092.6188552,1500665092.635898,1500665092.6329353
query,1500665092.635959,1500665092.6564293,1500665092.6544845
query,1500665092.656469,1500665092.676853,1500665092.6747854
query,1500665092.676891,1500665092.6876984,1500665092.6864676
query,1500665092.6877325,1500665092.706077,1500665092.705036
query,1500665092.7061107,1500665092.7183824,1500665092.71721
query,1500665092.7184162,1500665092.7374125,1500665092.7364473
query,1500665092.7374496,1500665092.7534993,1500665092.752331
query,1500665092.7535346,1500665092.7735267,1500665092.771417
query,1500665092.7735763,1500665092.7888148,1500665092.7877345
query,1500665092.7888663,1500665092.8043387,1500665092.8025079
query,1500665092.8043733,1500665092.8169017,1500665092.8154297
tables,1500665430.6762652,1500666422.681436
query,1500666422.6814828,1500666422.7028642,1500666422.7014475
query,1500666422.7029233,1500666422.7280505,1500666422.7259965
query,1500666422.7280893,1500666422.7373116,1500666422.7364206
query,1500666422.7373493,1500666422.7625523,1500666422.7601452
query,1500666422.7625952,1500666422.7844436,1500666422.7837882
query,1500666422.7844818,1500666422.7998295,1500666422.798527
query,1500666422.799876,1500666422.8157773,1500666422.814764
query,1500666422.81582,1500666422.8274486,1500666422.8258948
query,1500666422.8274946,1500666422.8509607,1500666422.8504536
query,1500666422.8509977,1500666422.8714168,1500666422.8698297
query,1500666422.8714566,1500666422.8901033,1500666422.8895195
