tables,1508727937.4179053,1508728503.2528555
query,1508728549.765435,1508728550.0007377,1508728549.8638523,1508728549.9760096,1508728549.906442,0
query,1508728550.016096,1508728550.0644789,1508728550.0195463,1508728550.0631964,1508728550.062961,0
query,1508728550.0691626,1508728550.1161413,1508728550.0719087,1508728550.1012058,1508728550.1011157,0
query,1508728550.1283748,1508728550.3303168,1508728550.1427414,1508728550.326921,1508728550.16039,253
query,1508728550.3481085,1508728550.4141085,1508728550.3563118,1508728550.3801725,1508728550.3580492,3
query,1508728550.4239254,1508728550.4499161,1508728550.4252667,1508728550.444061,1508728550.4315605,1
query,1508728550.469728,1508728550.5290554,1508728550.4743588,1508728550.508912,1508728550.487871,22
query,1508728550.5599089,1508728550.593666,1508728550.560277,1508728550.5928264,1508728550.5922775,0
query,1508728550.6039808,1508728550.6527832,1508728550.6091194,1508728550.6357753,1508728550.6195848,0
query,1508728550.667936,1508728550.69259,1508728550.6690583,1508728550.676829,1508728550.6759055,0
query,1508728550.7079067,1508728550.7331283,1508728550.7124903,1508728550.728309,1508728550.7279484,18
query,1508728550.7604387,1508728550.7930992,1508728550.7682962,1508728550.7926483,1508728550.7925417,0
query,1508728550.8159513,1508728550.8328378,1508728550.8170688,1508728550.8270478,1508728550.8228657,0
query,1508728550.8718183,1508728550.92103,1508728550.8834178,1508728550.900987,1508728550.9008894,3
query,1508728550.9279609,1508728550.9568548,1508728550.9295926,1508728550.9384212,1508728550.9346795,0
query,1508728550.967187,1508728550.9971118,1508728550.968862,1508728550.9763608,1508728550.9758174,2
query,1508728551.0159194,1508728551.0442574,1508728551.0171542,1508728551.0227118,1508728551.0205808,0
query,1508728551.0499861,1508728551.1315203,1508728551.0513334,1508728551.1288106,1508728551.0555596,142
query,1508728551.155917,1508728551.3009486,1508728551.1562552,1508728551.2862995,1508728551.157926,391
query,1508728551.3120525,1508728551.3551824,1508728551.3126206,1508728551.3532896,1508728551.313791,66
query,1508728551.3675385,1508728551.4551609,1508728551.3688405,1508728551.4539344,1508728551.3700075,246
query,1508728551.46398,1508728551.500164,1508728551.4651701,1508728551.497149,1508728551.4663732,84
query,1508728551.5159073,1508728551.5342095,1508728551.5173252,1508728551.5211043,1508728551.5205915,0
query,1508728551.5380287,1508728551.5686224,1508728551.538636,1508728551.5431476,1508728551.5413983,0
query,1508728551.574567,1508728551.645342,1508728551.6040618,1508728551.637114,1508728551.6370182,0
query,1508728551.6476505,1508728551.689628,1508728551.6541252,1508728551.6615455,1508728551.6582236,0
query,1508728551.6919482,1508728551.7368145,1508728551.6935678,1508728551.7011583,1508728551.7010574,0
query,1508728551.752194,1508728551.7890582,1508728551.754842,1508728551.7765923,1508728551.7763314,15
query,1508728551.8119252,1508728551.848033,1508728551.8134594,1508728551.8400917,1508728551.8150136,0
query,1508728551.863977,1508728551.917769,1508728551.8913767,1508728551.909691,1508728551.9029815,4
query,1508728551.9319248,1508728551.9692235,1508728551.9331563,1508728551.9459236,1508728551.9449565,0
query,1508728551.975932,1508728552.000476,1508728551.9775746,1508728551.9886003,1508728551.9885082,0
query,1508728552.0199652,1508728552.0364022,1508728552.0206378,1508728552.0359187,1508728552.023288,0
query,1508728552.0580084,1508728552.1245868,1508728552.0799546,1508728552.106169,1508728552.0817277,43
query,1508728552.1519132,1508728552.1887856,1508728552.152919,1508728552.1731765,1508728552.1722105,1
query,1508728552.1918197,1508728552.2271724,1508728552.1933873,1508728552.2161725,1508728552.194551,0
query,1508728552.231915,1508728552.2853572,1508728552.2408843,1508728552.2772005,1508728552.2770948,0
query,1508728552.2941313,1508728552.3173344,1508728552.2957728,1508728552.3079684,1508728552.3078609,0
query,1508728552.3260262,1508728552.3545585,1508728552.327381,1508728552.3320086,1508728552.331526,0
query,1508728552.3690832,1508728552.4031427,1508728552.3704684,1508728552.4000072,1508728552.373447,34
query,1508728552.4295156,1508728552.455373,1508728552.4308934,1508728552.452735,1508728552.452193,7
query,1508728552.4740763,1508728552.509367,1508728552.4753041,1508728552.4806328,1508728552.4776728,1
query,1508728552.5379853,1508728552.5703096,1508728552.5392137,1508728552.544452,1508728552.5403697,1
query,1508728552.5879085,1508728552.6843085,1508728552.5897615,1508728552.6680877,1508728552.5922432,319
query,1508728552.7039528,1508728552.7370389,1508728552.7095168,1508728552.7279398,1508728552.72783,0
query,1508728552.7413638,1508728552.7699866,1508728552.7423458,1508728552.7639117,1508728552.7555563,27
query,1508728552.7759368,1508728552.8055432,1508728552.7803352,1508728552.804258,1508728552.7912607,0
query,1508728552.815908,1508728552.9078624,1508728552.8260548,1508728552.906621,1508728552.8419032,282
query,1508728552.919909,1508728552.9491093,1508728552.9208906,1508728552.9466732,1508728552.9465697,0
query,1508728552.9507253,1508728552.9784281,1508728552.9516962,1508728552.9658866,1508728552.9653304,7
query,1508728552.9839506,1508728553.0109527,1508728552.9850857,1508728553.0079272,1508728553.0078166,1
query,1508728553.0470107,1508728553.0721552,1508728553.0482335,1508728553.0519834,1508728553.0514557,0
query,1508728553.1033845,1508728553.1326015,1508728553.1053407,1508728553.1206644,1508728553.1205697,0
query,1508728553.1540365,1508728553.179011,1508728553.155002,1508728553.158853,1508728553.158663,1
query,1508728553.2192965,1508728553.2364323,1508728553.21971,1508728553.234983,1508728553.2319787,0
query,1508728553.2599049,1508728553.286382,1508728553.2734816,1508728553.2846575,1508728553.2845457,17
query,1508728553.3041413,1508728553.3324926,1508728553.3103693,1508728553.3200872,1508728553.3116837,0
query,1508728553.3359478,1508728553.389824,1508728553.336694,1508728553.3603134,1508728553.3380349,4
query,1508728553.4079165,1508728553.4416673,1508728553.4090939,1508728553.432108,1508728553.410359,7
query,1508728553.4640121,1508728553.5266144,1508728553.4648247,1508728553.489668,1508728553.46732,42
query,1508728553.5500858,1508728553.5683918,1508728553.5522997,1508728553.5680077,1508728553.5678945,0
query,1508728553.5839198,1508728553.6116915,1508728553.5850482,1508728553.6079018,1508728553.588462,1
query,1508728553.6239283,1508728553.6482687,1508728553.6248324,1508728553.628632,1508728553.6285253,0
query,1508728553.69426,1508728553.7122948,1508728553.6976178,1508728553.7089727,1508728553.7084277,0
query,1508728553.7561896,1508728553.7889304,1508728553.7574356,1508728553.7674727,1508728553.7672496,2
query,1508728553.804149,1508728553.8668253,1508728553.80641,1508728553.8587737,1508728553.8174615,135
query,1508728553.879965,1508728553.937071,1508728553.8818579,1508728553.9060264,1508728553.9029946,0
query,1508728553.9558566,1508728554.0290866,1508728553.9575002,1508728553.9683251,1508728553.9597661,42
query,1508728554.067147,1508728554.1048124,1508728554.06901,1508728554.0879843,1508728554.087881,7
query,1508728554.119985,1508728554.158035,1508728554.122185,1508728554.1459858,1508728554.139894,7
query,1508728554.1637053,1508728554.2180119,1508728554.16511,1508728554.2049243,1508728554.1662505,103
query,1508728554.2280116,1508728554.2589138,1508728554.2284143,1508728554.23802,1508728554.23792,2
query,1508728554.2679448,1508728554.3182468,1508728554.2840621,1508728554.3004518,1508728554.3003585,3
query,1508728554.3300612,1508728554.4093645,1508728554.33146,1508728554.3678846,1508728554.333117,0
