tables,1513210770.5986254,1513211042.195661
query,1513211042.1959946,1513211042.3638859,73
query,1513211042.378638,1513211042.5076523,450
query,1513211042.507656,1513211042.647313,664
query,1513211042.6473165,1513211042.7813957,71
query,1513211042.7813997,1513211042.9380572,62
query,1513211042.9380617,1513211043.080263,1070
query,1513211043.0802667,1513211043.2578301,31
query,1513211043.2578342,1513211043.3793082,36
query,1513211043.379312,1513211043.503281,99
query,1513211043.503285,1513211043.60919,66
query,1513211043.6091943,1513211043.7335365,68
query,1513211043.733541,1513211043.8651323,500
query,1513211043.8651483,1513211043.9716182,68
query,1513211043.971623,1513211044.087514,425
query,1513211044.0875192,1513211044.1979997,61
query,1513211044.1980047,1513211044.3260138,325
query,1513211044.326017,1513211044.4331172,11
query,1513211044.4331203,1513211044.5544822,67
query,1513211044.5544868,1513211044.6852322,60
query,1513211044.685237,1513211044.8098981,69
query,1513211044.809944,1513211044.9392238,271
query,1513211044.952356,1513211045.0840034,306
query,1513211045.0840092,1513211045.1993525,74
query,1513211045.1993573,1513211045.3315947,591
query,1513211045.3315992,1513211045.4979126,42
query,1513211045.4979174,1513211045.6216345,68
query,1513211045.621638,1513211045.7631292,68
query,1513211045.7631333,1513211045.8948724,68
query,1513211045.8948753,1513211046.0297644,68
query,1513211046.029768,1513211046.160063,68
query,1513211046.1600668,1513211046.3039534,10
query,1513211046.3039575,1513211046.4576826,29
query,1513211046.4576864,1513211046.5888426,905
query,1513211046.5888467,1513211046.7050755,213
query,1513211046.705079,1513211046.836513,846
query,1513211046.8365169,1513211047.019947,481
query,1513211047.019951,1513211047.1479988,4
query,1513211047.1480029,1513211047.2516322,1005
query,1513211047.2516358,1513211047.3732948,464
query,1513211047.3732984,1513211047.5029192,351
query,1513211047.5029593,1513211047.6827483,1271
query,1513211047.6962414,1513211047.8219597,856
query,1513211047.821963,1513211047.9418025,928
query,1513211047.9418054,1513211048.0794165,1425
query,1513211048.0794203,1513211048.1963122,285
query,1513211048.1963155,1513211048.322503,1190
query,1513211048.3225062,1513211048.486771,765
query,1513211048.4867744,1513211048.6215315,1335
query,1513211048.621535,1513211048.7370012,7
query,1513211048.7370038,1513211048.8801098,17
query,1513211048.880113,1513211049.023908,721
query,1513211049.023912,1513211049.1041744,0
query,1513211049.1041768,1513211049.225436,1265
query,1513211049.2254393,1513211049.3875942,697
query,1513211049.3875978,1513211049.505363,408
query,1513211049.5053663,1513211049.6113899,601
query,1513211049.611393,1513211049.7084816,367
query,1513211049.7084854,1513211049.8224704,920
query,1513211049.8224738,1513211049.9412255,634
query,1513211049.9412293,1513211050.0420732,74
query,1513211050.0421138,1513211050.1593833,7
query,1513211050.1734831,1513211050.2937927,523
query,1513211050.293795,1513211050.459492,1198
query,1513211050.459496,1513211050.5743918,895
query,1513211050.574396,1513211050.7010527,642
query,1513211050.7010567,1513211050.819937,497
query,1513211050.819941,1513211050.9280531,350
query,1513211050.9280567,1513211051.0433602,1292
query,1513211051.0433633,1513211051.1674333,848
query,1513211051.1674368,1513211051.2965631,534
query,1513211051.2965667,1513211051.432845,984
query,1513211051.432849,1513211051.5860279,1081
query,1513211051.5860314,1513211051.6826687,4
query,1513211051.6826715,1513211051.7938354,356
query,1513211051.7938397,1513211051.9234653,496
query,1513211051.923469,1513211052.0571353,540
query,1513211052.0571392,1513211052.1376445,1
query,1513211052.1376486,1513211052.2346375,194
query,1513211052.2346418,1513211052.3890636,881
query,1513211052.3890674,1513211052.511499,479
query,1513211052.511535,1513211052.7198632,1040
query,1513211052.7336679,1513211052.8533504,146
query,1513211052.853354,1513211052.9747267,713
query,1513211052.9747303,1513211053.069338,37
query,1513211053.0693421,1513211053.161296,822
query,1513211053.1612992,1513211053.273476,161
query,1513211053.2734795,1513211053.382397,0
query,1513211053.3824005,1513211053.4915767,1245
query,1513211053.4915802,1513211053.6072555,282
query,1513211053.6072593,1513211053.7368793,338
query,1513211053.736883,1513211053.8637612,704
query,1513211053.8637645,1513211053.973632,277
query,1513211053.9736357,1513211054.07878,139
query,1513211054.0787835,1513211054.1705256,377
query,1513211054.1705287,1513211054.280437,24
query,1513211054.2804408,1513211054.4019256,1039
query,1513211054.4019282,1513211054.5269477,379
query,1513211054.5269516,1513211054.6361759,986
query,1513211054.636179,1513211054.7758958,841
query,1513211054.775902,1513211054.8980827,1387
query,1513211054.8981183,1513211055.0192444,10
query,1513211055.0329862,1513211055.1440122,617
query,1513211055.1440148,1513211055.2602885,659
query,1513211055.2602923,1513211055.3669076,88
query,1513211055.366911,1513211055.4857633,694
query,1513211055.4857678,1513211055.6070163,592
query,1513211055.607022,1513211055.74159,1374
query,1513211055.7415938,1513211055.8881068,711
query,1513211055.8881104,1513211056.0074983,23
query,1513211056.0075018,1513211056.123685,1157
query,1513211056.123689,1513211056.2449741,838
query,1513211056.2449787,1513211056.363013,1025
query,1513211056.363017,1513211056.4791667,291
query,1513211056.4791703,1513211056.5634573,744
query,1513211056.5634608,1513211056.68917,485
query,1513211056.6891744,1513211056.7983935,63
query,1513211056.7983968,1513211056.9357622,514
query,1513211056.935766,1513211057.0587142,1149
query,1513211057.058788,1513211057.184683,364
query,1513211057.1846871,1513211057.3281329,211
query,1513211057.328177,1513211057.441788,181
query,1513211057.454009,1513211057.5658348,185
query,1513211057.5658386,1513211057.7006047,1117
query,1513211057.7006073,1513211057.815185,12
query,1513211057.8151884,1513211057.9460962,457
query,1513211057.9461007,1513211058.06906,958
query,1513211058.0690641,1513211058.204855,79
query,1513211058.2048597,1513211058.353259,1348
query,1513211058.3532631,1513211058.4972227,59
query,1513211058.4972265,1513211058.6499538,1281
query,1513211058.6499574,1513211058.7685378,501
query,1513211058.768542,1513211058.882708,771
query,1513211058.8827138,1513211059.0358725,290
query,1513211059.0358753,1513211059.1753612,528
query,1513211059.1753674,1513211059.3397045,1194
query,1513211059.3397086,1513211059.4948573,35
query,1513211059.4948614,1513211059.626279,186
query,1513211059.6262834,1513211059.750267,1235
query,1513211059.7502713,1513211059.8750198,265
query,1513211059.8750231,1513211060.0290678,457
query,1513211060.0291085,1513211060.17693,442
query,1513211060.1910098,1513211060.3077765,1231
query,1513211060.3077805,1513211060.4206357,292
query,1513211060.4206388,1513211060.5305984,179
query,1513211060.530603,1513211060.6786845,1122
query,1513211060.6786883,1513211060.8143406,1462
query,1513211060.8143442,1513211060.9525273,561
query,1513211060.9525316,1513211061.0823147,369
query,1513211061.082319,1513211061.2519202,1036
query,1513211061.2519248,1513211061.3990173,670
query,1513211061.3990226,1513211061.5128908,612
query,1513211061.5128946,1513211061.585222,1
query,1513211061.585226,1513211061.7095935,1099
query,1513211061.7095969,1513211061.812763,605
query,1513211061.8127666,1513211061.9021661,12
query,1513211061.9021702,1513211062.0213888,158
query,1513211062.0213928,1513211062.1474712,736
query,1513211062.147475,1513211062.2900438,713
query,1513211062.2900476,1513211062.4129062,1166
query,1513211062.4129102,1513211062.5150166,1234
query,1513211062.5150545,1513211062.6611688,365
query,1513211062.6751077,1513211062.7934825,968
query,1513211062.7934866,1513211062.939612,498
query,1513211062.9396162,1513211063.0477707,439
query,1513211063.0477746,1513211063.1907082,78
query,1513211063.1907117,1513211063.3114753,266
query,1513211063.3114789,1513211063.4425764,1120
query,1513211063.4425802,1513211063.600543,1497
query,1513211063.6005468,1513211063.7220514,418
query,1513211063.7220552,1513211063.8269558,136
query,1513211063.8269594,1513211063.9514215,934
query,1513211063.9514256,1513211064.06389,171
query,1513211064.0638943,1513211064.182479,147
query,1513211064.1824832,1513211064.303684,629
query,1513211064.3036878,1513211064.4204383,1197
query,1513211064.4204423,1513211064.5418591,1351
query,1513211064.5418634,1513211064.6553814,291
query,1513211064.6553855,1513211064.7677178,8
query,1513211064.767722,1513211064.9166617,903
query,1513211064.9166658,1513211065.060177,1136
query,1513211065.0602157,1513211065.224073,502
query,1513211065.237977,1513211065.3526866,410
query,1513211065.3526905,1513211065.4831061,873
query,1513211065.48311,1513211065.6252732,1143
query,1513211065.6252773,1513211065.7656102,965
query,1513211065.7656145,1513211065.9178865,642
query,1513211065.9178913,1513211066.0322273,368
query,1513211066.032232,1513211066.1742854,25
query,1513211066.17429,1513211066.284206,25
query,1513211066.2842102,1513211066.4311297,1243
query,1513211066.4311335,1513211066.5705366,131
query,1513211066.570541,1513211066.7013888,601
query,1513211066.701393,1513211066.775777,1
query,1513211066.7757816,1513211066.889281,601
query,1513211066.8892844,1513211066.9686468,1
query,1513211066.9686503,1513211067.0785258,1062
query,1513211067.07853,1513211067.1982763,621
query,1513211067.1982808,1513211067.3565354,336
query,1513211067.3565397,1513211067.4963472,890
query,1513211067.496352,1513211067.6730835,1419
query,1513211067.6731231,1513211067.8157296,306
query,1513211067.8287,1513211067.930125,53
query,1513211067.9301298,1513211068.0321755,562
query,1513211068.0321794,1513211068.167731,538
query,1513211068.1677356,1513211068.3059454,943
query,1513211068.3059492,1513211068.4576457,642
query,1513211068.4576495,1513211068.5852046,1162
query,1513211068.5852087,1513211068.7064424,281
query,1513211068.7064462,1513211068.7841506,0
query,1513211068.7841542,1513211068.8980813,465
query,1513211068.8980854,1513211069.0196993,257
query,1513211069.0197031,1513211069.1161883,553
query,1513211069.1161923,1513211069.3075666,1241
query,1513211069.3075705,1513211069.4459646,313
query,1513211069.4459684,1513211069.5774856,318
query,1513211069.5774903,1513211069.708221,664
query,1513211069.7082245,1513211069.851162,469
query,1513211069.8511655,1513211069.9862623,371
query,1513211069.986266,1513211070.133996,686
query,1513211070.1339998,1513211070.2500036,331
query,1513211070.2500482,1513211070.4292076,747
query,1513211070.4427729,1513211070.5736465,73
query,1513211070.5736504,1513211070.6914032,983
query,1513211070.691407,1513211070.8159587,309
query,1513211070.8159623,1513211070.9568117,1092
query,1513211070.9568162,1513211071.146123,1125
query,1513211071.146127,1513211071.3452473,1031
query,1513211071.3452516,1513211071.5148728,1516
query,1513211071.514877,1513211071.7020316,446
query,1513211071.7020347,1513211071.7914302,1
query,1513211071.791433,1513211071.937685,567
query,1513211071.9376879,1513211072.0556524,725
query,1513211072.0556557,1513211072.178909,475
query,1513211072.1789124,1513211072.3094287,741
