tables,1513462020.8001983,1513462432.2060795
query,1513462432.2069232,1513462432.4446504,100
query,1513462432.454617,1513462432.6197798,1086
query,1513462432.6197834,1513462432.799999,1048
query,1513462432.8000035,1513462432.9609802,98
query,1513462432.9609838,1513462433.111588,90
query,1513462433.1115916,1513462433.2886693,2022
query,1513462433.288675,1513462433.447732,358
query,1513462433.4477363,1513462433.6308749,63
query,1513462433.6308784,1513462433.8252168,226
query,1513462433.825223,1513462434.036685,47
query,1513462434.0366888,1513462434.2789025,93
query,1513462434.2789066,1513462434.4434922,1396
query,1513462434.4434958,1513462434.6351466,93
query,1513462434.6351504,1513462434.8371112,1240
query,1513462434.8371158,1513462435.0052142,169
query,1513462435.0052178,1513462435.1996531,918
query,1513462435.1996567,1513462435.3326666,90
query,1513462435.3326702,1513462435.4780362,92
query,1513462435.4780414,1513462435.6720252,714
query,1513462435.672029,1513462435.8359206,95
query,1513462435.835964,1513462435.9937484,366
query,1513462436.009895,1513462436.1881895,980
query,1513462436.188193,1513462436.396298,92
query,1513462436.396302,1513462436.6638188,1237
query,1513462436.6638243,1513462436.8232632,96
query,1513462436.8232667,1513462436.963543,93
query,1513462436.9635458,1513462437.0928738,93
query,1513462437.092878,1513462437.2429602,93
query,1513462437.2429647,1513462437.4831994,93
query,1513462437.483204,1513462437.6779063,93
query,1513462437.6779113,1513462437.8562596,97
query,1513462437.856264,1513462438.020433,98
query,1513462438.0204368,1513462438.218614,2382
query,1513462438.218617,1513462438.3564596,815
query,1513462438.3564641,1513462438.529062,1996
query,1513462438.5290656,1513462438.752425,949
query,1513462438.7524285,1513462438.8981698,109
query,1513462438.8981733,1513462439.0573225,1671
query,1513462439.0573258,1513462439.2328315,1013
query,1513462439.2328346,1513462439.3844006,1022
query,1513462439.3844476,1513462439.6205301,2680
query,1513462439.6334739,1513462439.8012252,1792
query,1513462439.801228,1513462440.1306937,2063
query,1513462440.130699,1513462440.3556423,2958
query,1513462440.3556461,1513462440.558354,1002
query,1513462440.5583591,1513462440.74824,2345
query,1513462440.7482438,1513462440.9770036,1760
query,1513462440.9770074,1513462441.252046,2854
query,1513462441.2520502,1513462441.4193084,45
query,1513462441.4193118,1513462441.5665357,119
query,1513462441.5665393,1513462441.7391627,1603
query,1513462441.7391655,1513462441.8790624,0
query,1513462441.879067,1513462442.1117504,3165
query,1513462442.1117542,1513462442.2901967,1761
query,1513462442.2902007,1513462442.4819512,1280
query,1513462442.4819548,1513462442.6743004,1250
query,1513462442.6743038,1513462442.8371403,1558
query,1513462442.8371441,1513462443.0125513,1799
query,1513462443.012555,1513462443.2514904,1217
query,1513462443.251497,1513462443.442929,677
query,1513462443.4429748,1513462443.7151136,24
query,1513462443.7297084,1513462443.9600155,1188
query,1513462443.9600186,1513462444.1777139,3249
query,1513462444.1777167,1513462444.3921387,2032
query,1513462444.3921428,1513462444.5261889,468
query,1513462444.5261917,1513462444.8487077,2166
query,1513462444.848712,1513462445.0930784,1126
query,1513462445.0930822,1513462445.3445907,2100
query,1513462445.3445954,1513462445.4975903,2261
query,1513462445.4975944,1513462445.65242,1725
query,1513462445.652424,1513462445.8698087,1873
query,1513462445.8698115,1513462446.078957,2194
query,1513462446.07896,1513462446.214542,13
query,1513462446.214545,1513462446.380836,1884
query,1513462446.3808393,1513462446.5506122,1421
query,1513462446.550616,1513462446.7604816,1052
query,1513462446.7604854,1513462446.8934643,4
query,1513462446.8934674,1513462447.035617,596
query,1513462447.0356212,1513462447.2016454,1191
query,1513462447.2016482,1513462447.4105792,1092
query,1513462447.4106138,1513462447.7121537,2216
query,1513462447.720174,1513462447.93105,840
query,1513462447.9310527,1513462448.121276,2243
query,1513462448.1212788,1513462448.2524962,772
query,1513462448.2524989,1513462448.4356906,3396
query,1513462448.435694,1513462448.5855937,1026
query,1513462448.5855963,1513462448.6757467,0
query,1513462448.675749,1513462448.8636215,2442
query,1513462448.8636243,1513462448.9793255,934
query,1513462448.9793303,1513462449.1351187,1602
query,1513462449.1351223,1513462449.2944744,1512
query,1513462449.294479,1513462449.4350672,469
query,1513462449.4350703,1513462449.6328523,1081
query,1513462449.6328554,1513462449.791741,1598
query,1513462449.7917452,1513462449.8908758,189
query,1513462449.8908803,1513462450.1050763,2303
query,1513462450.105081,1513462450.2938657,1056
query,1513462450.2938702,1513462450.4923978,2617
query,1513462450.492402,1513462450.7653182,1973
query,1513462450.7653232,1513462451.1271014,2937
query,1513462451.1271641,1513462451.3244548,163
query,1513462451.3436816,1513462451.5179195,1400
query,1513462451.5179243,1513462451.7463708,1217
query,1513462451.746375,1513462451.938515,241
query,1513462451.9385202,1513462452.1237051,1411
