tables,1513471956.8248465,1513472821.4167008
query,1513472821.4171114,1513472821.7421274,82
query,1513472821.754211,1513472821.962999,1061
query,1513472821.9630039,1513472822.1716368,442
query,1513472822.1716404,1513472822.3522043,87
query,1513472822.352207,1513472822.5819464,20
query,1513472822.5819535,1513472822.8239794,821
query,1513472822.8239825,1513472823.0304189,19
query,1513472823.030422,1513472823.2565048,28
query,1513472823.256508,1513472823.4606543,106
query,1513472823.4606578,1513472823.6572049,32
query,1513472823.6572077,1513472823.8911984,84
query,1513472823.8912022,1513472824.1552534,452
query,1513472824.1552565,1513472824.369334,84
query,1513472824.3693378,1513472824.5718024,1047
query,1513472824.5718062,1513472824.805716,87
query,1513472824.80572,1513472825.0051928,440
query,1513472825.0051963,1513472825.1899803,15
query,1513472825.1899846,1513472825.3701732,86
query,1513472825.3701782,1513472825.5731485,23
query,1513472825.573152,1513472825.796564,85
query,1513472825.7966099,1513472826.0357347,137
query,1513472826.0433495,1513472826.2371163,394
query,1513472826.237119,1513472826.4536147,87
query,1513472826.4536178,1513472826.6363313,1070
query,1513472826.636335,1513472826.8199573,48
query,1513472826.819962,1513472827.0003674,84
query,1513472827.0003717,1513472827.279724,84
query,1513472827.2797287,1513472827.4660504,84
query,1513472827.466055,1513472827.69354,84
query,1513472827.6935437,1513472827.9335284,84
query,1513472827.9335327,1513472828.159402,18
query,1513472828.159406,1513472828.3342314,19
query,1513472828.3342366,1513472828.5918484,1148
query,1513472828.591852,1513472828.7700162,338
query,1513472828.7700205,1513472828.986895,855
query,1513472828.9868991,1513472829.1819873,683
query,1513472829.1819906,1513472829.3110633,1
query,1513472829.3110662,1513472829.5143998,600
query,1513472829.5144048,1513472829.681118,709
query,1513472829.6811216,1513472829.861417,329
query,1513472829.8614633,1513472830.095876,1436
query,1513472830.1084504,1513472830.2897077,1026
query,1513472830.2897122,1513472830.5059385,1045
query,1513472830.5059447,1513472830.7877073,1376
query,1513472830.7877116,1513472831.1196363,304
query,1513472831.1196408,1513472831.427811,1134
query,1513472831.427815,1513472831.687931,900
query,1513472831.6879346,1513472831.91591,1883
query,1513472831.9159143,1513472832.1358752,2
query,1513472832.1358778,1513472832.3214443,194
query,1513472832.3214471,1513472832.4906433,583
query,1513472832.4906461,1513472832.6016107,0
query,1513472832.601614,1513472832.8026557,1435
query,1513472832.8026624,1513472832.999369,639
query,1513472832.9993722,1513472833.283937,577
query,1513472833.283941,1513472833.4886563,752
query,1513472833.4886603,1513472833.6928983,398
query,1513472833.6929035,1513472833.9385655,1002
query,1513472833.9385705,1513472834.2351253,686
query,1513472834.2351313,1513472834.4414887,83
query,1513472834.4415298,1513472834.676634,1
query,1513472834.6820893,1513472834.8957374,325
query,1513472834.8957407,1513472835.1910753,1597
query,1513472835.1910791,1513472835.440446,795
query,1513472835.4404497,1513472835.6330602,74
query,1513472835.6330645,1513472835.8830154,431
query,1513472835.8830194,1513472836.0997357,193
query,1513472836.0997405,1513472836.3032959,1263
query,1513472836.3032994,1513472836.495518,932
query,1513472836.4955223,1513472836.6564834,219
