tables,1513046411.4462028,1513047949.3277087
query,1513047949.3295126,1513047950.2811532,101
query,1513047950.2989876,1513047951.0059028,741
query,1513047951.005908,1513047951.6014843,545
query,1513047951.6014879,1513047952.0917213,97
query,1513047952.0917258,1513047952.4440646,65
query,1513047952.4440703,1513047952.8739064,1164
query,1513047952.8739095,1513047953.2718394,99
query,1513047953.271844,1513047953.7674043,41
query,1513047953.7674084,1513047954.3308887,144
query,1513047954.3308945,1513047954.774664,92
query,1513047954.774668,1513047955.273357,97
query,1513047955.2733626,1513047955.690439,655
query,1513047955.690443,1513047956.0844955,97
query,1513047956.084499,1513047956.541472,799
query,1513047956.541477,1513047957.153239,106
query,1513047957.1532445,1513047957.651855,443
query,1513047957.6518588,1513047957.963398,16
query,1513047957.963404,1513047958.3634477,96
query,1513047958.3634527,1513047958.872972,160
query,1513047958.8729758,1513047959.303129,97
query,1513047959.303202,1513047959.9914196,334
query,1513047960.004878,1513047960.3983934,426
query,1513047960.3983982,1513047960.832403,94
query,1513047960.8324077,1513047961.2280543,838
query,1513047961.22806,1513047961.904458,81
query,1513047961.9044626,1513047962.361536,97
query,1513047962.3615406,1513047962.8542771,97
query,1513047962.8542814,1513047963.3073351,97
query,1513047963.30734,1513047963.8847017,97
query,1513047963.8847063,1513047964.304223,97
query,1513047964.3042274,1513047964.8928087,72
query,1513047964.8928146,1513047965.3743827,67
query,1513047965.3743875,1513047966.0002937,1423
query,1513047966.0002973,1513047966.5544577,418
query,1513047966.5544622,1513047967.0242386,1483
query,1513047967.024243,1513047967.3918076,627
query,1513047967.3918116,1513047967.7868836,7
query,1513047967.7868874,1513047968.3489711,617
query,1513047968.3489769,1513047968.8349102,642
query,1513047968.834915,1513047969.303775,670
query,1513047969.3038304,1513047970.261688,1635
query,1513047970.276648,1513047970.80898,1201
query,1513047970.8089845,1513047971.196964,1186
query,1513047971.1969697,1513047971.710247,1954
query,1513047971.7102525,1513047972.1636984,287
query,1513047972.1637032,1513047972.5393112,1324
query,1513047972.5393171,1513047973.0611866,1248
query,1513047973.061191,1513047973.5376844,2381
query,1513047973.5376892,1513047973.7921362,2
query,1513047973.7921407,1513047974.2579296,31
query,1513047974.2579343,1513047974.7760952,1240
query,1513047974.7760992,1513047975.1067882,0
query,1513047975.106791,1513047975.7369702,1810
query,1513047975.7369735,1513047976.0961092,647
query,1513047976.0961132,1513047976.5579684,467
query,1513047976.5579715,1513047976.9788783,775
query,1513047976.9788826,1513047977.3559842,1100
query,1513047977.3559885,1513047977.7871327,1167
query,1513047977.7871368,1513047978.222174,685
query,1513047978.2221792,1513047978.6047244,172
query,1513047978.6047616,1513047979.3460276,14
query,1513047979.359625,1513047979.8950894,445
query,1513047979.8950944,1513047980.51162,1839
query,1513047980.5116248,1513047980.9532244,1516
query,1513047980.9532287,1513047981.8538208,98
query,1513047981.8538253,1513047982.3291202,619
query,1513047982.3291242,1513047982.6981733,325
query,1513047982.6981778,1513047983.4808517,1658
query,1513047983.4808555,1513047983.9115615,1092
query,1513047983.9115658,1513047984.251952,491
query,1513047984.2519562,1513047984.6911402,1171
query,1513047984.6911452,1513047985.38823,1416
query,1513047985.3882346,1513047985.762836,2
query,1513047985.7628393,1513047986.2044652,747
query,1513047986.2044687,1513047986.5763137,703
query,1513047986.5763168,1513047987.209398,602
query,1513047987.2094018,1513047987.6596797,1
query,1513047987.6596832,1513047988.080889,150
query,1513047988.080893,1513047988.7172318,553
query,1513047988.7172348,1513047989.1849763,615
query,1513047989.1851149,1513047989.6567006,1464
query,1513047989.670267,1513047990.097872,277
query,1513047990.097875,1513047990.484471,942
query,1513047990.484475,1513047990.9303203,35
query,1513047990.9303243,1513047991.7128897,961
query,1513047991.7128942,1513047992.314684,311
query,1513047992.3146887,1513047992.6633434,0
query,1513047992.6633477,1513047993.0813408,1587
query,1513047993.0813441,1513047993.5745027,211
query,1513047993.5745063,1513047994.104407,446
query,1513047994.1044106,1513047994.6926117,818
query,1513047994.6926155,1513047995.4234731,223
query,1513047995.423478,1513047995.9788773,394
query,1513047995.9788811,1513047996.328998,476
query,1513047996.3290014,1513047996.694415,160
query,1513047996.6944196,1513047997.1054735,1431
query,1513047997.1054778,1513047997.5533519,488
query,1513047997.5533557,1513047998.0665965,1663
query,1513047998.0666018,1513047998.6349337,1406
query,1513047998.6349378,1513047999.179283,1716
query,1513047999.1793284,1513047999.5786994,177
query,1513047999.5911686,1513048000.0094404,676
query,1513048000.0094447,1513048000.625626,808
query,1513048000.6256309,1513048001.2966309,104
query,1513048001.2966356,1513048001.7796206,594
query,1513048001.7796245,1513048002.272484,739
query,1513048002.2724888,1513048002.8400111,1986
query,1513048002.8400156,1513048003.2240903,747
query,1513048003.2240942,1513048003.6198728,41
query,1513048003.6198764,1513048004.1321542,1600
query,1513048004.132158,1513048004.64341,795
query,1513048004.643414,1513048005.3080773,1365
query,1513048005.3080816,1513048005.7406597,318
query,1513048005.7406654,1513048006.277227,923
query,1513048006.2772307,1513048006.6811132,473
query,1513048006.6811204,1513048007.00444,149
query,1513048007.0044448,1513048007.3294904,847
query,1513048007.3295078,1513048007.8928483,1731
query,1513048007.8928533,1513048008.389086,613
query,1513048008.3890908,1513048008.7317939,114
query,1513048008.7318344,1513048009.101422,334
query,1513048009.1162434,1513048009.6090832,232
query,1513048009.6090899,1513048010.3405654,1590
query,1513048010.3405702,1513048010.9321196,13
query,1513048010.9321234,1513048011.3531384,749
query,1513048011.3531442,1513048011.7604795,1251
query,1513048011.7604837,1513048012.0848234,148
query,1513048012.084829,1513048012.5324814,2053
query,1513048012.5324855,1513048012.8922677,107
query,1513048012.8922718,1513048013.3598955,1949
query,1513048013.3598986,1513048013.8659644,1033
query,1513048013.86597,1513048014.382719,994
query,1513048014.3827236,1513048014.7497408,455
query,1513048014.7497447,1513048015.3919153,485
query,1513048015.3919194,1513048015.8535285,2098
query,1513048015.8535328,1513048016.5449378,233
query,1513048016.544942,1513048016.9703379,186
query,1513048016.970342,1513048017.5947301,1329
query,1513048017.594735,1513048018.2703898,817
query,1513048018.2703936,1513048018.75251,606
query,1513048018.7527397,1513048019.3321486,746
query,1513048019.3452735,1513048019.7980075,1202
query,1513048019.7980123,1513048020.1831245,359
query,1513048020.1831284,1513048020.5652742,221
query,1513048020.565277,1513048020.9581735,1403
query,1513048020.9581792,1513048021.51029,1981
query,1513048021.5102942,1513048022.017601,652
query,1513048022.0176067,1513048022.4286656,464
query,1513048022.4286695,1513048022.8340373,1400
query,1513048022.8340425,1513048023.2848215,696
query,1513048023.284825,1513048023.8196642,997
query,1513048023.8196676,1513048024.2920759,4
query,1513048024.2920792,1513048024.9235315,1331
query,1513048024.9235506,1513048025.285415,203
query,1513048025.2854197,1513048025.7961032,10
query,1513048025.7961073,1513048026.1832018,86
query,1513048026.1832058,1513048026.7203207,1059
query,1513048026.7203252,1513048027.1068308,1260
query,1513048027.106835,1513048027.6997366,1849
query,1513048027.6997423,1513048028.2964544,1784
query,1513048028.2965016,1513048028.9589145,394
query,1513048028.9710715,1513048029.4376342,1251
query,1513048029.4376383,1513048029.8854501,698
query,1513048029.8854544,1513048030.3827796,666
query,1513048030.3827834,1513048030.8222957,260
query,1513048030.822302,1513048031.3489664,159
query,1513048031.3489816,1513048031.8950908,1244
query,1513048031.8951106,1513048032.5481174,2129
query,1513048032.548122,1513048033.1166131,603
query,1513048033.1166172,1513048033.538522,320
query,1513048033.5385265,1513048033.9873264,1548
query,1513048033.98733,1513048034.532755,225
query,1513048034.5327587,1513048034.817037,580
query,1513048034.8170412,1513048035.4320457,981
query,1513048035.432049,1513048035.8716247,1728
query,1513048035.871629,1513048036.3199677,1903
query,1513048036.3199735,1513048037.1743755,253
query,1513048037.1743803,1513048037.5188897,235
query,1513048037.5188937,1513048038.214494,1415
query,1513048038.214498,1513048038.624594,1475
query,1513048038.624625,1513048039.1910574,447
query,1513048039.20413,1513048039.8184783,696
query,1513048039.8184822,1513048040.364429,1520
query,1513048040.3644333,1513048040.9942694,2254
query,1513048040.9942732,1513048041.4466264,1210
query,1513048041.44663,1513048041.9289231,959
query,1513048041.9289289,1513048042.3798127,557
query,1513048042.3798168,1513048042.8795545,426
query,1513048042.8795588,1513048043.2692804,35
query,1513048043.269284,1513048043.9919045,1679
query,1513048043.9919076,1513048044.428326,179
query,1513048044.4283469,1513048045.024462,822
query,1513048045.0244665,1513048045.5129788,2
query,1513048045.5129833,1513048045.875453,896
query,1513048045.8754575,1513048046.442704,1
query,1513048046.442708,1513048046.991372,1737
query,1513048046.9913754,1513048047.3733084,799
query,1513048047.373313,1513048047.7456472,498
query,1513048047.745652,1513048048.489874,1125
query,1513048048.4898772,1513048048.9880295,1795
query,1513048048.9881039,1513048049.7601926,245
query,1513048049.7736142,1513048050.281169,52
query,1513048050.2811728,1513048050.7837524,674
query,1513048050.7837572,1513048051.2650175,1643
query,1513048051.2650232,1513048051.840677,1228
query,1513048051.8406816,1513048052.4233778,922
query,1513048052.4233816,1513048052.8999028,1696
query,1513048052.8999069,1513048053.2735713,307
query,1513048053.2735755,1513048053.671551,0
query,1513048053.671555,1513048054.154002,701
query,1513048054.1540082,1513048054.6349573,170
query,1513048054.634962,1513048055.0884178,731
query,1513048055.088421,1513048055.6266258,1619
query,1513048055.6266296,1513048056.1083934,785
query,1513048056.108398,1513048056.559947,477
query,1513048056.5599513,1513048056.974797,952
query,1513048056.9748006,1513048057.3199968,1077
query,1513048057.3200014,1513048057.6055453,552
query,1513048057.6055493,1513048057.9848921,798
query,1513048057.984897,1513048058.588367,402
query,1513048058.5884047,1513048059.1504054,768
query,1513048059.1634548,1513048059.6313145,94
query,1513048059.6313174,1513048060.235707,1085
query,1513048060.235711,1513048060.7963274,781
query,1513048060.796332,1513048061.206972,1285
query,1513048061.2069762,1513048061.7200358,1670
query,1513048061.7200403,1513048062.1254373,1312
query,1513048062.1254401,1513048062.6317437,2118
query,1513048062.631748,1513048063.0040624,532
query,1513048063.0040674,1513048063.2118275,0
query,1513048063.211831,1513048063.6321573,889
query,1513048063.6321616,1513048064.0726087,985
query,1513048064.072614,1513048064.6788666,608
query,1513048064.678871,1513048065.0773036,1077
query,1513048065.0773075,1513048065.6778731,811
query,1513048065.6778767,1513048066.0197587,0
query,1513048066.019762,1513048066.6404672,1579
query,1513048066.6404717,1513048067.1237843,2061
query,1513048067.123788,1513048067.4551306,437
query,1513048067.455135,1513048067.7488966,267
query,1513048067.7489512,1513048068.242096,1068
