tables,1513215644.191857,1513216055.5235987
query,1513216055.5242076,1513216055.6964407,820
query,1513216055.7151196,1513216055.7943277,983
query,1513216055.7943316,1513216055.904986,465
query,1513216055.90499,1513216055.9950118,235
query,1513216055.995016,1513216056.0795498,1088
query,1513216056.0795546,1513216056.1639855,109
query,1513216056.1639903,1513216056.2548203,445
query,1513216056.2548242,1513216056.3469107,160
query,1513216056.3469148,1513216056.4362288,449
query,1513216056.4362333,1513216056.5335479,183
query,1513216056.5335517,1513216056.6052222,3
query,1513216056.605226,1513216056.6722655,365
query,1513216056.672269,1513216056.7512076,731
query,1513216056.7512114,1513216056.8470638,160
query,1513216056.8470683,1513216056.9428208,689
query,1513216056.9428246,1513216057.0240016,399
query,1513216057.024006,1513216057.1151423,820
query,1513216057.1151466,1513216057.192476,937
query,1513216057.1924813,1513216057.2754505,160
query,1513216057.2754545,1513216057.3627841,109
query,1513216057.3628376,1513216057.4604614,185
query,1513216057.4743786,1513216057.5711694,160
query,1513216057.5711741,1513216057.6530538,219
query,1513216057.6530585,1513216057.7497125,970
query,1513216057.749718,1513216057.8392193,160
query,1513216057.839224,1513216057.9225757,102
query,1513216057.92258,1513216058.0273328,1453
query,1513216058.0273373,1513216058.1108084,245
query,1513216058.1108131,1513216058.1842587,110
query,1513216058.1842632,1513216058.3070931,665
query,1513216058.3070972,1513216058.4034472,819
query,1513216058.4034517,1513216058.5191736,298
query,1513216058.519178,1513216058.6262705,712
query,1513216058.6262753,1513216058.7280946,657
query,1513216058.7280993,1513216058.8148227,352
query,1513216058.8148277,1513216058.9111972,160
query,1513216058.9112015,1513216059.014293,229
query,1513216059.0142972,1513216059.0952847,894
query,1513216059.0952892,1513216059.199334,175
query,1513216059.199339,1513216059.2913568,688
query,1513216059.2914085,1513216059.4074922,742
query,1513216059.4218535,1513216059.5078144,1338
query,1513216059.507819,1513216059.587278,181
query,1513216059.5872838,1513216059.6688395,321
query,1513216059.6688442,1513216059.7631629,160
query,1513216059.7631676,1513216059.85514,160
query,1513216059.855144,1513216059.9508564,243
query,1513216059.9508605,1513216060.0353584,641
query,1513216060.0353627,1513216060.127156,443
query,1513216060.1271603,1513216060.2379358,160
query,1513216060.2379403,1513216060.3159368,669
query,1513216060.3159413,1513216060.3887663,78
query,1513216060.3888092,1513216060.4735367,823
query,1513216060.473541,1513216060.545444,500
query,1513216060.5454483,1513216060.616717,10
query,1513216060.6167216,1513216060.697395,450
query,1513216060.6973996,1513216060.7744293,1701
query,1513216060.7744348,1513216060.8392415,116
query,1513216060.839246,1513216060.9061394,179
query,1513216060.9061446,1513216060.9824467,536
query,1513216060.9825141,1513216061.07172,161
query,1513216061.0862815,1513216061.1610458,719
query,1513216061.16105,1513216061.2603633,583
query,1513216061.2603674,1513216061.3410406,721
query,1513216061.3410447,1513216061.428753,850
query,1513216061.4287562,1513216061.5025475,282
query,1513216061.5025516,1513216061.6062765,976
query,1513216061.6062806,1513216061.6813054,709
query,1513216061.6813095,1513216061.8132389,342
query,1513216061.813243,1513216061.906117,978
query,1513216061.9061213,1513216061.9939835,160
query,1513216061.9939878,1513216062.0827506,1425
query,1513216062.0827546,1513216062.1831553,1789
query,1513216062.1831589,1513216062.2671568,1406
query,1513216062.267161,1513216062.3676834,2605
query,1513216062.3676872,1513216062.4545045,1305
query,1513216062.4545085,1513216062.56323,2311
query,1513216062.5632343,1513216062.6669707,1957
query,1513216062.666975,1513216062.759236,133
query,1513216062.7592428,1513216062.8547711,1754
query,1513216062.8548195,1513216062.956031,171
query,1513216062.9727287,1513216063.0589197,559
query,1513216063.058924,1513216063.1544256,928
query,1513216063.1544294,1513216063.2668045,1913
query,1513216063.2668085,1513216063.3585744,2233
query,1513216063.3585784,1513216063.4858873,2909
query,1513216063.4858909,1513216063.5790014,1218
query,1513216063.5790057,1513216063.6334472,1
query,1513216063.6334956,1513216063.7272146,1713
query,1513216063.727219,1513216063.8187673,578
query,1513216063.818772,1513216063.9335093,1828
query,1513216063.9335136,1513216064.0149963,2600
query,1513216064.0150008,1513216064.1110008,1057
query,1513216064.1110048,1513216064.1873565,0
query,1513216064.1873598,1513216064.2929537,1391
query,1513216064.292958,1513216064.3952215,2606
query,1513216064.395225,1513216064.4790125,1356
query,1513216064.4790168,1513216064.5591004,843
query,1513216064.5591035,1513216064.654612,64
query,1513216064.6546156,1513216064.7639332,1371
query,1513216064.763981,1513216064.884284,912
query,1513216064.898385,1513216064.9787362,1182
query,1513216064.97874,1513216065.088449,2101
query,1513216065.0884533,1513216065.1716037,716
query,1513216065.171609,1513216065.2594144,2567
query,1513216065.2594192,1513216065.3476627,937
query,1513216065.3476672,1513216065.466403,2071
query,1513216065.4664078,1513216065.5445433,858
query,1513216065.544547,1513216065.6386,584
query,1513216065.6386046,1513216065.7473056,1908
query,1513216065.7473102,1513216065.839238,226
query,1513216065.8392437,1513216065.9418354,657
query,1513216065.9418402,1513216066.0352192,2902
query,1513216066.0352237,1513216066.1129692,857
query,1513216066.1129737,1513216066.1958776,1798
query,1513216066.195883,1513216066.2806046,2064
query,1513216066.2806091,1513216066.3458827,612
query,1513216066.345887,1513216066.4313962,171
query,1513216066.4314008,1513216066.530427,949
query,1513216066.5304315,1513216066.6110258,1231
query,1513216066.611076,1513216066.7467556,2309
query,1513216066.76106,1513216066.8620546,1702
query,1513216066.8620582,1513216066.959994,922
query,1513216066.959998,1513216067.0469875,1892
query,1513216067.0469916,1513216067.1393151,1164
query,1513216067.139321,1513216067.2315416,1939
query,1513216067.2315462,1513216067.3231876,1443
query,1513216067.3231921,1513216067.4027007,1134
query,1513216067.4027042,1513216067.4948595,856
query,1513216067.4948635,1513216067.595483,2573
query,1513216067.595487,1513216067.697565,1731
query,1513216067.6975694,1513216067.7870295,2420
query,1513216067.7870338,1513216067.8787167,526
query,1513216067.8787205,1513216067.9773877,1746
query,1513216067.9773915,1513216068.0730379,1329
query,1513216068.0730417,1513216068.1551642,1046
query,1513216068.1551685,1513216068.2412076,1776
query,1513216068.2412121,1513216068.3351176,1385
query,1513216068.335123,1513216068.427439,1712
