tables,1513491851.2631319,1513492948.1646416
query,1513492948.1651447,1513492948.6901999,84
query,1513492948.7094946,1513492949.1296568,767
query,1513492949.1296625,1513492949.4113858,776
query,1513492949.4113898,1513492949.7097561,87
query,1513492949.7097611,1513492949.9009795,64
query,1513492949.9009845,1513492950.2620592,1173
query,1513492950.262064,1513492950.415458,13
query,1513492950.4154627,1513492950.579864,66
query,1513492950.5798688,1513492950.784346,132
query,1513492950.7843497,1513492950.9701316,31
query,1513492950.970135,1513492951.8702228,87
query,1513492951.8702269,1513492952.0732582,916
query,1513492952.0732615,1513492952.6880112,87
query,1513492952.6880152,1513492953.0463486,816
query,1513492953.0463521,1513492953.247931,105
query,1513492953.2479346,1513492953.6218038,828
query,1513492953.6218078,1513492953.7845469,21
query,1513492953.7845497,1513492954.1677082,87
query,1513492954.1677122,1513492954.4334903,73
query,1513492954.433494,1513492954.939554,67
query,1513492954.9396214,1513492955.1358085,184
query,1513492955.143534,1513492955.3578598,583
query,1513492955.3578646,1513492955.6555839,59
query,1513492955.6555884,1513492956.057925,970
query,1513492956.0579295,1513492956.2365932,54
query,1513492956.2365966,1513492956.8876104,87
query,1513492956.8876133,1513492957.627231,87
query,1513492957.6272347,1513492958.2555242,84
query,1513492958.255531,1513492958.8722456,87
query,1513492958.87225,1513492959.496075,87
query,1513492959.496079,1513492959.6653018,19
query,1513492959.6653054,1513492959.8622653,40
query,1513492959.862271,1513492960.2984421,1255
query,1513492960.2984467,1513492960.462426,722
query,1513492960.462429,1513492960.9554455,1146
query,1513492960.9554503,1513492961.2540429,691
query,1513492961.2540476,1513492961.3953657,2
query,1513492961.3953702,1513492961.6195393,776
query,1513492961.619543,1513492961.889229,787
query,1513492961.8892336,1513492962.118244,548
query,1513492962.1182916,1513492962.694249,1717
query,1513492962.70937,1513492963.1526742,1259
query,1513492963.1526787,1513492963.5869384,1280
query,1513492963.5869439,1513492964.3046215,2303
query,1513492964.3046257,1513492964.4695318,358
query,1513492964.4695356,1513492964.8276312,1877
query,1513492964.8276358,1513492965.2735732,1155
query,1513492965.273578,1513492966.0454364,2025
query,1513492966.0454414,1513492966.2220578,5
query,1513492966.2220652,1513492966.4043438,47
query,1513492966.4043484,1513492966.7144654,890
query,1513492966.7144701,1513492966.8594897,0
query,1513492966.8594947,1513492967.524618,1931
query,1513492967.5246227,1513492967.7241635,690
query,1513492967.7241673,1513492967.9094663,635
query,1513492967.909471,1513492968.1050673,647
query,1513492968.1050718,1513492968.323257,670
query,1513492968.323263,1513492968.6986077,1111
query,1513492968.6986127,1513492969.0847583,757
query,1513492969.0847647,1513492969.2916408,149
query,1513492969.291687,1513492969.5058923,14
query,1513492969.5217142,1513492969.7910228,763
query,1513492969.7910268,1513492970.4794228,2086
query,1513492970.4794297,1513492970.7752051,1298
query,1513492970.7752097,1513492970.9422438,132
query,1513492970.9422486,1513492971.150218,635
query,1513492971.150222,1513492971.3310928,712
query,1513492971.3310976,1513492971.9920783,1529
query,1513492971.992082,1513492972.313441,1192
query,1513492972.313446,1513492972.5169475,764
query,1513492972.5169525,1513492972.8543832,1356
query,1513492972.854388,1513492973.3645582,1392
query,1513492973.3645627,1513492973.4852068,1
query,1513492973.485211,1513492973.6861582,633
query,1513492973.6861627,1513492974.0158336,769
query,1513492974.0158384,1513492974.3904982,678
query,1513492974.390502,1513492974.531374,3
query,1513492974.5313785,1513492974.6617854,355
query,1513492974.6617892,1513492974.8910487,766
query,1513492974.8910522,1513492975.0731254,655
query,1513492975.07316,1513492975.4118383,1389
query,1513492975.4242687,1513492975.5887575,372
query,1513492975.5887601,1513492975.8235474,1053
query,1513492975.8235517,1513492975.9960682,45
query,1513492975.9960718,1513492976.2409587,1060
query,1513492976.2409627,1513492976.432387,469
query,1513492976.4323916,1513492976.5415053,0
query,1513492976.541509,1513492976.8627257,1472
query,1513492976.8627293,1513492977.022447,135
query,1513492977.022451,1513492977.2057135,483
query,1513492977.2057183,1513492977.4541845,672
query,1513492977.4541883,1513492977.6524642,179
query,1513492977.652468,1513492977.8527048,355
query,1513492977.8527098,1513492978.0190036,443
query,1513492978.019007,1513492978.1843853,58
query,1513492978.18439,1513492978.4727526,1249
query,1513492978.4727561,1513492978.7478347,418
query,1513492978.7478385,1513492979.178622,1782
query,1513492979.1786275,1513492979.5197866,1196
query,1513492979.5197906,1513492980.0702016,1976
query,1513492980.070246,1513492980.2587326,34
query,1513492980.2725835,1513492980.579951,1100
query,1513492980.5799549,1513492980.9463942,926
query,1513492980.9463978,1513492981.1125858,96
query,1513492981.1125903,1513492981.36163,706
query,1513492981.3616364,1513492981.7384717,872
query,1513492981.7384763,1513492982.2519784,1866
query,1513492982.251983,1513492982.4810019,809
query,1513492982.481006,1513492982.6658218,39
query,1513492982.6658256,1513492983.2144601,1746
query,1513492983.2144654,1513492983.4659832,811
query,1513492983.4659886,1513492983.7055461,1316
query,1513492983.7055516,1513492983.9311671,305
query,1513492983.9311707,1513492984.1110523,610
query,1513492984.1110568,1513492984.2917166,789
query,1513492984.2917209,1513492984.4540772,92
query,1513492984.4540818,1513492984.6785488,747
query,1513492984.678553,1513492985.3250747,1777
query,1513492985.3250802,1513492985.5210948,439
query,1513492985.5210986,1513492985.736065,595
query,1513492985.7361076,1513492985.9460824,280
query,1513492985.95764,1513492986.169932,247
query,1513492986.1699355,1513492986.6537805,1795
query,1513492986.6537843,1513492986.838215,18
query,1513492986.8382213,1513492987.1125712,637
query,1513492987.1125758,1513492987.41606,1156
query,1513492987.4160633,1513492987.5924535,200
query,1513492987.5924575,1513492988.2411692,2111
query,1513492988.2411737,1513492988.421384,262
query,1513492988.4213881,1513492988.8885624,1835
query,1513492988.8885667,1513492989.1219554,1198
query,1513492989.1219594,1513492989.6391034,1142
query,1513492989.6391072,1513492989.8066626,790
query,1513492989.8066666,1513492990.0097437,570
query,1513492990.0097475,1513492990.582442,1819
query,1513492990.5824466,1513492990.722361,37
query,1513492990.7223654,1513492990.9104578,200
query,1513492990.9104617,1513492991.263613,1691
query,1513492991.2636187,1513492991.4218347,297
query,1513492991.4218383,1513492991.7589917,654
query,1513492991.7590358,1513492991.9910412,922
