tables,1513391392.09177,1513393216.5658586
query,1513393216.566888,1513393217.6531723,1039
query,1513393217.668513,1513393218.0207386,1233
query,1513393218.0207422,1513393218.2771933,438
query,1513393218.2771966,1513393218.5479722,251
query,1513393218.5479758,1513393218.8340364,1246
query,1513393218.8340404,1513393219.1251273,167
query,1513393219.1251316,1513393219.353168,589
query,1513393219.3531723,1513393219.7343624,230
query,1513393219.734366,1513393219.9287467,509
query,1513393219.9287505,1513393220.1022005,259
query,1513393220.102204,1513393220.2306454,0
query,1513393220.2306492,1513393220.4325528,86
query,1513393220.432556,1513393220.6461499,833
query,1513393220.646153,1513393220.917208,230
query,1513393220.9172115,1513393221.1222792,632
query,1513393221.1222832,1513393221.3306785,465
query,1513393221.3306828,1513393221.533714,992
query,1513393221.5337176,1513393221.8251002,1243
query,1513393221.8251057,1513393222.0894096,230
query,1513393222.0894136,1513393222.316215,177
query,1513393222.31652,1513393222.6062117,257
query,1513393222.622247,1513393222.9424205,230
query,1513393222.9424243,1513393223.1531312,365
query,1513393223.1531348,1513393223.3863451,1209
query,1513393223.386348,1513393223.7055285,230
query,1513393223.7055316,1513393223.9104464,129
query,1513393223.9104512,1513393224.1744752,1575
query,1513393224.17448,1513393224.3855467,201
query,1513393224.385552,1513393224.5835006,168
query,1513393224.5835044,1513393224.8857539,908
query,1513393224.8857586,1513393225.1442695,1109
query,1513393225.1442733,1513393225.3690884,489
query,1513393225.3690922,1513393225.5906217,763
query,1513393225.5906255,1513393225.8228683,732
query,1513393225.8228724,1513393226.0130744,454
query,1513393226.0130777,1513393226.2417793,230
query,1513393226.241783,1513393226.5013106,216
query,1513393226.5013144,1513393226.752219,1141
query,1513393226.7522228,1513393226.9921062,243
query,1513393226.9921098,1513393227.2183256,832
query,1513393227.218371,1513393227.473799,788
query,1513393227.486191,1513393227.718858,1927
query,1513393227.7188613,1513393227.962041,259
query,1513393227.9620452,1513393228.1948092,435
query,1513393228.1948128,1513393228.4363732,230
query,1513393228.4363768,1513393228.7074144,230
query,1513393228.707419,1513393228.9286976,255
query,1513393228.9287016,1513393229.1894615,721
query,1513393229.1894662,1513393229.4094975,624
query,1513393229.4095016,1513393229.6699772,230
query,1513393229.6699803,1513393229.927972,757
query,1513393229.9279764,1513393230.1370707,101
query,1513393230.1370742,1513393230.3972948,834
query,1513393230.3972986,1513393230.6333914,711
query,1513393230.6333954,1513393230.9370103,6
query,1513393230.9370134,1513393231.233925,728
query,1513393231.2339296,1513393231.503703,1815
query,1513393231.5037086,1513393231.7380633,154
query,1513393231.738069,1513393231.9589112,184
query,1513393231.9589167,1513393232.1878824,609
query,1513393232.187939,1513393232.4452078,230
query,1513393232.4621553,1513393232.7176132,713
query,1513393232.7176187,1513393232.9785824,571
query,1513393232.9785862,1513393233.2342339,779
query,1513393233.2342389,1513393233.4816082,1041
query,1513393233.481612,1513393233.7198966,444
query,1513393233.7199004,1513393233.9497857,1257
query,1513393233.94979,1513393234.1761672,796
query,1513393234.1761727,1513393234.4318292,489
query,1513393234.431832,1513393234.6933365,1348
query,1513393234.6933405,1513393234.9768546,230
query,1513393234.9768589,1513393235.1866603,1702
query,1513393235.1866639,1513393235.4101188,1230
query,1513393235.4101222,1513393235.6692479,1748
query,1513393235.6692526,1513393235.9152544,2266
