tables,1513049274.4348595,1513051256.5549064
query,1513051256.5565448,1513051257.0143664,96
query,1513051257.032906,1513051257.7517474,733
query,1513051257.7517529,1513051258.317521,798
query,1513051258.3175256,1513051258.9321249,95
query,1513051258.9321308,1513051259.5213592,89
query,1513051259.5213645,1513051260.1511607,1123
query,1513051260.1511648,1513051260.765242,42
query,1513051260.7652457,1513051261.3413794,40
query,1513051261.341383,1513051261.8483527,149
query,1513051261.848356,1513051262.4233322,100
query,1513051262.4233456,1513051263.089324,90
query,1513051263.0893273,1513051263.846936,686
query,1513051263.8469415,1513051264.5235407,90
query,1513051264.5235496,1513051265.2289152,1035
query,1513051265.2289193,1513051265.863817,127
query,1513051265.863821,1513051266.719151,646
query,1513051266.7191553,1513051267.2804034,20
query,1513051267.2804081,1513051267.891965,88
query,1513051267.8919706,1513051268.4588685,47
query,1513051268.4588735,1513051268.8826911,89
query,1513051268.8828897,1513051269.4456484,217
query,1513051269.4603796,1513051270.4458,448
query,1513051270.445805,1513051271.1633232,90
query,1513051271.1633275,1513051271.8274271,855
query,1513051271.827443,1513051272.4261024,59
query,1513051272.4261067,1513051272.9913335,90
query,1513051272.9913385,1513051273.5594165,90
query,1513051273.5594203,1513051274.1295779,90
query,1513051274.1295824,1513051274.6562254,90
query,1513051274.6562304,1513051275.0822444,90
query,1513051275.0822484,1513051275.8560233,93
query,1513051275.8560278,1513051276.3377995,75
query,1513051276.3378048,1513051277.0218008,1469
query,1513051277.0218048,1513051277.5158193,448
query,1513051277.5158238,1513051278.254823,1441
query,1513051278.2548282,1513051278.7358546,810
query,1513051278.7358592,1513051279.332604,18
query,1513051279.3326192,1513051279.849553,1088
query,1513051279.8495579,1513051280.2879236,835
query,1513051280.287928,1513051280.7564156,548
query,1513051280.7564628,1513051281.339963,1645
query,1513051281.3532898,1513051282.070419,1614
query,1513051282.0704238,1513051282.8654177,1256
query,1513051282.8654227,1513051283.6097631,2143
query,1513051283.6097674,1513051284.22869,335
query,1513051284.2286942,1513051284.7124636,1422
query,1513051284.712468,1513051285.3193462,1179
query,1513051285.3193512,1513051285.8861701,2555
query,1513051285.8861752,1513051286.4645135,41
query,1513051286.4645188,1513051286.9831462,244
query,1513051286.9831522,1513051287.422192,1050
query,1513051287.4221973,1513051287.8069105,0
query,1513051287.806915,1513051288.4769323,1967
query,1513051288.4769359,1513051289.187208,1012
query,1513051289.1872122,1513051289.7948568,683
query,1513051289.7948618,1513051290.4194033,776
query,1513051290.4194083,1513051291.0011163,987
query,1513051291.0011225,1513051291.4821858,1281
query,1513051291.48219,1513051291.9583504,727
query,1513051291.9583561,1513051292.4434762,153
query,1513051292.443534,1513051292.9761744,20
query,1513051292.9925733,1513051293.583098,618
query,1513051293.5831017,1513051294.286694,2134
query,1513051294.2866986,1513051294.703271,1721
query,1513051294.7032757,1513051295.1451957,280
query,1513051295.1451995,1513051295.6302683,843
query,1513051295.630272,1513051296.165074,510
query,1513051296.1650784,1513051296.6409733,1577
query,1513051296.640977,1513051297.2626219,1477
query,1513051297.2626264,1513051297.790655,436
query,1513051297.790659,1513051298.4655068,1719
query,1513051298.4655113,1513051299.4193387,1578
query,1513051299.4193428,1513051300.1092033,2
query,1513051300.1092072,1513051300.5663717,859
query,1513051300.566383,1513051301.0853307,744
query,1513051301.085335,1513051301.6700704,818
query,1513051301.6700737,1513051302.1347291,1
query,1513051302.134733,1513051302.641221,279
query,1513051302.6412244,1513051303.247,852
query,1513051303.2470045,1513051303.8191571,816
query,1513051303.8191981,1513051304.4120934,1648
query,1513051304.4249148,1513051304.852045,375
query,1513051304.852049,1513051305.3782268,1424
query,1513051305.3782313,1513051305.811327,24
query,1513051305.8113332,1513051306.3241122,1196
query,1513051306.3241167,1513051306.9317248,422
query,1513051306.93173,1513051307.329328,0
query,1513051307.3293316,1513051308.0802543,1795
query,1513051308.0802584,1513051308.5571356,172
query,1513051308.5571387,1513051309.051417,585
query,1513051309.0514202,1513051309.8581522,937
query,1513051309.8581564,1513051310.3747785,280
query,1513051310.374782,1513051311.049914,607
query,1513051311.049919,1513051311.672032,502
query,1513051311.6720364,1513051312.1884174,16
query,1513051312.1884215,1513051312.8676753,1621
query,1513051312.86768,1513051313.5415487,463
query,1513051313.541553,1513051314.2692604,1647
query,1513051314.2692664,1513051314.911057,1116
query,1513051314.9110622,1513051315.3433304,2390
query,1513051315.343442,1513051315.857505,29
query,1513051315.8706045,1513051316.5704627,781
query,1513051316.570466,1513051317.054232,982
query,1513051317.0542405,1513051317.899812,315
query,1513051317.8998158,1513051318.5237439,969
query,1513051318.5237486,1513051319.200607,843
query,1513051319.200611,1513051319.8471506,1905
query,1513051319.8471556,1513051320.675175,1255
query,1513051320.6751795,1513051321.2175508,141
query,1513051321.217555,1513051322.033249,1811
query,1513051322.0332527,1513051322.6063364,1172
query,1513051322.6063416,1513051323.159282,1258
