tables,1513106031.2882667,1513106803.2503603
query,1513106803.2519045,1513106803.5528963,79
query,1513106803.5706751,1513106803.7576869,245
query,1513106803.7576923,1513106803.93418,149
query,1513106803.934184,1513106804.0665863,65
query,1513106804.0665905,1513106804.1992562,12
query,1513106804.19926,1513106804.3517752,141
query,1513106804.3517792,1513106804.4761243,1
query,1513106804.4761286,1513106804.6250706,11
query,1513106804.6250746,1513106804.7676463,50
query,1513106804.76765,1513106804.9103367,12
query,1513106804.9103415,1513106805.069645,85
query,1513106805.0696492,1513106805.2092457,108
query,1513106805.2092612,1513106805.3520236,85
query,1513106805.3520277,1513106805.6367576,261
query,1513106805.6367617,1513106805.8404408,32
query,1513106805.8404453,1513106806.0033782,161
query,1513106806.0033822,1513106806.1504881,1
query,1513106806.150492,1513106806.339802,85
query,1513106806.339807,1513106806.5521636,6
query,1513106806.552167,1513106806.7554069,83
query,1513106806.7554686,1513106806.9819503,53
query,1513106806.9912107,1513106807.1778011,65
query,1513106807.1778204,1513106807.3325155,83
query,1513106807.3325193,1513106807.4809577,325
query,1513106807.480962,1513106807.6631014,25
query,1513106807.6631064,1513106807.9020684,85
query,1513106807.9020734,1513106808.0949757,85
query,1513106808.0949814,1513106808.2569177,85
query,1513106808.2569222,1513106808.3870783,85
query,1513106808.3870828,1513106808.5695007,85
query,1513106808.5695047,1513106808.6879435,0
query,1513106808.6879478,1513106808.99108,3
query,1513106808.991083,1513106809.180171,417
query,1513106809.180175,1513106809.3697937,29
query,1513106809.369798,1513106809.6075733,482
query,1513106809.607578,1513106809.7859263,180
query,1513106809.7859294,1513106809.9138873,0
query,1513106809.913891,1513106810.0794184,50
query,1513106810.079423,1513106810.2431276,165
query,1513106810.243131,1513106810.433821,75
query,1513106810.4338534,1513106810.6493587,766
query,1513106810.6610985,1513106810.8151367,515
query,1513106810.8151405,1513106810.9534106,451
query,1513106810.9534159,1513106811.095429,744
query,1513106811.0954332,1513106811.2351658,16
query,1513106811.2351713,1513106811.3664966,484
query,1513106811.3664994,1513106811.5581777,425
query,1513106811.5581815,1513106811.713337,846
query,1513106811.7133415,1513106811.8214111,0
query,1513106811.8214152,1513106811.943089,1
query,1513106811.9430933,1513106812.0906,454
query,1513106812.0906034,1513106812.231159,0
query,1513106812.2311625,1513106812.4674902,717
query,1513106812.4675083,1513106812.6696923,181
query,1513106812.6696954,1513106812.8305955,107
query,1513106812.8305984,1513106813.0186937,140
query,1513106813.018697,1513106813.199343,86
query,1513106813.1993477,1513106813.3314226,388
query,1513106813.3314261,1513106813.494774,157
query,1513106813.4947782,1513106813.6185842,1
query,1513106813.6186185,1513106813.751303,1
query,1513106813.7557082,1513106813.9054444,60
query,1513106813.905448,1513106814.147098,734
query,1513106814.1471014,1513106814.309515,260
query,1513106814.3095188,1513106814.4283726,1
query,1513106814.4283772,1513106814.601506,90
query,1513106814.601509,1513106814.7543666,107
query,1513106814.7543695,1513106814.9405067,637
query,1513106814.9405098,1513106815.1668952,291
query,1513106815.166913,1513106815.44558,5
query,1513106815.4455838,1513106815.6027362,359
query,1513106815.6027408,1513106815.7948048,544
query,1513106815.79481,1513106815.9375937,0
query,1513106815.9375978,1513106816.1486912,94
query,1513106816.1486957,1513106816.317132,235
query,1513106816.3171363,1513106816.455635,230
query,1513106816.455639,1513106816.574491,0
query,1513106816.5744946,1513106816.707451,3
