tables,1513480750.125188,1513481633.8872688
query,1513481633.8880181,1513481634.233674,72
query,1513481634.2439544,1513481634.4483767,161
query,1513481634.4483805,1513481634.6375449,134
query,1513481634.6375477,1513481634.8751814,76
query,1513481634.8751864,1513481635.0688972,10
query,1513481635.0689008,1513481635.2665744,222
query,1513481635.2665784,1513481635.4362907,1
query,1513481635.4362943,1513481635.655187,9
query,1513481635.6551914,1513481635.8506281,46
query,1513481635.8506327,1513481636.0307374,16
query,1513481636.0307417,1513481636.2503052,82
query,1513481636.2503085,1513481636.4315388,329
query,1513481636.4315417,1513481636.6701307,82
query,1513481636.6701355,1513481636.8476355,259
query,1513481636.8476381,1513481637.060711,35
query,1513481637.0607135,1513481637.2429266,160
query,1513481637.2429295,1513481637.435035,1
query,1513481637.4350374,1513481637.6516893,83
query,1513481637.6516938,1513481637.8176181,2
query,1513481637.8176205,1513481638.0337596,82
query,1513481638.0338237,1513481638.2675982,56
query,1513481638.2816405,1513481638.5179014,165
query,1513481638.5179062,1513481638.79545,81
query,1513481638.7954526,1513481639.0061352,436
query,1513481639.006139,1513481639.2613435,25
query,1513481639.2613466,1513481639.4428287,82
query,1513481639.4428334,1513481639.6366959,82
query,1513481639.6367,1513481639.9077663,82
query,1513481639.9077704,1513481640.0830293,82
query,1513481640.0830333,1513481640.3275895,82
query,1513481640.3275945,1513481640.4709146,1
query,1513481640.4709172,1513481640.6942773,4
query,1513481640.6942809,1513481640.9264967,356
query,1513481640.9265015,1513481641.2072818,18
query,1513481641.2072856,1513481641.4617074,407
query,1513481641.4617116,1513481641.6333268,182
query,1513481641.6333306,1513481641.8212874,0
query,1513481641.8212907,1513481642.010075,181
query,1513481642.0100794,1513481642.2452705,214
query,1513481642.2452734,1513481642.4253125,87
query,1513481642.4253504,1513481642.6518173,569
query,1513481642.6657712,1513481642.8958926,421
query,1513481642.8958964,1513481643.0805168,466
query,1513481643.080522,1513481643.3749535,699
query,1513481643.3749573,1513481643.5584197,50
query,1513481643.558423,1513481643.7576451,367
query,1513481643.757648,1513481643.990413,359
query,1513481643.9904168,1513481644.191702,800
query,1513481644.1917057,1513481644.3514278,0
query,1513481644.3514318,1513481644.478334,1
query,1513481644.4783378,1513481644.6527212,217
query,1513481644.6527257,1513481644.804081,0
query,1513481644.8040845,1513481644.9803483,621
query,1513481644.9803517,1513481645.226957,97
query,1513481645.2269619,1513481645.4056895,73
query,1513481645.405693,1513481645.6336086,100
query,1513481645.6336133,1513481645.864478,105
query,1513481645.8644824,1513481646.1215487,450
query,1513481646.1215532,1513481646.352452,126
query,1513481646.3524568,1513481646.462655,1
query,1513481646.4626849,1513481646.6980128,0
query,1513481646.7004306,1513481646.9047055,65
query,1513481646.9047093,1513481647.1413054,706
query,1513481647.141309,1513481647.324987,374
query,1513481647.3249898,1513481647.5168374,7
query,1513481647.5168421,1513481647.7101424,103
query,1513481647.7101467,1513481647.996031,78
query,1513481647.9960344,1513481648.2380607,683
query,1513481648.238064,1513481648.4342687,258
query,1513481648.4342725,1513481648.6078846,30
query,1513481648.6078887,1513481648.835163,296
query,1513481648.8351674,1513481649.150147,459
query,1513481649.1501508,1513481649.3080351,0
query,1513481649.308039,1513481649.5611382,102
query,1513481649.5611415,1513481649.7691157,231
query,1513481649.7691188,1513481650.0258086,210
