tables,1513097574.1295545,1513098160.074696
query,1513098160.0761735,1513098160.5029883,93
query,1513098160.5211666,1513098160.8410113,498
query,1513098160.841015,1513098161.0100236,389
query,1513098161.0100272,1513098161.1422248,86
query,1513098161.1422312,1513098161.347723,80
query,1513098161.3477273,1513098161.5157049,640
query,1513098161.5157082,1513098161.7283685,8
query,1513098161.7283723,1513098161.8652346,23
query,1513098161.8652382,1513098162.063223,78
query,1513098162.063227,1513098162.2478998,20
query,1513098162.2479033,1513098162.4397109,87
query,1513098162.4397154,1513098162.6015642,530
query,1513098162.6015677,1513098162.8095312,87
query,1513098162.8095343,1513098163.0006273,577
query,1513098163.0006309,1513098163.1798236,67
query,1513098163.1798272,1513098163.3883228,402
query,1513098163.3883266,1513098163.5838392,7
query,1513098163.5838428,1513098163.768461,85
query,1513098163.7684658,1513098163.9641817,8
query,1513098163.9641857,1513098164.1482184,87
query,1513098164.1482754,1513098164.3618217,183
query,1513098164.3753185,1513098164.5271807,265
query,1513098164.5271862,1513098164.7478573,85
query,1513098164.747861,1513098165.0081217,623
query,1513098165.0081253,1513098165.1947277,46
query,1513098165.1947312,1513098165.3694766,87
query,1513098165.3694813,1513098165.5466619,87
query,1513098165.5466657,1513098165.7570252,87
query,1513098165.7570276,1513098165.874378,87
query,1513098165.874382,1513098166.0768006,87
query,1513098166.076805,1513098166.3399155,15
query,1513098166.3399186,1513098166.5042758,13
query,1513098166.50428,1513098166.6611311,713
query,1513098166.661137,1513098166.8037937,169
query,1513098166.8037977,1513098166.9563675,824
query,1513098166.956372,1513098167.1528988,443
query,1513098167.1529036,1513098167.2739484,1
query,1513098167.2739525,1513098167.4569764,692
query,1513098167.4569795,1513098167.6189215,427
query,1513098167.6189253,1513098167.7979841,277
query,1513098167.798031,1513098167.9661348,988
query,1513098167.978235,1513098168.1704354,945
query,1513098168.170439,1513098168.318922,780
query,1513098168.3189278,1513098168.4855938,1180
query,1513098168.4855974,1513098168.6646905,209
query,1513098168.664694,1513098168.812221,936
query,1513098168.8122258,1513098168.991057,813
query,1513098168.9910612,1513098169.2469022,1704
query,1513098169.2469065,1513098169.3475125,1
query,1513098169.3475158,1513098169.5016954,10
query,1513098169.5016994,1513098169.7001798,607
query,1513098169.7001834,1513098169.8470054,0
query,1513098169.8470094,1513098170.0367196,1301
