tables,1513467232.362655,1513468083.5910735
query,1513468083.5922801,1513468084.01413,96
query,1513468084.0305343,1513468084.2565997,608
query,1513468084.256604,1513468084.4402275,727
query,1513468084.4402308,1513468084.6535208,92
query,1513468084.6535258,1513468084.8929064,85
query,1513468084.892911,1513468085.152947,1382
query,1513468085.1529508,1513468085.328095,29
query,1513468085.3280985,1513468085.5355716,45
query,1513468085.535576,1513468085.7349477,229
query,1513468085.7349515,1513468085.9732306,44
query,1513468085.9732344,1513468086.1957612,90
query,1513468086.1957717,1513468086.4719203,802
query,1513468086.4719238,1513468086.6659842,90
query,1513468086.6659875,1513468086.8668504,757
query,1513468086.8668537,1513468087.0287607,111
query,1513468087.0287633,1513468087.2494996,581
query,1513468087.2495022,1513468087.4435332,24
query,1513468087.4435375,1513468087.6355472,88
query,1513468087.6355495,1513468087.866056,155
query,1513468087.8660598,1513468088.1085882,91
query,1513468088.1086442,1513468088.3458874,279
query,1513468088.3549078,1513468088.5390558,506
query,1513468088.5390587,1513468088.8043923,98
query,1513468088.8043966,1513468089.0951254,839
query,1513468089.09513,1513468089.3272593,63
query,1513468089.3272636,1513468089.5133502,90
query,1513468089.513354,1513468089.7295353,90
query,1513468089.7295394,1513468089.9429166,90
query,1513468089.9429214,1513468090.2616081,90
query,1513468090.2616131,1513468090.4690545,90
query,1513468090.4690592,1513468090.649079,463
query,1513468090.6490836,1513468090.8462229,38
query,1513468090.8462276,1513468091.1266918,1538
query,1513468091.1266968,1513468091.3059936,606
query,1513468091.3059974,1513468091.5163867,1288
query,1513468091.516391,1513468091.719321,765
query,1513468091.719324,1513468091.895152,4
query,1513468091.895156,1513468092.1062908,1703
query,1513468092.106294,1513468092.318885,768
query,1513468092.3188884,1513468092.4784522,713
query,1513468092.4784997,1513468092.7250896,1945
query,1513468092.7351665,1513468092.99312,1435
query,1513468092.9931242,1513468093.232243,1207
query,1513468093.2322466,1513468093.4722154,2399
query,1513468093.4722202,1513468093.693196,679
query,1513468093.6931994,1513468093.8968618,1550
query,1513468093.8968663,1513468094.0816884,1371
query,1513468094.0816922,1513468094.3183172,2085
query,1513468094.3183224,1513468094.5570743,23
query,1513468094.5570824,1513468094.8189921,15
query,1513468094.8189957,1513468094.9947975,1063
query,1513468094.9948008,1513468095.1466749,0
query,1513468095.146678,1513468095.3761523,2219
query,1513468095.3761556,1513468095.591104,1578
query,1513468095.5911076,1513468095.8084843,637
query,1513468095.808489,1513468096.0329096,922
query,1513468096.0329146,1513468096.236646,1242
query,1513468096.2366495,1513468096.6825693,1212
query,1513468096.682574,1513468096.9305215,692
query,1513468096.9305265,1513468097.1318967,79
query,1513468097.1322172,1513468097.4510758,8
query,1513468097.4645817,1513468097.6650674,850
query,1513468097.6650717,1513468097.9320266,2171
query,1513468097.9320314,1513468098.146676,1855
query,1513468098.146679,1513468098.314522,131
query,1513468098.3145258,1513468098.63539,917
query,1513468098.6353931,1513468098.8858593,589
query,1513468098.8858635,1513468099.0951524,1720
query,1513468099.095157,1513468099.3129275,1379
query,1513468099.3129308,1513468099.4889665,633
query,1513468099.4889696,1513468099.6854799,1824
query,1513468099.685485,1513468099.890463,1660
query,1513468099.8904676,1513468100.0226736,0
query,1513468100.0226774,1513468100.2113216,772
query,1513468100.2113252,1513468100.4016852,913
query,1513468100.4016902,1513468100.6328084,781
query,1513468100.6328135,1513468100.792986,1
query,1513468100.7929907,1513468100.981921,339
query,1513468100.9819245,1513468101.1986325,693
query,1513468101.1986356,1513468101.3786008,529
query,1513468101.3786407,1513468101.6144574,1781
query,1513468101.6253774,1513468101.9254694,223
query,1513468101.9254737,1513468102.1437802,1835
query,1513468102.1437838,1513468102.3296587,34
query,1513468102.3296635,1513468102.5037668,1302
query,1513468102.503771,1513468102.6934721,203
query,1513468102.6934822,1513468102.8090522,0
query,1513468102.8090572,1513468103.0253258,1973
query,1513468103.0253289,1513468103.2489302,286
query,1513468103.248934,1513468103.4841092,1358
query,1513468103.4841123,1513468103.6785696,1069
query,1513468103.6785724,1513468103.8758314,240
query,1513468103.8758345,1513468104.091285,507
query,1513468104.09129,1513468104.2636442,546
query,1513468104.2636473,1513468104.453297,125
query,1513468104.4533012,1513468104.6693687,1430
query,1513468104.6693718,1513468104.8812952,643
query,1513468104.881299,1513468105.1334856,1680
query,1513468105.1334894,1513468105.3724935,1147
query,1513468105.372497,1513468105.7481253,2141
query,1513468105.7481637,1513468106.0740104,42
query,1513468106.082714,1513468106.2917016,783
query,1513468106.2917044,1513468106.5199292,824
query,1513468106.5199335,1513468106.6927934,133
query,1513468106.692798,1513468106.8798628,796
query,1513468106.8798668,1513468107.1419325,832
query,1513468107.1419363,1513468107.3719149,2005
query,1513468107.3719196,1513468107.5685682,1057
query,1513468107.5685718,1513468107.777934,46
query,1513468107.7779377,1513468107.9874508,2042
query,1513468107.9874551,1513468108.1765678,1694
query,1513468108.1765716,1513468108.3982608,1348
query,1513468108.3983133,1513468108.563395,572
query,1513468108.5633984,1513468108.8024037,1130
query,1513468108.802408,1513468109.0024567,726
query,1513468109.00246,1513468109.1564596,262
query,1513468109.1564627,1513468109.3346899,523
query,1513468109.3346949,1513468109.5694036,1833
query,1513468109.5694096,1513468109.7830718,668
