tables,1513397784.0880888,1513398469.808089
query,1513398469.808737,1513398470.5475204,485
query,1513398470.5623088,1513398470.8776565,550
query,1513398470.8776612,1513398471.2057235,249
query,1513398471.205728,1513398471.478142,116
query,1513398471.4781463,1513398471.7139304,534
query,1513398471.7139335,1513398472.0177934,74
query,1513398472.0177991,1513398472.2389946,324
query,1513398472.2389991,1513398472.5053444,107
query,1513398472.5053482,1513398472.7892902,233
query,1513398472.789294,1513398473.0212312,121
query,1513398473.0212352,1513398473.2078733,1
query,1513398473.2078772,1513398473.4742706,75
query,1513398473.4742744,1513398473.7239463,383
query,1513398473.7239497,1513398473.9555542,107
query,1513398473.9555578,1513398474.2285306,372
query,1513398474.2285342,1513398474.4246552,227
query,1513398474.424659,1513398474.6393025,390
query,1513398474.6393063,1513398474.9753456,529
query,1513398474.9753497,1513398475.2232957,107
query,1513398475.2232997,1513398475.471529,67
query,1513398475.4715683,1513398475.7189052,114
query,1513398475.7319927,1513398475.959914,107
query,1513398475.9599175,1513398476.1799648,134
query,1513398476.1799693,1513398476.566076,551
query,1513398476.5660799,1513398476.8286607,107
query,1513398476.8286645,1513398477.0678444,60
query,1513398477.0678482,1513398477.3108373,671
query,1513398477.3108413,1513398477.5452957,86
query,1513398477.5453,1513398477.7608662,63
query,1513398477.7608697,1513398477.9937384,381
query,1513398477.9937425,1513398478.2895563,389
query,1513398478.28956,1513398478.582955,153
query,1513398478.5829592,1513398478.9143226,327
query,1513398478.9143267,1513398479.120463,362
query,1513398479.1204667,1513398479.3936675,206
query,1513398479.3936713,1513398479.6314914,107
query,1513398479.6314952,1513398479.8848572,101
query,1513398479.8848615,1513398480.203338,424
query,1513398480.203342,1513398480.5131323,111
query,1513398480.5131364,1513398480.8350515,381
query,1513398480.8350916,1513398481.1145,357
query,1513398481.1269376,1513398481.365398,810
query,1513398481.365402,1513398481.645357,118
query,1513398481.6453626,1513398481.9025977,173
query,1513398481.902601,1513398482.187814,107
query,1513398482.1878183,1513398482.389243,107
query,1513398482.389247,1513398482.6984506,112
query,1513398482.698455,1513398482.9940565,389
query,1513398482.9940624,1513398483.2503927,274
query,1513398483.2503977,1513398483.5713499,107
query,1513398483.5713546,1513398483.9031634,366
query,1513398483.903167,1513398484.1770616,41
query,1513398484.1770663,1513398484.4642966,380
query,1513398484.4643009,1513398484.708917,277
query,1513398484.7089205,1513398485.0608568,2
query,1513398485.0608616,1513398485.3537064,241
query,1513398485.353713,1513398485.6196868,684
query,1513398485.6196914,1513398485.8645296,79
query,1513398485.8645356,1513398486.0936782,86
query,1513398486.0936825,1513398486.3481152,322
query,1513398486.348181,1513398486.6724756,108
query,1513398486.689274,1513398486.9425766,364
query,1513398486.9425812,1513398487.2184632,274
query,1513398487.2184665,1513398487.5227818,339
query,1513398487.522787,1513398487.7794523,463
