tables,1513137697.798776,1513137954.8902044
query,1513137954.8906524,1513137955.0344677,93
query,1513137955.0486054,1513137955.1192305,627
query,1513137955.119235,1513137955.1929827,658
query,1513137955.1929865,1513137955.2470634,94
query,1513137955.247068,1513137955.2879488,73
query,1513137955.2879536,1513137955.344342,1177
query,1513137955.3443458,1513137955.3857977,38
query,1513137955.3858023,1513137955.4350193,36
query,1513137955.435023,1513137955.4946907,127
query,1513137955.4946947,1513137955.5449498,44
query,1513137955.544954,1513137955.6083722,88
query,1513137955.6083772,1513137955.666431,619
query,1513137955.6664352,1513137955.7199862,88
query,1513137955.7199888,1513137955.7861125,876
query,1513137955.7861156,1513137955.8343728,97
query,1513137955.8343751,1513137955.886041,644
query,1513137955.886046,1513137955.9304895,24
query,1513137955.9304934,1513137955.9718854,88
query,1513137955.9718897,1513137956.0163057,66
query,1513137956.0163095,1513137956.0629086,96
query,1513137956.0629497,1513137956.1267712,186
query,1513137956.1401536,1513137956.1961765,514
query,1513137956.1961806,1513137956.2457087,85
query,1513137956.2457132,1513137956.3149002,858
query,1513137956.3149042,1513137956.3675609,62
query,1513137956.367565,1513137956.4218895,88
query,1513137956.421892,1513137956.4761362,88
query,1513137956.4761388,1513137956.5348918,87
query,1513137956.534896,1513137956.5882392,88
query,1513137956.5882435,1513137956.6416783,88
query,1513137956.641683,1513137956.692864,30
query,1513137956.6928673,1513137956.7428727,134
query,1513137956.7428768,1513137956.8383708,1436
query,1513137956.8383756,1513137956.891547,279
query,1513137956.8915505,1513137956.9800334,1453
query,1513137956.980038,1513137957.045768,655
query,1513137957.0457745,1513137957.095577,11
query,1513137957.0955815,1513137957.1632404,1528
query,1513137957.1632452,1513137957.2272916,653
query,1513137957.2272959,1513137957.2796948,622
query,1513137957.2797418,1513137957.4106214,1667
query,1513137957.4238012,1513137957.5219355,1391
query,1513137957.5219398,1513137957.609338,1392
query,1513137957.6093435,1513137957.7409751,1898
query,1513137957.7409806,1513137957.7961042,286
query,1513137957.796108,1513137957.8744128,1408
query,1513137957.8744164,1513137957.945807,1001
query,1513137957.9458113,1513137958.0797932,2016
query,1513137958.0797985,1513137958.148587,44
query,1513137958.1485913,1513137958.2135046,33
query,1513137958.2135086,1513137958.2745075,978
query,1513137958.2745125,1513137958.3029425,0
query,1513137958.3029535,1513137958.444409,2119
query,1513137958.444414,1513137958.5173957,1104
query,1513137958.5173998,1513137958.5866718,535
query,1513137958.5866766,1513137958.6509025,642
query,1513137958.6509068,1513137958.7110968,683
query,1513137958.7111032,1513137958.7949364,1358
query,1513137958.7949398,1513137958.8595293,778
query,1513137958.8595338,1513137958.9162343,96
query,1513137958.9162798,1513137958.9877188,7
query,1513137959.0015974,1513137959.0606768,551
query,1513137959.060681,1513137959.2118526,1900
query,1513137959.2118578,1513137959.295088,1693
query,1513137959.2950919,1513137959.3491137,218
query,1513137959.349119,1513137959.4080396,607
query,1513137959.408045,1513137959.4642143,670
query,1513137959.4642193,1513137959.5792825,1583
query,1513137959.579286,1513137959.6545672,1252
query,1513137959.6545713,1513137959.7100246,488
query,1513137959.7100286,1513137959.785804,1716
query,1513137959.7858093,1513137959.8727512,1360
query,1513137959.8727553,1513137959.9096875,2
query,1513137959.9096916,1513137959.9688358,1086
query,1513137959.968845,1513137960.0302165,642
query,1513137960.0302203,1513137960.0947285,743
query,1513137960.094734,1513137960.124533,1
query,1513137960.1245368,1513137960.1755202,127
query,1513137960.1755252,1513137960.2359538,591
query,1513137960.2359574,1513137960.2907,547
query,1513137960.290743,1513137960.3906736,1262
query,1513137960.4035084,1513137960.4564924,244
query,1513137960.4564967,1513137960.5174544,738
query,1513137960.5174592,1513137960.5671587,20
query,1513137960.5671623,1513137960.6368194,1138
query,1513137960.636825,1513137960.6927435,496
query,1513137960.6927478,1513137960.7240534,0
query,1513137960.7240586,1513137960.8251252,1542
query,1513137960.825129,1513137960.8788795,303
query,1513137960.8788836,1513137960.937294,624
query,1513137960.9372983,1513137961.0058265,815
query,1513137961.00583,1513137961.0645046,228
query,1513137961.0645075,1513137961.122527,1221
query,1513137961.12253,1513137961.1721194,523
query,1513137961.172123,1513137961.210615,81
query,1513137961.2106185,1513137961.2924995,1594
query,1513137961.2925036,1513137961.3371577,462
query,1513137961.337161,1513137961.4227757,1414
query,1513137961.4227788,1513137961.5152957,1325
query,1513137961.5152998,1513137961.6620154,1857
query,1513137961.662072,1513137961.7052338,70
query,1513137961.7189195,1513137961.7657945,730
query,1513137961.7657979,1513137961.8354475,792
query,1513137961.8354514,1513137961.8988416,111
query,1513137961.8988445,1513137961.9631836,795
query,1513137961.963188,1513137962.0632565,895
query,1513137962.0632622,1513137962.1781535,1711
query,1513137962.1781585,1513137962.2400362,914
query,1513137962.2400403,1513137962.3459127,55
query,1513137962.3459187,1513137962.4546108,1618
query,1513137962.454615,1513137962.5188599,830
query,1513137962.5188649,1513137962.5879993,1363
query,1513137962.5880053,1513137962.6371906,477
query,1513137962.6371956,1513137962.6919878,722
query,1513137962.691994,1513137962.7485924,554
query,1513137962.7485964,1513137962.8024993,126
query,1513137962.8025038,1513137962.8585763,610
query,1513137962.8585799,1513137962.9826305,2129
query,1513137962.9826353,1513137963.0353665,439
query,1513137963.0353706,1513137963.0866463,126
query,1513137963.0866892,1513137963.154534,452
query,1513137963.1687195,1513137963.22425,215
query,1513137963.2242544,1513137963.331389,1736
query,1513137963.3313944,1513137963.384403,23
query,1513137963.3844082,1513137963.4439447,568
query,1513137963.44395,1513137963.5413666,1754
query,1513137963.5413706,1513137963.5926886,284
query,1513137963.592693,1513137963.7486534,1876
query,1513137963.7486584,1513137963.805866,273
query,1513137963.80587,1513137963.9181826,1706
query,1513137963.918187,1513137963.9827113,1031
query,1513137963.9827154,1513137964.0541255,930
query,1513137964.05413,1513137964.111592,768
query,1513137964.1115963,1513137964.1672373,525
query,1513137964.1672416,1513137964.2855031,1929
query,1513137964.2855077,1513137964.3358183,27
query,1513137964.3358219,1513137964.3890007,209
query,1513137964.389007,1513137964.4593072,1286
query,1513137964.4593132,1513137964.5149815,235
query,1513137964.5149856,1513137964.5810544,590
query,1513137964.5811055,1513137964.6618018,536
query,1513137964.6757717,1513137964.7562418,1511
query,1513137964.7562451,1513137964.8107054,340
query,1513137964.8107083,1513137964.8555763,214
query,1513137964.8555806,1513137964.9571986,1546
query,1513137964.957203,1513137965.1381943,2102
query,1513137965.1381989,1513137965.1899636,730
query,1513137965.1899672,1513137965.2428277,639
query,1513137965.242832,1513137965.4110036,1312
query,1513137965.4110076,1513137965.4667494,637
query,1513137965.4667535,1513137965.52066,993
query,1513137965.520664,1513137965.5511518,1
query,1513137965.5511553,1513137965.6021483,835
query,1513137965.6021514,1513137965.6431265,147
query,1513137965.643129,1513137965.6966429,206
query,1513137965.6966496,1513137965.750967,84
query,1513137965.7509708,1513137965.8243856,1331
query,1513137965.824389,1513137965.8945146,1054
query,1513137965.894518,1513137966.0356667,1944
query,1513137966.0356708,1513137966.1283002,1677
query,1513137966.128333,1513137966.1842585,536
query,1513137966.1977246,1513137966.2708402,1365
query,1513137966.2708423,1513137966.333196,736
query,1513137966.3331983,1513137966.3905349,628
query,1513137966.390539,1513137966.4401264,83
query,1513137966.4401305,1513137966.502576,226
query,1513137966.5025802,1513137966.5724916,1131
query,1513137966.572495,1513137966.7357833,2203
query,1513137966.7357874,1513137966.8035998,487
query,1513137966.8036041,1513137966.8420744,89
query,1513137966.8420782,1513137966.9400918,1611
query,1513137966.9400961,1513137966.9914644,213
query,1513137966.9914687,1513137967.0397763,778
query,1513137967.0397804,1513137967.1074655,954
query,1513137967.1074693,1513137967.2028651,1640
query,1513137967.2028692,1513137967.335119,2123
query,1513137967.3351233,1513137967.3920686,506
query,1513137967.3920732,1513137967.4465556,93
query,1513137967.4465618,1513137967.5209124,1533
query,1513137967.5209153,1513137967.6013737,1381
query,1513137967.6014078,1513137967.680068,752
query,1513137967.6961002,1513137967.7598941,573
query,1513137967.759897,1513137967.8389702,1041
query,1513137967.8389742,1513137967.9702816,2042
query,1513137967.9702857,1513137968.0516303,1071
query,1513137968.051634,1513137968.111706,801
query,1513137968.1117115,1513137968.1724024,554
query,1513137968.1724072,1513137968.2227685,26
query,1513137968.2227738,1513137968.2707572,56
query,1513137968.270762,1513137968.3831227,1749
query,1513137968.3831272,1513137968.4422543,527
query,1513137968.4422584,1513137968.508288,695
query,1513137968.5082915,1513137968.5573566,68
query,1513137968.5573614,1513137968.6279776,977
query,1513137968.6279817,1513137968.659392,1
query,1513137968.6593962,1513137968.7497041,1648
query,1513137968.7497082,1513137968.8208146,797
query,1513137968.820818,1513137968.8779297,473
query,1513137968.877933,1513137968.9607556,1040
query,1513137968.9607584,1513137969.1067553,2124
query,1513137969.1067874,1513137969.1806188,240
query,1513137969.1886573,1513137969.2502756,80
query,1513137969.250279,1513137969.3136404,782
query,1513137969.3136435,1513137969.3778555,817
query,1513137969.3778596,1513137969.4494758,1235
query,1513137969.4494789,1513137969.5172021,804
query,1513137969.5172055,1513137969.6229882,1609
query,1513137969.6229923,1513137969.6845744,522
query,1513137969.6845791,1513137969.7125952,0
query,1513137969.7125986,1513137969.778527,672
query,1513137969.7785316,1513137969.8264644,71
query,1513137969.8264678,1513137969.888981,725
query,1513137969.8889844,1513137970.0139792,1779
query,1513137970.0139832,1513137970.0705144,669
query,1513137970.0705187,1513137970.132485,468
query,1513137970.132489,1513137970.2018588,872
query,1513137970.2018626,1513137970.2529137,484
query,1513137970.2529168,1513137970.3066397,467
query,1513137970.3066425,1513137970.378143,1068
query,1513137970.3781462,1513137970.4320614,439
query,1513137970.4320927,1513137970.5221448,1005
query,1513137970.5317621,1513137970.5935304,90
query,1513137970.5935333,1513137970.663215,1015
query,1513137970.6632178,1513137970.7294881,808
query,1513137970.7294924,1513137970.8106406,1695
query,1513137970.8106453,1513137970.9257047,1627
query,1513137970.9257088,1513137971.0153868,1550
query,1513137971.01539,1513137971.1525552,1830
query,1513137971.1525586,1513137971.2127604,384
query,1513137971.2127635,1513137971.2452343,0
query,1513137971.245237,1513137971.307651,648
query,1513137971.3076546,1513137971.3818617,958
query,1513137971.3818653,1513137971.4413996,607
query,1513137971.4414027,1513137971.527521,1159
query,1513137971.5275252,1513137971.591737,820
query,1513137971.5917406,1513137971.6216824,0
query,1513137971.6216853,1513137971.738865,1699
query,1513137971.7388682,1513137971.8828242,2017
query,1513137971.882828,1513137971.938512,778
query,1513137971.9385154,1513137971.990791,240
query,1513137971.9908192,1513137972.0797627,1004
query,1513137972.0870326,1513137972.2190144,1854
query,1513137972.2190175,1513137972.2786272,405
query,1513137972.2786303,1513137972.377604,1042
query,1513137972.3776078,1513137972.5047388,1875
query,1513137972.5047421,1513137972.622061,1863
query,1513137972.622064,1513137972.6977305,845
query,1513137972.6977334,1513137972.7272618,0
query,1513137972.7272642,1513137972.7791252,34
query,1513137972.779129,1513137972.8775847,1737
query,1513137972.8775876,1513137972.9379034,168
query,1513137972.9379065,1513137972.986491,11
query,1513137972.986494,1513137973.1049004,1626
query,1513137973.1049037,1513137973.1582658,206
query,1513137973.1582687,1513137973.274555,1692
query,1513137973.2745583,1513137973.352813,1422
query,1513137973.352816,1513137973.457925,1515
query,1513137973.4579282,1513137973.5074553,3
query,1513137973.5074592,1513137973.5386333,0
query,1513137973.538637,1513137973.6067665,1471
query,1513137973.60681,1513137973.761494,1804
query,1513137973.7740571,1513137973.8280325,275
query,1513137973.8280365,1513137973.858494,0
query,1513137973.8584974,1513137973.9307585,1067
query,1513137973.9307625,1513137973.9994655,1292
query,1513137973.99947,1513137974.0585828,356
query,1513137974.0585873,1513137974.090613,0
query,1513137974.0906177,1513137974.1469743,100
query,1513137974.1469786,1513137974.2603567,1541
query,1513137974.2603602,1513137974.3154786,13
query,1513137974.3154843,1513137974.37267,2
query,1513137974.3726737,1513137974.430392,585
query,1513137974.430396,1513137974.4605033,0
query,1513137974.460507,1513137974.515808,413
query,1513137974.5158122,1513137974.5918524,871
query,1513137974.5918555,1513137974.6880267,1760
query,1513137974.688032,1513137974.7498395,709
query,1513137974.749844,1513137974.838787,2116
query,1513137974.8387916,1513137974.8918536,228
query,1513137974.891857,1513137974.97542,1335
query,1513137974.9754527,1513137975.0548615,57
query,1513137975.06519,1513137975.1976027,2265
query,1513137975.1976058,1513137975.2669642,1073
query,1513137975.2669687,1513137975.321436,226
query,1513137975.32144,1513137975.3777993,699
query,1513137975.3778026,1513137975.4247656,464
query,1513137975.4248052,1513137975.4818945,1277
query,1513137975.4819005,1513137975.5666358,1707
query,1513137975.566646,1513137975.6242952,592
query,1513137975.6242983,1513137975.6805067,124
query,1513137975.6805103,1513137975.740097,582
query,1513137975.7401009,1513137975.8083143,967
query,1513137975.8083203,1513137975.947206,2131
query,1513137975.9472094,1513137975.9930444,132
query,1513137975.9930484,1513137976.0275254,1
query,1513137976.0275304,1513137976.0826907,298
query,1513137976.0827074,1513137976.1379428,5
query,1513137976.1379478,1513137976.2182908,1560
query,1513137976.2182949,1513137976.3283842,1821
query,1513137976.328389,1513137976.4222097,1757
query,1513137976.4222457,1513137976.4979057,278
query,1513137976.5108454,1513137976.5832446,950
query,1513137976.5832481,1513137976.6575844,1325
query,1513137976.6575887,1513137976.7482455,1819
query,1513137976.7482498,1513137976.8464286,1831
query,1513137976.8464336,1513137976.8989415,342
query,1513137976.8989449,1513137976.9686635,991
query,1513137976.9686687,1513137977.0286922,734
query,1513137977.028698,1513137977.0851066,475
query,1513137977.0851119,1513137977.198716,1833
query,1513137977.1987202,1513137977.2578766,7
query,1513137977.257881,1513137977.3151577,682
query,1513137977.3151615,1513137977.3456013,0
query,1513137977.3456044,1513137977.3990514,203
query,1513137977.3990567,1513137977.548327,1683
query,1513137977.5483315,1513137977.6033576,104
query,1513137977.6033618,1513137977.7006092,1161
query,1513137977.7006137,1513137977.786341,1111
query,1513137977.786344,1513137977.8164217,0
query,1513137977.8164258,1513137977.8706958,345
query,1513137977.8707478,1513137977.984521,1851
query,1513137977.998854,1513137978.0521069,244
query,1513137978.0521107,1513137978.242743,2065
query,1513137978.2427475,1513137978.4277096,1993
query,1513137978.4277158,1513137978.489657,539
query,1513137978.4896615,1513137978.6225722,1843
query,1513137978.6225767,1513137978.767028,1902
query,1513137978.7670324,1513137978.8119836,505
query,1513137978.8119879,1513137978.878982,1167
query,1513137978.8789864,1513137978.9643426,1577
query,1513137978.964347,1513137979.0836284,1588
query,1513137979.083633,1513137979.230237,2338
