tables,1513468847.738002,1513469760.7806063
query,1513469760.7815087,1513469761.1564665,94
query,1513469761.172362,1513469761.417865,689
query,1513469761.4178698,1513469761.6548545,755
query,1513469761.6548588,1513469761.9967644,96
query,1513469761.9968023,1513469762.2769086,80
query,1513469762.276913,1513469762.5649745,1417
query,1513469762.564979,1513469762.8026648,30
query,1513469762.8026674,1513469763.031335,97
query,1513469763.031338,1513469763.2507129,150
query,1513469763.250719,1513469763.4401915,38
query,1513469763.4401958,1513469763.7565315,90
query,1513469763.7565353,1513469763.9755802,1122
query,1513469763.975584,1513469764.193407,90
query,1513469764.1934106,1513469764.3890688,874
query,1513469764.3890738,1513469764.602701,111
query,1513469764.6027038,1513469764.8403788,613
query,1513469764.8403838,1513469765.0398524,30
query,1513469765.0398557,1513469765.2426512,94
query,1513469765.2426572,1513469765.43836,301
query,1513469765.4383628,1513469765.6592283,91
query,1513469765.6592968,1513469765.9062562,269
query,1513469765.9213684,1513469766.197501,748
query,1513469766.1975052,1513469766.4734168,93
query,1513469766.4734216,1513469766.7135272,1326
query,1513469766.7135305,1513469766.9774601,101
query,1513469766.9774642,1513469767.172926,90
query,1513469767.172933,1513469767.422237,90
query,1513469767.4222412,1513469767.698694,89
query,1513469767.6986976,1513469767.9209826,90
query,1513469767.920986,1513469768.1317775,90
query,1513469768.131782,1513469768.3463366,134
query,1513469768.3463433,1513469768.5590477,51
query,1513469768.5590625,1513469768.8483698,1532
query,1513469768.848374,1513469769.0313656,409
query,1513469769.0313709,1513469769.2855208,1486
query,1513469769.2855256,1513469769.493595,820
query,1513469769.4936,1513469769.7487416,16
query,1513469769.748746,1513469770.0133834,1124
query,1513469770.0133874,1513469770.2504961,813
query,1513469770.250501,1513469770.509344,619
query,1513469770.5093868,1513469770.791921,1882
query,1513469770.8055367,1513469771.1584969,1480
query,1513469771.1585016,1513469771.4576342,1430
query,1513469771.45764,1513469771.7491906,2161
query,1513469771.7491946,1513469771.9795103,496
query,1513469771.979516,1513469772.181476,1850
query,1513469772.1814797,1513469772.3772948,1312
query,1513469772.3772993,1513469772.6513383,2721
query,1513469772.6513433,1513469772.8940778,54
query,1513469772.8940823,1513469773.10828,170
query,1513469773.1082835,1513469773.2902677,1114
query,1513469773.2902715,1513469773.4356325,0
query,1513469773.4356358,1513469773.6910546,2049
query,1513469773.6910584,1513469773.9753973,1235
query,1513469773.9754024,1513469774.1983101,519
query,1513469774.1983137,1513469774.5811095,837
query,1513469774.581114,1513469774.8805792,1017
query,1513469774.8805888,1513469775.1428652,1383
query,1513469775.1428697,1513469775.3715177,958
query,1513469775.3715243,1513469775.5713189,168
query,1513469775.571371,1513469775.880275,4
query,1513469775.8942633,1513469776.1179907,774
query,1513469776.1179936,1513469776.4358425,2094
query,1513469776.435846,1513469776.671766,1476
query,1513469776.6717696,1513469776.8589096,564
query,1513469776.8589137,1513469777.1015742,935
query,1513469777.1015782,1513469777.3311505,603
query,1513469777.3311548,1513469777.5953555,1804
query,1513469777.595359,1513469777.796589,1701
query,1513469777.7965922,1513469778.0288599,946
query,1513469778.0288646,1513469778.271574,1538
query,1513469778.2715788,1513469778.5245802,1595
query,1513469778.524585,1513469778.821868,2
query,1513469778.8218722,1513469779.0290823,1321
query,1513469779.029086,1513469779.2765505,824
query,1513469779.276555,1513469779.5396016,834
query,1513469779.5396059,1513469779.7348466,3
query,1513469779.7348497,1513469779.9202008,220
query,1513469779.920205,1513469780.1542513,611
query,1513469780.1542559,1513469780.3466952,1086
query,1513469780.3467374,1513469780.6184518,1459
query,1513469780.634176,1513469780.8689651,260
query,1513469780.86897,1513469781.1036327,1027
query,1513469781.103637,1513469781.312603,29
query,1513469781.312607,1513469781.5733345,1156
query,1513469781.5733387,1513469781.7811458,486
query,1513469781.7811491,1513469781.908597,0
query,1513469781.9086008,1513469782.132429,1820
query,1513469782.1324332,1513469782.3289435,292
query,1513469782.3289473,1513469782.5767255,720
query,1513469782.5767298,1513469782.8005843,969
query,1513469782.8005888,1513469783.0312872,291
query,1513469783.031291,1513469783.2248864,960
query,1513469783.2248905,1513469783.501633,1107
query,1513469783.5016372,1513469783.7087088,145
query,1513469783.7087128,1513469783.9449,1587
query,1513469783.9449046,1513469784.1822133,562
query,1513469784.1822164,1513469784.4752371,1560
query,1513469784.4752407,1513469784.7446642,1400
query,1513469784.7446694,1513469784.9611502,2130
query,1513469784.961194,1513469785.2363248,9
query,1513469785.2493272,1513469785.5405004,945
query,1513469785.5405033,1513469785.7916377,1097
query,1513469785.791641,1513469785.9990432,186
query,1513469785.9990473,1513469786.2217119,680
query,1513469786.221716,1513469786.4224336,1315
query,1513469786.4224389,1513469786.6476595,2127
query,1513469786.6476638,1513469786.8444145,943
query,1513469786.8444185,1513469787.0567596,22
query,1513469787.0567636,1513469787.294382,1916
query,1513469787.294386,1513469787.474373,1108
query,1513469787.4743776,1513469787.7128434,1483
query,1513469787.7128465,1513469787.9564753,493
query,1513469787.9564786,1513469788.1515627,1117
query,1513469788.1515682,1513469788.4210734,662
query,1513469788.4210794,1513469788.63255,245
query,1513469788.6325533,1513469788.8547907,979
query,1513469788.854794,1513469789.07841,2101
query,1513469789.0784132,1513469789.30607,1275
query,1513469789.3060727,1513469789.5607555,487
query,1513469789.560822,1513469789.9810047,362
query,1513469789.9931438,1513469790.2615047,228
query,1513469790.261508,1513469790.5132513,1856
query,1513469790.5132551,1513469790.7206473,66
query,1513469790.720651,1513469790.950976,785
query,1513469790.9509823,1513469791.2258837,1936
query,1513469791.2258878,1513469791.4618979,453
query,1513469791.4619012,1513469791.8157113,2277
query,1513469791.8157167,1513469792.028668,285
query,1513469792.0286715,1513469792.2615125,2130
query,1513469792.2615159,1513469792.4774625,1581
query,1513469792.477467,1513469792.7404156,1105
query,1513469792.740419,1513469792.9889925,934
query,1513469792.9889972,1513469793.1673975,1252
query,1513469793.167401,1513469793.4187484,1854
query,1513469793.4187527,1513469793.6760814,24
query,1513469793.6760843,1513469793.951757,258
query,1513469793.9517598,1513469794.2211928,1658
query,1513469794.2211971,1513469794.472168,532
query,1513469794.4721723,1513469794.6936245,777
query,1513469794.6936731,1513469794.9028876,655
query,1513469794.9153173,1513469795.1066256,1613
query,1513469795.1066287,1513469795.353057,471
query,1513469795.3530602,1513469795.6179905,228
query,1513469795.6179945,1513469795.8884177,2092
query,1513469795.888554,1513469796.1966908,2937
query,1513469796.1966956,1513469796.4513535,907
query,1513469796.4513578,1513469796.6791072,399
query,1513469796.6791105,1513469796.92399,1484
query,1513469796.9239955,1513469797.257427,947
query,1513469797.2574306,1513469797.5297585,1337
query,1513469797.5297627,1513469797.7906115,1
query,1513469797.7906172,1513469798.1768975,1324
query,1513469798.176902,1513469798.479409,158
query,1513469798.479413,1513469798.7627323,360
query,1513469798.7627368,1513469799.1583574,139
query,1513469799.158361,1513469799.4155393,1216
query,1513469799.4155428,1513469799.795405,1187
query,1513469799.7954087,1513469800.0845635,2339
query,1513469800.0845668,1513469800.4525332,2134
query,1513469800.4525852,1513469800.9798164,641
query,1513469800.992857,1513469801.2271433,1440
query,1513469801.2271478,1513469801.439168,829
query,1513469801.4391713,1513469801.6413498,689
query,1513469801.6413534,1513469801.8324375,101
query,1513469801.8324418,1513469802.028596,332
query,1513469802.0285988,1513469802.2471573,1938
query,1513469802.2471607,1513469802.5652952,2524
query,1513469802.5652995,1513469802.7845514,589
