tables,1513465926.6782634,1513466525.9043093
query,1513466525.9050686,1513466526.1737642,102
query,1513466526.1890688,1513466526.4155478,518
query,1513466526.4155538,1513466526.6678126,662
query,1513466526.6678169,1513466526.900158,99
query,1513466526.9001627,1513466527.1329062,78
query,1513466527.1329114,1513466527.3909538,1301
query,1513466527.3909597,1513466527.5434504,55
query,1513466527.5434546,1513466527.7386887,57
query,1513466527.738692,1513466527.9224145,178
query,1513466527.922419,1513466528.1646364,37
query,1513466528.1646407,1513466528.340725,100
query,1513466528.3407283,1513466528.516742,702
query,1513466528.5167456,1513466528.6675096,100
query,1513466528.6675136,1513466528.8733544,716
query,1513466528.8733582,1513466529.0841837,135
query,1513466529.0841868,1513466529.3270547,485
query,1513466529.327059,1513466529.5669994,17
query,1513466529.5670025,1513466529.7943966,103
query,1513466529.794402,1513466529.9829133,31
query,1513466529.982917,1513466530.1582632,101
query,1513466530.158303,1513466530.3806164,225
query,1513466530.3946986,1513466530.612894,439
query,1513466530.6128983,1513466530.7661698,101
query,1513466530.766178,1513466530.9685488,899
query,1513466530.9685535,1513466531.124716,72
query,1513466531.1247208,1513466531.3347697,100
query,1513466531.3347747,1513466531.5233383,100
query,1513466531.5233424,1513466531.6975863,100
query,1513466531.697591,1513466531.8437994,100
query,1513466531.8438041,1513466531.9899619,100
query,1513466531.989966,1513466532.1930475,42
query,1513466532.193051,1513466532.3639104,58
query,1513466532.363914,1513466532.595339,1305
query,1513466532.5953422,1513466532.7853973,495
query,1513466532.7854013,1513466533.0382893,1187
query,1513466533.038293,1513466533.2481356,644
query,1513466533.24814,1513466533.4253764,10
query,1513466533.4253802,1513466533.5632632,803
query,1513466533.563268,1513466533.751461,684
query,1513466533.7514653,1513466533.9645672,568
query,1513466533.964668,1513466534.2208312,1596
query,1513466534.2349696,1513466534.4404304,1336
query,1513466534.4404354,1513466534.6252506,1319
query,1513466534.6252556,1513466534.8328223,1810
query,1513466534.8328261,1513466535.0096605,386
query,1513466535.0096643,1513466535.2004306,1244
query,1513466535.200435,1513466535.410882,1356
query,1513466535.4108865,1513466535.6220384,2279
query,1513466535.6220424,1513466535.8321478,5
query,1513466535.8321512,1513466536.0496564,8
query,1513466536.0496624,1513466536.253537,843
query,1513466536.2535412,1513466536.3685203,0
query,1513466536.3685238,1513466536.5783613,1995
query,1513466536.578365,1513466536.7685523,780
query,1513466536.7685568,1513466536.9319174,461
query,1513466536.9319227,1513466537.122307,1032
query,1513466537.1223114,1513466537.3538003,1410
query,1513466537.3538039,1513466537.507761,1202
query,1513466537.5077658,1513466537.7102633,813
query,1513466537.7102675,1513466537.9187157,235
query,1513466537.9187624,1513466538.1433377,23
query,1513466538.1534276,1513466538.3562799,598
query,1513466538.356284,1513466538.54261,1819
query,1513466538.542615,1513466538.6923413,1137
query,1513466538.6923459,1513466538.8482802,206
query,1513466538.8482854,1513466539.0107324,664
query,1513466539.0107377,1513466539.208939,662
