tables,1513141617.3728514,1513142332.779365
query,1513142332.7800667,1513142333.004903,90
query,1513142333.0218034,1513142333.3012648,656
query,1513142333.3012686,1513142333.5320034,596
query,1513142333.5320077,1513142333.7135487,90
query,1513142333.713553,1513142333.8602242,84
query,1513142333.8602297,1513142334.1140237,1298
query,1513142334.1140273,1513142334.237317,51
query,1513142334.2373207,1513142334.3330407,44
query,1513142334.3330443,1513142334.4546394,116
query,1513142334.4546428,1513142334.5449655,90
query,1513142334.544969,1513142334.665329,88
query,1513142334.6653323,1513142334.8648908,820
query,1513142334.8648946,1513142334.9723346,88
query,1513142334.972338,1513142335.1613352,729
query,1513142335.1613386,1513142335.273082,104
query,1513142335.2730858,1513142335.3805974,619
query,1513142335.3806016,1513142335.4866102,22
query,1513142335.4866147,1513142335.6090388,86
query,1513142335.6090436,1513142335.696206,220
query,1513142335.69621,1513142335.848981,89
query,1513142335.8490365,1513142336.0083225,246
query,1513142336.0178697,1513142336.1501007,519
query,1513142336.150105,1513142336.2553163,87
query,1513142336.255321,1513142336.4288433,894
query,1513142336.428848,1513142336.5731232,59
query,1513142336.5731277,1513142336.6752565,88
query,1513142336.6752603,1513142336.807443,88
query,1513142336.8074474,1513142336.944707,88
query,1513142336.94471,1513142337.0810554,88
query,1513142337.0810595,1513142337.2155008,88
query,1513142337.2155054,1513142337.3087184,107
query,1513142337.3087227,1513142337.384299,96
query,1513142337.3843026,1513142337.7097814,1348
query,1513142337.7097857,1513142337.8214078,690
query,1513142337.8214111,1513142338.0429597,1319
query,1513142338.0429645,1513142338.2268472,668
query,1513142338.2268517,1513142338.3187273,58
query,1513142338.3187318,1513142338.5272663,592
query,1513142338.5272706,1513142338.7213223,738
query,1513142338.721327,1513142338.8240952,548
query,1513142338.8241723,1513142339.2182906,1768
query,1513142339.231425,1513142339.5531793,1273
query,1513142339.5531836,1513142339.9002695,1280
query,1513142339.900274,1513142340.3618968,1662
query,1513142340.3619003,1513142340.4749901,341
query,1513142340.4749935,1513142340.7143462,1501
query,1513142340.7143502,1513142340.9449918,1219
query,1513142340.9449975,1513142341.5174363,2102
query,1513142341.5174403,1513142341.6076849,30
query,1513142341.6076891,1513142341.6958556,35
query,1513142341.6958594,1513142341.852178,928
query,1513142341.8521824,1513142341.9282746,0
query,1513142341.9282792,1513142342.397408,1817
query,1513142342.3974118,1513142342.5359445,857
query,1513142342.535949,1513142342.627252,667
query,1513142342.6272578,1513142342.7794962,635
query,1513142342.7794993,1513142342.9614143,866
query,1513142342.9614203,1513142343.21032,1236
query,1513142343.2103233,1513142343.3653154,738
query,1513142343.365319,1513142343.4556413,151
query,1513142343.4556773,1513142343.583455,81
query,1513142343.592591,1513142343.757767,982
query,1513142343.757771,1513142344.2611654,1815
query,1513142344.2611687,1513142344.4570365,1455
query,1513142344.457041,1513142344.567343,60
query,1513142344.567347,1513142344.752142,686
query,1513142344.7521465,1513142344.867824,430
query,1513142344.8678286,1513142345.3562644,1508
query,1513142345.3562686,1513142345.526093,1323
query,1513142345.526099,1513142345.670755,837
query,1513142345.6707587,1513142345.8979511,1906
query,1513142345.897956,1513142346.199017,1436
query,1513142346.1990201,1513142346.276596,5
query,1513142346.276601,1513142346.4716442,936
query,1513142346.4716475,1513142346.6490536,660
query,1513142346.6490583,1513142346.7849102,830
query,1513142346.7849147,1513142346.850707,1
query,1513142346.8507116,1513142346.9824128,297
query,1513142346.9824173,1513142347.1714594,659
query,1513142347.1714637,1513142347.3155913,856
query,1513142347.315641,1513142347.6089022,1558
query,1513142347.6214087,1513142347.7261417,175
query,1513142347.7261486,1513142347.8964815,606
query,1513142347.8964858,1513142348.003185,71
query,1513142348.00319,1513142348.2159886,1086
query,1513142348.215992,1513142348.323972,162
query,1513142348.323975,1513142348.4084408,0
query,1513142348.408445,1513142348.6642714,1426
query,1513142348.6642747,1513142348.786619,234
query,1513142348.7866228,1513142348.9255471,900
query,1513142348.9255507,1513142349.102467,734
query,1513142349.10247,1513142349.2086518,229
query,1513142349.2086544,1513142349.3138463,202
query,1513142349.3138514,1513142349.4646327,397
query,1513142349.4646363,1513142349.5702226,181
query,1513142349.5702271,1513142349.773212,1148
query,1513142349.7732165,1513142349.924884,441
query,1513142349.9248884,1513142350.2169688,1541
query,1513142350.2169728,1513142350.480853,1200
query,1513142350.4808567,1513142350.8359032,2100
query,1513142350.8359368,1513142350.9651656,15
query,1513142350.9741132,1513142351.1214795,840
query,1513142351.121483,1513142351.3064895,1086
query,1513142351.3064926,1513142351.4173627,197
query,1513142351.4173667,1513142351.5866723,931
query,1513142351.5866766,1513142351.7855663,769
query,1513142351.7855697,1513142352.1571863,1727
query,1513142352.1571903,1513142352.3368998,657
query,1513142352.336904,1513142352.4453702,41
query,1513142352.4453743,1513142352.8601215,1519
query,1513142352.8601248,1513142353.0407608,872
query,1513142353.0407658,1513142353.2569637,1635
query,1513142353.2569683,1513142353.3629284,299
query,1513142353.3629322,1513142353.5212576,811
query,1513142353.521262,1513142353.7265272,1183
query,1513142353.7265306,1513142353.8334198,335
query,1513142353.8334239,1513142353.9781544,764
query,1513142353.9781587,1513142354.516271,1819
query,1513142354.516276,1513142354.652864,289
query,1513142354.6528676,1513142354.7568357,237
query,1513142354.7568731,1513142354.9484525,433
query,1513142354.9586048,1513142355.063617,211
query,1513142355.0636199,1513142355.491894,1665
query,1513142355.491898,1513142355.5987387,16
query,1513142355.5987422,1513142355.7401872,763
query,1513142355.7401924,1513142356.0212412,1297
query,1513142356.0212455,1513142356.1247406,152
query,1513142356.124745,1513142356.5557072,2055
query,1513142356.555711,1513142356.699892,367
query,1513142356.6998956,1513142357.0985196,1645
query,1513142357.098524,1513142357.277137,1017
query,1513142357.277141,1513142357.4814446,972
query,1513142357.4814491,1513142357.6005936,358
query,1513142357.600599,1513142357.7365646,298
query,1513142357.7365675,1513142358.1607609,1771
query,1513142358.1607652,1513142358.280586,25
query,1513142358.28059,1513142358.3899114,204
query,1513142358.3899152,1513142358.6167505,1411
query,1513142358.6167548,1513142358.7228656,762
query,1513142358.7228687,1513142358.904494,733
query,1513142358.9045327,1513142359.0850916,480
query,1513142359.0953012,1513142359.336066,1417
query,1513142359.3360693,1513142359.4782808,393
query,1513142359.4782841,1513142359.6019397,239
query,1513142359.601944,1513142359.9047577,1504
query,1513142359.9047625,1513142360.4642963,2008
query,1513142360.4642992,1513142360.664581,1033
query,1513142360.6645844,1513142360.8162432,421
query,1513142360.8162475,1513142361.1422675,1481
query,1513142361.1422722,1513142361.31259,982
query,1513142361.3125932,1513142361.5241365,1001
query,1513142361.5241413,1513142361.6151228,6
query,1513142361.6151261,1513142361.8208296,1269
query,1513142361.8208332,1513142361.9298177,86
query,1513142361.9298217,1513142362.0487487,13
query,1513142362.048752,1513142362.1578512,89
query,1513142362.1578577,1513142362.3637302,1136
query,1513142362.363735,1513142362.5732937,1195
query,1513142362.5732982,1513142363.1406727,1806
query,1513142363.1406765,1513142363.4289787,1700
query,1513142363.429036,1513142363.636592,653
query,1513142363.648576,1513142363.8610373,1098
query,1513142363.8610425,1513142364.0545895,738
query,1513142364.0545933,1513142364.1760404,615
query,1513142364.176044,1513142364.2804437,118
query,1513142364.28045,1513142364.40983,138
query,1513142364.4098341,1513142364.6068501,1544
query,1513142364.6068532,1513142365.3330414,2133
query,1513142365.3330457,1513142365.4161277,458
