tables,1513282158.0149355,1513282402.8572536
query,1513282402.8578527,1513282403.242676,50
query,1513282403.262974,1513282403.451539,290
query,1513282403.4515443,1513282403.6399488,276
query,1513282403.6399534,1513282403.8859215,47
query,1513282403.8859248,1513282404.0583332,40
query,1513282404.0583372,1513282404.2611556,443
query,1513282404.2611585,1513282404.4645836,14
query,1513282404.464588,1513282404.6577458,23
query,1513282404.6577497,1513282404.834007,75
query,1513282404.8340113,1513282405.0218196,16
query,1513282405.0218232,1513282405.2078075,45
query,1513282405.2078109,1513282405.378185,421
query,1513282405.3781877,1513282405.5429697,45
query,1513282405.5429733,1513282405.7283018,334
query,1513282405.728307,1513282405.9469416,44
query,1513282405.9469473,1513282406.1270933,268
query,1513282406.1270974,1513282406.3149943,6
query,1513282406.3149986,1513282406.508511,43
query,1513282406.5085154,1513282406.665991,64
query,1513282406.665995,1513282406.8659642,44
query,1513282406.8662295,1513282407.047825,104
query,1513282407.0604534,1513282407.257172,193
query,1513282407.2571762,1513282407.4245348,46
query,1513282407.4245384,1513282407.6265914,351
query,1513282407.6265962,1513282407.8148994,26
query,1513282407.8149033,1513282407.9716408,45
query,1513282407.9716446,1513282408.179802,45
query,1513282408.1798055,1513282408.3599894,45
query,1513282408.359993,1513282408.6550457,45
query,1513282408.6550498,1513282408.8509734,45
query,1513282408.8509774,1513282409.0022628,8
query,1513282409.0022664,1513282409.1993651,24
query,1513282409.199368,1513282409.366782,607
query,1513282409.3667865,1513282409.5405188,144
query,1513282409.5405216,1513282409.7281,631
query,1513282409.7281055,1513282409.902688,353
query,1513282409.9026923,1513282410.1609817,16
query,1513282410.1609867,1513282410.3310554,365
query,1513282410.3310587,1513282410.519377,307
query,1513282410.5193796,1513282410.7253172,218
query,1513282410.7253635,1513282411.078335,637
query,1513282411.0907295,1513282411.3075345,556
query,1513282411.3075387,1513282411.4694273,629
query,1513282411.4694319,1513282411.635976,870
query,1513282411.6359806,1513282411.8634405,180
query,1513282411.8634455,1513282412.0487409,630
query,1513282412.0487437,1513282412.2176952,512
query,1513282412.2176988,1513282412.4487503,911
query,1513282412.448755,1513282412.5912337,5
query,1513282412.5912366,1513282412.805327,13
query,1513282412.8053298,1513282412.9970338,440
query,1513282412.9970374,1513282413.1830213,0
query,1513282413.1830256,1513282413.4245896,784
query,1513282413.4245954,1513282413.6268022,333
query,1513282413.6268067,1513282413.8126907,195
query,1513282413.8126955,1513282413.978926,392
query,1513282413.9789288,1513282414.1555865,303
query,1513282414.1555898,1513282414.349675,634
query,1513282414.3496783,1513282414.5727134,312
query,1513282414.5727172,1513282414.7558022,77
query,1513282414.7558503,1513282414.9640899,9
query,1513282414.9723582,1513282415.1436772,326
query,1513282415.1436803,1513282415.35346,767
query,1513282415.3535035,1513282415.584548,671
query,1513282415.5845513,1513282415.7524276,107
query,1513282415.7524319,1513282416.0267363,258
query,1513282416.0267403,1513282416.2337282,150
query,1513282416.233732,1513282416.4183717,646
query,1513282416.418376,1513282416.5988483,520
query,1513282416.5988517,1513282416.7797337,217
query,1513282416.7797377,1513282416.9917972,539
query,1513282416.9918003,1513282417.1763341,594
query,1513282417.1763375,1513282417.2908998,2
query,1513282417.2909033,1513282417.535585,365
query,1513282417.5355892,1513282417.9436295,312
query,1513282417.9436338,1513282418.249283,263
query,1513282418.249287,1513282418.379522,1
query,1513282418.3795252,1513282418.5959733,97
query,1513282418.5959775,1513282418.7586675,231
query,1513282418.7586718,1513282418.9588368,208
query,1513282418.9588864,1513282419.1464808,578
query,1513282419.1618874,1513282419.3278167,71
query,1513282419.327821,1513282419.4881375,383
query,1513282419.4881408,1513282419.6894624,18
query,1513282419.6894658,1513282419.9651787,526
query,1513282419.965182,1513282420.1696956,155
query,1513282420.169699,1513282420.2870066,0
