tables,1513484382.7393806,1513485782.2483337
query,1513485782.2494953,1513485782.8183548,77
query,1513485782.837732,1513485783.1057518,240
query,1513485783.1057575,1513485783.400268,268
query,1513485783.4002721,1513485783.697242,76
query,1513485783.6972466,1513485784.0140536,10
query,1513485784.0140588,1513485784.2681715,266
query,1513485784.2681758,1513485784.4683878,1
query,1513485784.468392,1513485784.707589,12
query,1513485784.7075934,1513485785.0132577,57
query,1513485785.0132618,1513485785.34825,16
query,1513485785.3482544,1513485785.8274534,80
query,1513485785.8274567,1513485786.0643637,206
query,1513485786.0643675,1513485786.3573327,80
query,1513485786.3573363,1513485786.6210923,396
query,1513485786.621096,1513485786.9143603,41
query,1513485786.914364,1513485787.2020288,205
query,1513485787.2020323,1513485787.4202726,7
query,1513485787.4202752,1513485787.6884122,81
query,1513485787.6884167,1513485787.961071,7
query,1513485787.961075,1513485788.2169347,79
query,1513485788.2170126,1513485788.5045457,91
query,1513485788.5196266,1513485788.7769117,84
query,1513485788.7769175,1513485789.048056,79
query,1513485789.0480604,1513485789.4238656,388
query,1513485789.423872,1513485789.6497283,35
query,1513485789.6497324,1513485789.924429,80
query,1513485789.924432,1513485790.1595461,80
query,1513485790.15955,1513485790.4592195,80
query,1513485790.4592242,1513485790.7505212,80
query,1513485790.7505248,1513485791.0693674,80
query,1513485791.0693705,1513485791.402892,2
query,1513485791.402895,1513485791.6474488,4
query,1513485791.6474524,1513485792.013382,578
query,1513485792.0133855,1513485792.3634334,81
query,1513485792.3634374,1513485792.6848154,513
query,1513485792.68482,1513485792.9165514,250
query,1513485792.9165552,1513485793.1240606,0
query,1513485793.124065,1513485793.3533125,113
query,1513485793.3533173,1513485793.594248,246
query,1513485793.5942533,1513485793.8475235,159
query,1513485793.8478143,1513485794.1735916,617
query,1513485794.1857805,1513485794.4536421,489
query,1513485794.4536464,1513485794.7209206,488
query,1513485794.7209256,1513485795.0492432,860
query,1513485795.0492468,1513485795.376346,32
query,1513485795.3763514,1513485795.63192,492
query,1513485795.6319244,1513485795.9238598,471
query,1513485795.923864,1513485796.2654629,1050
query,1513485796.265467,1513485796.4574704,0
query,1513485796.4574733,1513485796.7077157,1
query,1513485796.7077193,1513485796.9969645,237
query,1513485796.9969687,1513485797.3377233,0
query,1513485797.3377283,1513485797.7054086,948
query,1513485797.7054126,1513485797.9886684,128
query,1513485797.9886723,1513485798.2928143,52
query,1513485798.2928183,1513485798.593714,164
query,1513485798.5937188,1513485798.8575687,325
query,1513485798.857573,1513485799.1346397,430
query,1513485799.1346443,1513485799.4080932,215
query,1513485799.4080973,1513485799.6913693,9
query,1513485799.6914113,1513485800.0361338,0
query,1513485800.0383244,1513485800.3727522,120
query,1513485800.3727558,1513485800.667224,969
query,1513485800.6672277,1513485800.94606,327
query,1513485800.9460635,1513485801.2525926,5
query,1513485801.2525973,1513485801.555149,108
query,1513485801.5551562,1513485801.8386562,46
query,1513485801.8386607,1513485802.1056275,743
query,1513485802.105632,1513485802.3549373,253
query,1513485802.3549407,1513485802.6319826,192
query,1513485802.6319864,1513485802.9302151,323
query,1513485802.9302194,1513485803.167457,639
query,1513485803.1674612,1513485803.3671565,0
query,1513485803.3671608,1513485803.633669,113
query,1513485803.633672,1513485803.9335043,274
query,1513485803.93351,1513485804.1757803,252
query,1513485804.175785,1513485804.3921134,0
query,1513485804.3921173,1513485804.641505,7
query,1513485804.6415102,1513485804.8898127,82
query,1513485804.8898175,1513485805.095955,68
query,1513485805.096014,1513485805.3683627,273
query,1513485805.383328,1513485805.6222565,22
query,1513485805.6222603,1513485805.8830433,213
query,1513485805.8830476,1513485806.1026196,1
query,1513485806.1026232,1513485806.4557023,314
query,1513485806.455706,1513485806.7496545,4
query,1513485806.749658,1513485806.9385378,0
query,1513485806.9385417,1513485807.1974006,794
query,1513485807.1974049,1513485807.4305995,15
query,1513485807.430603,1513485807.6390183,69
query,1513485807.6390226,1513485807.8733017,264
query,1513485807.8733056,1513485808.1155581,27
query,1513485808.1155612,1513485808.4181492,43
query,1513485808.4181519,1513485808.6649158,51
query,1513485808.6649208,1513485808.8365002,1
query,1513485808.8365042,1513485809.1914065,456
query,1513485809.191411,1513485809.4599965,124
query,1513485809.4600012,1513485809.6969883,538
query,1513485809.6969926,1513485809.9686558,348
query,1513485809.96866,1513485810.2476432,801
query,1513485810.2476845,1513485810.4968684,1
query,1513485810.503132,1513485810.8610272,285
query,1513485810.8610334,1513485811.2690713,272
query,1513485811.2690752,1513485811.5242853,35
query,1513485811.5242884,1513485811.8168228,142
query,1513485811.8168263,1513485812.0844958,386
query,1513485812.0844986,1513485812.4091058,680
query,1513485812.40911,1513485812.6548877,168
query,1513485812.654893,1513485812.872495,1
query,1513485812.8724985,1513485813.1406164,658
query,1513485813.140622,1513485813.4146013,166
query,1513485813.4146056,1513485813.6666403,157
query,1513485813.6666439,1513485813.9757278,44
query,1513485813.9757328,1513485814.3681087,34
query,1513485814.3681123,1513485814.6609983,78
query,1513485814.6610024,1513485814.8912754,13
query,1513485814.8912802,1513485815.1649506,48
query,1513485815.1649551,1513485815.4233456,798
query,1513485815.4233491,1513485815.7145643,76
query,1513485815.714569,1513485815.9852602,5
query,1513485815.9853034,1513485816.2905264,5
query,1513485816.303932,1513485816.5856636,141
query,1513485816.5856686,1513485816.8478281,735
query,1513485816.8478312,1513485817.1127539,2
query,1513485817.1127594,1513485817.350563,154
query,1513485817.3505683,1513485817.6970658,526
query,1513485817.6970701,1513485817.9531016,7
query,1513485817.9531064,1513485818.2520647,928
query,1513485818.2520692,1513485818.5381963,9
query,1513485818.5382001,1513485818.8129232,869
query,1513485818.8129265,1513485819.0835042,256
query,1513485819.083507,1513485819.336852,394
query,1513485819.3368554,1513485819.6551018,23
query,1513485819.6551065,1513485819.946059,38
query,1513485819.9460628,1513485820.2294629,751
query,1513485820.2294662,1513485820.504654,3
query,1513485820.504658,1513485820.7869892,26
query,1513485820.7869933,1513485821.027177,507
query,1513485821.027181,1513485821.275277,13
query,1513485821.275281,1513485821.5295794,328
query,1513485821.5296204,1513485821.7873445,155
query,1513485821.7952278,1513485822.0625827,615
query,1513485822.0625863,1513485822.3292992,108
query,1513485822.3293025,1513485822.6110017,189
query,1513485822.6110055,1513485822.8797786,584
query,1513485822.8797824,1513485823.1838748,971
query,1513485823.1838787,1513485823.430344,77
query,1513485823.4303486,1513485823.6807306,35
query,1513485823.6807346,1513485824.0682924,560
query,1513485824.0682957,1513485824.3255773,59
query,1513485824.3255813,1513485824.540427,193
query,1513485824.5404303,1513485824.7323747,0
query,1513485824.7323787,1513485825.0076795,258
query,1513485825.0076823,1513485825.2858584,13
query,1513485825.2858615,1513485825.4838057,0
query,1513485825.4838097,1513485825.7569056,20
query,1513485825.7569098,1513485825.9964442,295
query,1513485825.9964485,1513485826.274159,351
query,1513485826.274165,1513485826.556216,975
query,1513485826.5562203,1513485826.8690553,691
query,1513485826.8691003,1513485827.2641537,69
query,1513485827.2781959,1513485827.5734036,420
query,1513485827.5734084,1513485827.8422167,323
query,1513485827.8422213,1513485828.1006992,197
query,1513485828.1007032,1513485828.3390946,13
query,1513485828.3390985,1513485828.611564,15
query,1513485828.611568,1513485828.8641994,386
query,1513485828.8642032,1513485829.1306667,983
query,1513485829.1306715,1513485829.390351,105
query,1513485829.3903553,1513485829.6318128,16
query,1513485829.6318161,1513485829.8837345,458
query,1513485829.8837385,1513485830.1821628,157
query,1513485830.1821675,1513485830.4393559,21
query,1513485830.4393582,1513485830.7332656,421
query,1513485830.7332697,1513485830.9699538,742
query,1513485830.9699578,1513485831.3893182,671
query,1513485831.3893223,1513485831.7769096,33
query,1513485831.7769144,1513485832.2274816,1
query,1513485832.2274864,1513485832.5086622,270
query,1513485832.508666,1513485833.0350335,416
query,1513485833.0350668,1513485833.361331,72
query,1513485833.373858,1513485833.6800401,287
query,1513485833.6800427,1513485833.9571345,288
query,1513485833.957138,1513485834.2974226,678
query,1513485834.2974265,1513485834.5735009,410
query,1513485834.5735042,1513485834.8057148,218
query,1513485834.8057213,1513485835.1328971,196
query,1513485835.1329043,1513485835.3634129,1
query,1513485835.3634174,1513485835.636288,7
query,1513485835.6362915,1513485835.9565463,631
query,1513485835.9565501,1513485836.2952423,19
query,1513485836.295246,1513485836.639344,250
query,1513485836.639348,1513485836.869329,1
query,1513485836.8693337,1513485837.2097018,319
query,1513485837.2097063,1513485837.4517484,0
query,1513485837.4517522,1513485837.7540357,761
query,1513485837.7540424,1513485838.0526385,369
query,1513485838.0526438,1513485838.2796893,24
query,1513485838.2796936,1513485838.556948,538
query,1513485838.5569506,1513485838.8552766,905
query,1513485838.8553126,1513485839.1844063,88
query,1513485839.1970859,1513485839.455054,1
query,1513485839.45506,1513485839.6899173,197
query,1513485839.6899214,1513485839.9576163,450
query,1513485839.9576216,1513485840.2648478,252
query,1513485840.2648525,1513485840.5532794,367
query,1513485840.5532835,1513485840.8349674,691
query,1513485840.8349726,1513485841.1084974,9
query,1513485841.1085014,1513485841.3179898,0
query,1513485841.317994,1513485841.6568532,242
query,1513485841.6568584,1513485841.873243,38
query,1513485841.8732474,1513485842.2090774,184
query,1513485842.2090814,1513485842.5974197,736
query,1513485842.5974257,1513485843.0001347,58
query,1513485843.0001397,1513485843.2939484,144
query,1513485843.2939544,1513485843.599085,334
query,1513485843.5990915,1513485843.8960752,20
query,1513485843.8960805,1513485844.1924915,35
query,1513485844.192496,1513485844.4474754,193
query,1513485844.4474807,1513485844.7766464,41
query,1513485844.7770205,1513485845.07772,107
query,1513485845.0908678,1513485845.3822508,4
query,1513485845.3822544,1513485845.6387532,163
query,1513485845.6387568,1513485845.9078362,81
query,1513485845.9078393,1513485846.20516,344
query,1513485846.2051635,1513485846.4975128,741
query,1513485846.497517,1513485846.8773346,501
query,1513485846.8773375,1513485847.1496222,868
query,1513485847.149626,1513485847.4101942,30
query,1513485847.4101975,1513485847.7059467,0
query,1513485847.7059507,1513485848.0266943,181
query,1513485848.026699,1513485848.3036237,202
query,1513485848.3036284,1513485848.55102,83
query,1513485848.5510247,1513485848.8359377,196
query,1513485848.8359416,1513485849.1051326,291
query,1513485849.1051376,1513485849.410691,0
query,1513485849.4106948,1513485849.6969733,789
query,1513485849.6969771,1513485849.9862096,883
query,1513485849.9862144,1513485850.2929068,131
query,1513485850.2929115,1513485850.5837955,48
query,1513485850.5838323,1513485850.8967123,387
query,1513485850.907677,1513485851.2612333,813
query,1513485851.2612371,1513485851.5772882,44
query,1513485851.577294,1513485851.9064558,421
query,1513485851.9064617,1513485852.223758,827
query,1513485852.223762,1513485852.574789,727
query,1513485852.5747926,1513485852.994552,229
query,1513485852.9945562,1513485853.2400348,0
query,1513485853.2400384,1513485853.5109987,3
query,1513485853.511004,1513485853.792997,576
query,1513485853.793001,1513485854.048153,67
query,1513485854.0481575,1513485854.2595332,1
query,1513485854.2595375,1513485854.5691335,687
query,1513485854.569137,1513485854.8377755,2
query,1513485854.83778,1513485855.12826,660
query,1513485855.1282635,1513485855.40454,375
query,1513485855.4045448,1513485855.680993,529
