tables,1513188181.9417086,1513188689.8164814
query,1513188689.817169,1513188690.0223627,1860
query,1513188690.0314503,1513188690.1700034,1819
query,1513188690.1700063,1513188690.243918,590
query,1513188690.24392,1513188690.3156896,312
query,1513188690.3156943,1513188690.398745,1809
query,1513188690.3987489,1513188690.4674025,196
query,1513188690.467405,1513188690.535185,508
query,1513188690.5351903,1513188690.6233656,240
query,1513188690.6233695,1513188690.6868575,909
query,1513188690.6868613,1513188690.7550488,302
query,1513188690.755052,1513188690.8155713,2
query,1513188690.8155742,1513188690.885512,438
query,1513188690.8855155,1513188690.9645994,1086
query,1513188690.964603,1513188691.0511234,240
query,1513188691.0511272,1513188691.126444,748
query,1513188691.1264486,1513188691.194946,652
query,1513188691.1949499,1513188691.2735114,1119
query,1513188691.273516,1513188691.3744135,1848
query,1513188691.3744175,1513188691.4564543,240
query,1513188691.4564583,1513188691.5284622,215
query,1513188691.5285072,1513188691.623001,274
query,1513188691.6390543,1513188691.719557,240
query,1513188691.7195609,1513188691.7900589,520
query,1513188691.790063,1513188691.869282,1859
query,1513188691.8692863,1513188691.9499469,240
query,1513188691.9499507,1513188692.0169487,475
query,1513188692.0169525,1513188692.0995495,2540
query,1513188692.0995538,1513188692.1659498,403
query,1513188692.1659539,1513188692.229376,192
query,1513188692.22938,1513188692.3026972,994
query,1513188692.3027012,1513188692.3788843,1363
query,1513188692.3788881,1513188692.4507537,580
query,1513188692.4507573,1513188692.5310836,1015
query,1513188692.5310874,1513188692.607476,1025
query,1513188692.6074798,1513188692.6903756,733
query,1513188692.6903796,1513188692.778249,240
query,1513188692.778253,1513188692.8477404,359
query,1513188692.8477445,1513188692.9310005,1913
query,1513188692.931005,1513188693.008669,272
query,1513188693.008672,1513188693.0864122,1047
query,1513188693.0864775,1513188693.1738274,1381
query,1513188693.185837,1513188693.265423,2206
query,1513188693.2654274,1513188693.3299153,273
query,1513188693.3299208,1513188693.3985534,605
query,1513188693.3985581,1513188693.4788008,240
query,1513188693.4788055,1513188693.5537667,240
query,1513188693.5537727,1513188693.6163435,341
query,1513188693.616348,1513188693.691426,1126
query,1513188693.6914306,1513188693.7617495,1040
query,1513188693.7617564,1513188693.8421755,240
query,1513188693.84218,1513188693.9181724,778
query,1513188693.918177,1513188693.9864874,473
query,1513188693.9864917,1513188694.0702853,1346
query,1513188694.0702899,1513188694.1359441,883
query,1513188694.135949,1513188694.1986287,25
query,1513188694.198633,1513188694.2686462,668
query,1513188694.2686505,1513188694.3425837,2193
query,1513188694.3425887,1513188694.4017549,157
query,1513188694.40176,1513188694.4678218,92
query,1513188694.4678273,1513188694.5437531,911
query,1513188694.5437946,1513188694.648127,241
query,1513188694.6620452,1513188694.7320304,942
query,1513188694.7320342,1513188694.79587,853
query,1513188694.7958744,1513188694.8626237,963
query,1513188694.8626268,1513188694.9406505,1397
query,1513188694.9406533,1513188695.0101092,597
query,1513188695.010112,1513188695.0917485,1472
query,1513188695.091753,1513188695.165996,885
query,1513188695.1660006,1513188695.2251167,602
query,1513188695.2251222,1513188695.2909775,1926
query,1513188695.2909813,1513188695.3720427,240
query,1513188695.3720467,1513188695.4503865,3105
query,1513188695.4503908,1513188695.5298831,1990
query,1513188695.529889,1513188695.6091847,2058
query,1513188695.609189,1513188695.693946,3697
query,1513188695.6939507,1513188695.775201,1942
query,1513188695.7752059,1513188695.8801851,4272
query,1513188695.8801894,1513188695.9698875,3549
query,1513188695.9698918,1513188696.0404506,195
query,1513188696.040455,1513188696.1070085,2012
query,1513188696.1070392,1513188696.1910493,313
query,1513188696.2041292,1513188696.2757876,771
query,1513188696.2757914,1513188696.3530283,1206
query,1513188696.3530326,1513188696.445914,3442
query,1513188696.4459174,1513188696.534856,3856
query,1513188696.5348606,1513188696.6350708,3504
query,1513188696.6350772,1513188696.7113643,1897
query,1513188696.7113686,1513188696.7625816,1
query,1513188696.7625852,1513188696.8500097,4124
query,1513188696.8500133,1513188696.92256,1206
query,1513188696.922596,1513188697.0098796,3118
query,1513188697.0098822,1513188697.0961754,4175
query,1513188697.0961785,1513188697.1687462,2533
query,1513188697.1687493,1513188697.2084477,0
query,1513188697.20845,1513188697.2892628,2082
query,1513188697.2892659,1513188697.3834634,4109
query,1513188697.3834677,1513188697.459301,1778
query,1513188697.459304,1513188697.5312774,1279
query,1513188697.531281,1513188697.5984678,93
query,1513188697.5984707,1513188697.674675,2032
query,1513188697.6747203,1513188697.774004,1072
query,1513188697.7897809,1513188697.8608398,1411
query,1513188697.8608441,1513188697.9539306,3019
query,1513188697.953934,1513188698.0235627,926
query,1513188698.0235665,1513188698.1091936,3673
query,1513188698.109197,1513188698.1835656,1674
query,1513188698.1835687,1513188698.2798166,4038
query,1513188698.2798204,1513188698.3482368,1077
query,1513188698.348241,1513188698.4169502,627
query,1513188698.416954,1513188698.5016997,2802
query,1513188698.5017035,1513188698.5706587,606
