tables,1513184444.5458844,1513184800.1769345
query,1513184800.177137,1513184800.2911692,1772
query,1513184800.2996492,1513184800.3787217,2937
query,1513184800.3787255,1513184800.449302,893
query,1513184800.4493055,1513184800.5043728,535
query,1513184800.504377,1513184800.5739794,2993
query,1513184800.5739837,1513184800.637119,469
query,1513184800.637124,1513184800.696083,1275
query,1513184800.6960866,1513184800.7634873,280
query,1513184800.7634916,1513184800.8219295,1211
query,1513184800.821933,1513184800.8924124,463
query,1513184800.892418,1513184800.9434733,179
query,1513184800.9434776,1513184800.996547,638
query,1513184800.9965508,1513184801.0707557,1184
query,1513184801.0707593,1513184801.1377969,280
query,1513184801.1378002,1513184801.199593,1118
query,1513184801.199596,1513184801.2552416,1015
query,1513184801.2552447,1513184801.333058,1344
query,1513184801.3330615,1513184801.402287,2946
query,1513184801.4022903,1513184801.463839,280
query,1513184801.4638414,1513184801.528395,470
query,1513184801.5284243,1513184801.598413,463
query,1513184801.610886,1513184801.6790192,280
query,1513184801.6790242,1513184801.7347093,727
query,1513184801.7347126,1513184801.807704,2911
query,1513184801.8077083,1513184801.8845022,280
query,1513184801.8845057,1513184801.9419487,441
query,1513184801.941952,1513184802.013555,2757
query,1513184802.0135589,1513184802.0692012,506
query,1513184802.0692046,1513184802.1319673,453
query,1513184802.131971,1513184802.199394,1455
query,1513184802.1993973,1513184802.2625735,1766
query,1513184802.2625773,1513184802.3176367,938
query,1513184802.3176403,1513184802.3795834,1311
query,1513184802.3795874,1513184802.4418604,1302
query,1513184802.4418638,1513184802.4986916,798
query,1513184802.4986954,1513184802.5684953,280
query,1513184802.5684998,1513184802.624667,552
query,1513184802.624671,1513184802.6958408,1735
query,1513184802.6958451,1513184802.7600732,462
query,1513184802.7600772,1513184802.8230362,1667
query,1513184802.8230703,1513184802.911466,1500
query,1513184802.9237523,1513184803.0047333,4232
query,1513184803.004737,1513184803.0611546,463
query,1513184803.0611582,1513184803.113382,775
query,1513184803.1133854,1513184803.1848068,280
query,1513184803.1848109,1513184803.2523289,280
query,1513184803.2523317,1513184803.3063848,537
query,1513184803.3063877,1513184803.3555458,1269
query,1513184803.3555489,1513184803.4204717,1599
query,1513184803.420478,1513184803.4830637,281
query,1513184803.4830666,1513184803.5468092,1464
query,1513184803.5468152,1513184803.6087508,835
query,1513184803.6087544,1513184803.6806753,1399
query,1513184803.680679,1513184803.7383652,1305
query,1513184803.7383685,1513184803.7899868,194
query,1513184803.7899895,1513184803.854261,1064
query,1513184803.854264,1513184803.9347603,2818
query,1513184803.9347632,1513184803.9929004,199
query,1513184803.9929035,1513184804.0493062,478
query,1513184804.0493093,1513184804.1097033,1306
query,1513184804.109734,1513184804.1980462,280
query,1513184804.2059033,1513184804.2688425,1352
query,1513184804.2688465,1513184804.33693,1240
query,1513184804.3369339,1513184804.3977027,1447
query,1513184804.3977067,1513184804.4676235,2914
query,1513184804.4676275,1513184804.5213745,777
query,1513184804.521379,1513184804.59639,4214
query,1513184804.5963945,1513184804.667945,1464
query,1513184804.6679504,1513184804.7293053,1058
query,1513184804.7293093,1513184804.808334,4228
query,1513184804.8083384,1513184804.8743992,280
query,1513184804.8744035,1513184804.9576354,6453
query,1513184804.9576397,1513184805.033765,3752
query,1513184805.0337694,1513184805.109494,3469
query,1513184805.1094978,1513184805.1862612,4644
query,1513184805.186265,1513184805.2512403,2734
query,1513184805.251244,1513184805.3581488,6611
query,1513184805.358153,1513184805.4477015,5265
query,1513184805.4477057,1513184805.5026555,544
query,1513184805.5026605,1513184805.571235,3678
