tables,1513193723.012562,1513194266.932871
query,1513194266.9334097,1513194267.1904922,685
query,1513194267.208336,1513194267.2903202,848
query,1513194267.290324,1513194267.362274,279
query,1513194267.3622775,1513194267.436575,170
query,1513194267.436579,1513194267.508548,650
query,1513194267.5085518,1513194267.5780501,121
query,1513194267.5780542,1513194267.6468859,370
query,1513194267.6468902,1513194267.7273772,222
query,1513194267.7273815,1513194267.7944021,192
query,1513194267.7944055,1513194267.8614044,236
query,1513194267.8614078,1513194267.9044569,0
query,1513194267.9044592,1513194267.9706686,15
query,1513194267.9706717,1513194268.0418906,598
query,1513194268.0418937,1513194268.1177356,222
query,1513194268.1177387,1513194268.190871,497
query,1513194268.1908736,1513194268.2563062,401
query,1513194268.256309,1513194268.3244357,576
query,1513194268.324439,1513194268.4102447,747
query,1513194268.4102485,1513194268.4903257,222
query,1513194268.4903286,1513194268.5566623,91
query,1513194268.5567043,1513194268.6473384,244
query,1513194268.6613863,1513194268.7393482,222
query,1513194268.739352,1513194268.8078501,139
query,1513194268.8078537,1513194268.8812103,876
query,1513194268.8812141,1513194268.96576,222
query,1513194268.965764,1513194269.0333931,77
query,1513194269.0333967,1513194269.103792,952
query,1513194269.103796,1513194269.1711266,109
query,1513194269.1711304,1513194269.237498,29
query,1513194269.2375016,1513194269.3102531,589
query,1513194269.3102565,1513194269.3802757,684
query,1513194269.3802795,1513194269.4504137,264
query,1513194269.4504175,1513194269.5197349,530
query,1513194269.5197392,1513194269.5898185,525
query,1513194269.589822,1513194269.6585195,310
query,1513194269.6585233,1513194269.7359257,222
query,1513194269.7359297,1513194269.8042166,221
query,1513194269.804221,1513194269.8735623,698
query,1513194269.8735657,1513194269.9463372,228
query,1513194269.9463413,1513194270.0191848,634
query,1513194270.0192256,1513194270.1133308,578
query,1513194270.1275039,1513194270.202729,1087
query,1513194270.2027333,1513194270.2723968,236
query,1513194270.2724018,1513194270.344035,307
query,1513194270.3440382,1513194270.423032,222
query,1513194270.423036,1513194270.5009234,222
query,1513194270.5009277,1513194270.5737011,170
query,1513194270.5737057,1513194270.6455686,557
query,1513194270.645572,1513194270.7131307,296
query,1513194270.7131338,1513194270.789617,223
query,1513194270.7896214,1513194270.8572423,411
query,1513194270.8572462,1513194270.9209833,3
query,1513194270.920987,1513194270.989759,589
query,1513194270.9897623,1513194271.056946,573
query,1513194271.056949,1513194271.1208556,1
query,1513194271.1208587,1513194271.190847,407
query,1513194271.1908503,1513194271.2622309,1125
query,1513194271.2622347,1513194271.3305397,3
query,1513194271.3305442,1513194271.3880057,3
query,1513194271.3880098,1513194271.4573493,371
query,1513194271.457393,1513194271.5553758,222
query,1513194271.5697367,1513194271.6400726,480
query,1513194271.6400769,1513194271.7112834,385
query,1513194271.711287,1513194271.7688234,673
query,1513194271.7688272,1513194271.8390088,878
query,1513194271.839013,1513194271.9081419,263
query,1513194271.9081461,1513194271.9828913,813
query,1513194271.9828956,1513194272.0548239,493
query,1513194272.0548265,1513194272.1330256,358
query,1513194272.1330287,1513194272.2063625,837
query,1513194272.2063665,1513194272.282738,222
query,1513194272.2827418,1513194272.3494995,712
query,1513194272.3495033,1513194272.4161775,304
query,1513194272.4161808,1513194272.4842477,1172
query,1513194272.4842513,1513194272.5529685,1150
query,1513194272.5529723,1513194272.6204555,639
query,1513194272.6204588,1513194272.7029083,1881
query,1513194272.7029123,1513194272.7797158,1650
query,1513194272.7797196,1513194272.8473394,17
query,1513194272.8473434,1513194272.9173791,682
query,1513194272.9174213,1513194273.0066419,43
query,1513194273.0205765,1513194273.0920188,284
query,1513194273.092022,1513194273.16271,523
query,1513194273.1627145,1513194273.2458797,2020
query,1513194273.245884,1513194273.3183837,1350
query,1513194273.318388,1513194273.3964126,2308
query,1513194273.396417,1513194273.4669585,627
query,1513194273.466963,1513194273.5113482,0
query,1513194273.511353,1513194273.581998,1155
query,1513194273.5820022,1513194273.6548657,109
query,1513194273.6548693,1513194273.723332,1038
query,1513194273.7233346,1513194273.796417,1695
query,1513194273.7964208,1513194273.8676245,412
query,1513194273.8676283,1513194273.9213252,0
query,1513194273.9213283,1513194273.9938352,922
query,1513194273.993838,1513194274.0706532,2206
query,1513194274.0706563,1513194274.1394978,683
query,1513194274.1395004,1513194274.2077127,375
query,1513194274.2077167,1513194274.271926,6
query,1513194274.2719295,1513194274.341142,611
query,1513194274.3411818,1513194274.4335945,463
query,1513194274.4474196,1513194274.5144966,219
query,1513194274.5145004,1513194274.5895774,1684
query,1513194274.589581,1513194274.6673641,493
query,1513194274.6673684,1513194274.739103,1704
query,1513194274.739107,1513194274.8095345,689
query,1513194274.8095374,1513194274.8865833,1558
query,1513194274.8865879,1513194274.9548213,428
query,1513194274.9548259,1513194275.021168,28
query,1513194275.0211723,1513194275.0940888,1503
query,1513194275.0940933,1513194275.1600904,165
query,1513194275.160094,1513194275.225236,24
query,1513194275.2252407,1513194275.3004704,1832
query,1513194275.3004742,1513194275.3678977,265
query,1513194275.3679006,1513194275.4413235,1515
query,1513194275.441328,1513194275.5110407,1651
query,1513194275.5110447,1513194275.5809436,156
query,1513194275.5809474,1513194275.626722,1
query,1513194275.6267257,1513194275.6968958,726
query,1513194275.696901,1513194275.7739723,491
query,1513194275.774018,1513194275.8743217,1638
query,1513194275.8895833,1513194275.9680502,1189
query,1513194275.9680545,1513194276.0398295,496
query,1513194276.0398335,1513194276.1153343,1457
query,1513194276.1153378,1513194276.1854765,955
query,1513194276.1854818,1513194276.2573497,1255
query,1513194276.2573552,1513194276.3324342,1283
query,1513194276.3324382,1513194276.4009519,387
query,1513194276.4009562,1513194276.4714577,345
query,1513194276.471462,1513194276.5496495,1679
query,1513194276.549653,1513194276.629145,1419
query,1513194276.62915,1513194276.705733,1775
query,1513194276.705737,1513194276.7744248,37
query,1513194276.7744284,1513194276.8463879,1033
query,1513194276.8463917,1513194276.9154654,676
query,1513194276.91547,1513194276.9862764,608
query,1513194276.9862804,1513194277.0544796,975
query,1513194277.0544841,1513194277.126268,684
query,1513194277.1262732,1513194277.2087352,1549
query,1513194277.2087405,1513194277.2772326,541
query,1513194277.277302,1513194277.3672724,409
query,1513194277.3808475,1513194277.475099,1582
query,1513194277.4751027,1513194277.5440035,260
query,1513194277.5440073,1513194277.595373,1
query,1513194277.595376,1513194277.6756468,1798
query,1513194277.6756525,1513194277.74267,848
query,1513194277.7426727,1513194277.784185,0
query,1513194277.7841892,1513194277.8557377,760
query,1513194277.8557408,1513194277.9245431,69
query,1513194277.9245477,1513194278.004877,2173
query,1513194278.0048811,1513194278.0808096,1910
query,1513194278.080813,1513194278.1484506,251
query,1513194278.1484535,1513194278.215963,1165
query,1513194278.215966,1513194278.2932708,1535
query,1513194278.2932734,1513194278.3798223,805
