tables,1513142027.3610954,1513142601.465585
query,1513142601.4667714,1513142601.6911976,94
query,1513142601.7081842,1513142601.8608592,669
query,1513142601.8608637,1513142602.0101166,694
query,1513142602.0101204,1513142602.1144571,92
query,1513142602.1144614,1513142602.2351437,30
query,1513142602.2351487,1513142602.4071321,1243
query,1513142602.4071355,1513142602.5088508,10
query,1513142602.5088563,1513142602.6274855,34
query,1513142602.6274896,1513142602.7522264,186
query,1513142602.7522311,1513142602.9060504,37
query,1513142602.9060547,1513142603.0428214,88
query,1513142603.0428255,1513142603.1953926,909
query,1513142603.1953967,1513142603.3323128,88
query,1513142603.3323178,1513142603.4985714,897
query,1513142603.4985766,1513142603.6457884,99
query,1513142603.6457925,1513142603.7883484,535
query,1513142603.788352,1513142603.8929484,28
query,1513142603.8929527,1513142603.994172,90
query,1513142603.9941776,1513142604.1383083,77
query,1513142604.1383126,1513142604.2904892,88
query,1513142604.290538,1513142604.507056,210
query,1513142604.5214245,1513142604.643009,521
query,1513142604.6430132,1513142604.7503598,88
query,1513142604.7503638,1513142604.9297469,980
query,1513142604.929752,1513142605.0630038,70
query,1513142605.063008,1513142605.159767,88
query,1513142605.1597714,1513142605.28302,88
query,1513142605.2830245,1513142605.4144604,88
query,1513142605.4144647,1513142605.5547614,88
query,1513142605.5547671,1513142605.668886,88
query,1513142605.6688898,1513142605.7893429,85
query,1513142605.7893474,1513142605.9206557,44
query,1513142605.92066,1513142606.121391,1377
query,1513142606.121395,1513142606.2569237,214
query,1513142606.2569284,1513142606.4648163,1103
query,1513142606.4648225,1513142606.5992248,714
query,1513142606.5992296,1513142606.7130427,2
query,1513142606.7130468,1513142606.8735635,1414
query,1513142606.873567,1513142607.0055156,732
query,1513142607.0055196,1513142607.1383564,541
query,1513142607.1384325,1513142607.392556,1623
query,1513142607.406603,1513142607.6320524,1457
query,1513142607.6320572,1513142607.8737872,1646
query,1513142607.8737936,1513142608.2017746,1843
query,1513142608.2017796,1513142608.3816135,375
query,1513142608.3816183,1513142608.6067128,1375
query,1513142608.6067164,1513142608.818303,1218
query,1513142608.818307,1513142609.222648,1799
query,1513142609.2226527,1513142609.3416214,5
query,1513142609.341626,1513142609.4634583,48
query,1513142609.4634638,1513142609.592231,928
query,1513142609.5922337,1513142609.6778615,0
query,1513142609.677864,1513142609.9589615,2141
query,1513142609.9589655,1513142610.1064496,1015
query,1513142610.1064534,1513142610.2197201,607
query,1513142610.219725,1513142610.3508837,693
query,1513142610.3508878,1513142610.5500839,1305
query,1513142610.550089,1513142610.753814,1552
query,1513142610.7538176,1513142610.9432518,775
query,1513142610.9432573,1513142611.050203,246
query,1513142611.0502582,1513142611.1748133,19
query,1513142611.188935,1513142611.3016381,1229
query,1513142611.301642,1513142611.6599205,1853
query,1513142611.6599252,1513142611.809126,1109
query,1513142611.8091307,1513142611.9148614,196
query,1513142611.9148657,1513142612.055232,849
query,1513142612.0552366,1513142612.1965566,865
query,1513142612.1965616,1513142612.5597866,1808
query,1513142612.5597913,1513142612.699174,1395
query,1513142612.6991782,1513142612.8609884,604
query,1513142612.8609917,1513142613.0495043,1587
query,1513142613.04951,1513142613.303626,1424
query,1513142613.3036308,1513142613.3781095,3
query,1513142613.3781135,1513142613.5272224,1058
query,1513142613.5272274,1513142613.6723154,834
query,1513142613.6723194,1513142613.8828902,773
query,1513142613.882893,1513142614.0159934,1
query,1513142614.015998,1513142614.1400352,386
query,1513142614.14004,1513142614.278218,748
query,1513142614.2782211,1513142614.400177,692
query,1513142614.4002218,1513142614.5638278,1082
query,1513142614.5769753,1513142614.6847327,220
query,1513142614.684737,1513142614.8348284,784
query,1513142614.8348324,1513142614.956374,146
query,1513142614.9563782,1513142615.1187205,1450
query,1513142615.1187258,1513142615.2656503,147
query,1513142615.2656548,1513142615.3563392,0
query,1513142615.3563433,1513142615.5847461,1987
query,1513142615.5847502,1513142615.6897638,740
query,1513142615.6897683,1513142615.8004768,745
query,1513142615.8004808,1513142615.9470842,1040
query,1513142615.9470894,1513142616.0779958,196
query,1513142616.0779996,1513142616.1988716,313
query,1513142616.198876,1513142616.3095,449
query,1513142616.3095047,1513142616.4308562,33
query,1513142616.4308605,1513142616.6442013,2040
query,1513142616.644206,1513142616.790122,596
query,1513142616.790126,1513142616.9885201,1312
query,1513142616.9885266,1513142617.146917,1019
query,1513142617.1469212,1513142617.3893182,1655
query,1513142617.3893564,1513142617.5169833,31
query,1513142617.5296898,1513142617.6630998,842
query,1513142617.6631045,1513142617.8095777,996
query,1513142617.8095813,1513142617.9270449,148
query,1513142617.927049,1513142618.0437875,951
query,1513142618.0437915,1513142618.1990423,1268
query,1513142618.1990464,1513142618.4565766,2299
query,1513142618.456581,1513142618.6025388,1896
query,1513142618.6025426,1513142618.7104075,90
query,1513142618.710412,1513142618.9387984,1839
query,1513142618.9388123,1513142619.0911777,675
query,1513142619.0911803,1513142619.268245,1173
query,1513142619.2682493,1513142619.4065366,346
query,1513142619.4065423,1513142619.5301266,520
query,1513142619.5301313,1513142619.6638167,515
query,1513142619.663821,1513142619.7967656,128
query,1513142619.7968094,1513142619.9325397,748
query,1513142619.9325442,1513142620.2169075,1849
query,1513142620.2169127,1513142620.4261596,1046
query,1513142620.4261634,1513142620.5402348,136
query,1513142620.5402815,1513142620.725826,450
query,1513142620.7384822,1513142620.8495169,225
query,1513142620.8495214,1513142621.1752672,1850
query,1513142621.175271,1513142621.290586,12
query,1513142621.2905893,1513142621.4037604,768
query,1513142621.403765,1513142621.54703,2064
query,1513142621.5470343,1513142621.652909,171
query,1513142621.6529133,1513142621.974706,1916
query,1513142621.97471,1513142622.0697649,136
query,1513142622.069769,1513142622.285363,2032
query,1513142622.2853668,1513142622.4367335,1066
query,1513142622.436738,1513142622.67243,1210
query,1513142622.6724346,1513142622.8107815,612
query,1513142622.8107855,1513142622.9188566,516
query,1513142622.9188604,1513142623.18767,2017
query,1513142623.1876757,1513142623.3370123,40
query,1513142623.3370168,1513142623.4631011,211
query,1513142623.463106,1513142623.6343813,1319
query,1513142623.634387,1513142623.749784,246
query,1513142623.7497878,1513142623.90338,597
query,1513142623.9034212,1513142624.035234,486
query,1513142624.0496237,1513142624.2312844,1511
query,1513142624.2312887,1513142624.3443289,356
query,1513142624.3443322,1513142624.4591987,239
query,1513142624.4592023,1513142624.6448765,1618
query,1513142624.6448805,1513142625.0311742,2227
query,1513142625.0311792,1513142625.167284,690
query,1513142625.1672883,1513142625.2726595,462
query,1513142625.2726638,1513142625.5197349,1306
query,1513142625.5197392,1513142625.633864,761
query,1513142625.6338675,1513142625.77909,763
query,1513142625.7790933,1513142625.8939693,24
query,1513142625.893972,1513142626.0344434,1092
query,1513142626.0344477,1513142626.1788259,361
query,1513142626.1788301,1513142626.2909548,175
query,1513142626.2909586,1513142626.4147575,70
query,1513142626.4147627,1513142626.5665917,1062
query,1513142626.5665958,1513142626.73454,1178
query,1513142626.734544,1513142627.0289195,2168
query,1513142627.028926,1513142627.2752273,1877
query,1513142627.275273,1513142627.4623306,786
query,1513142627.4748333,1513142627.6457293,1739
query,1513142627.645733,1513142627.7823195,954
query,1513142627.7823236,1513142627.9307084,709
query,1513142627.9307125,1513142628.0309157,143
query,1513142628.0309184,1513142628.190737,115
query,1513142628.1907408,1513142628.3500888,1190
query,1513142628.3500934,1513142628.7839441,2672
query,1513142628.7839496,1513142628.8887331,619
query,1513142628.8887377,1513142629.0308769,280
