tables,1513495319.4183578,1513497384.1287653
query,1513497384.1303225,1513497384.703921,95
query,1513497384.7149832,1513497385.3277967,726
query,1513497385.3278012,1513497385.7896779,721
query,1513497385.7896814,1513497386.1417797,87
query,1513497386.1417856,1513497386.3303363,71
query,1513497386.3303413,1513497387.2741165,1565
query,1513497387.2741208,1513497387.4321272,57
query,1513497387.4321318,1513497387.6044738,66
query,1513497387.6044776,1513497387.8597097,127
query,1513497387.8597136,1513497388.0693693,77
query,1513497388.0693731,1513497390.0155072,84
query,1513497390.0155106,1513497390.3792129,745
query,1513497390.3792167,1513497391.8662052,83
query,1513497391.8662095,1513497392.4675176,734
query,1513497392.4675217,1513497392.649609,107
query,1513497392.6496131,1513497393.2529716,634
query,1513497393.2529755,1513497393.4268389,12
query,1513497393.4268432,1513497394.2314754,86
query,1513497394.2314801,1513497394.4677923,33
query,1513497394.467796,1513497395.6772516,72
query,1513497395.6773083,1513497395.8729098,198
query,1513497395.8854923,1513497396.144974,565
query,1513497396.144978,1513497396.659408,73
query,1513497396.6594121,1513497397.4027922,908
query,1513497397.4027965,1513497397.5571759,61
query,1513497397.55718,1513497398.9772427,84
query,1513497398.977247,1513497400.3888013,85
query,1513497400.3888059,1513497401.6317983,83
query,1513497401.631802,1513497403.0261407,85
query,1513497403.0261443,1513497404.3809748,83
query,1513497404.380979,1513497404.589401,23
query,1513497404.589404,1513497404.7538462,125
query,1513497404.753851,1513497405.3777976,1540
query,1513497405.3778007,1513497405.6270213,854
query,1513497405.6270244,1513497406.2965088,1128
query,1513497406.296513,1513497406.6874738,582
query,1513497406.6874776,1513497406.8275504,3
query,1513497406.8275545,1513497407.1712418,1002
query,1513497407.1712453,1513497407.6851614,779
query,1513497407.685166,1513497407.948974,697
query,1513497407.9492645,1513497409.329614,1667
query,1513497409.3424592,1513497410.3289738,1611
query,1513497410.328978,1513497411.2355893,1564
query,1513497411.2355967,1513497412.4783356,2095
query,1513497412.4783406,1513497412.7207656,276
query,1513497412.7208016,1513497413.4679878,1566
query,1513497413.4679925,1513497414.3537128,1144
query,1513497414.3537173,1513497415.9093642,2009
query,1513497415.9093688,1513497416.0541334,3
query,1513497416.0541368,1513497416.2335691,24
query,1513497416.2335756,1513497416.824671,1109
query,1513497416.8246753,1513497416.9278483,0
query,1513497416.927852,1513497418.3085282,1944
query,1513497418.308533,1513497418.6224809,984
query,1513497418.6224852,1513497418.8744001,550
query,1513497418.8744054,1513497419.182076,709
query,1513497419.1820803,1513497419.4491537,772
query,1513497419.449159,1513497420.136433,1136
query,1513497420.1364377,1513497420.4920123,696
query,1513497420.4920154,1513497420.6806374,163
query,1513497420.6807067,1513497420.8906822,2
query,1513497420.9069061,1513497421.1878963,876
query,1513497421.1879003,1513497422.7489827,1891
