tables,1513473594.1744094,1513474604.7035542
query,1513474604.7042043,1513474605.0812016,96
query,1513474605.0942807,1513474605.3691208,537
query,1513474605.369126,1513474605.5994065,605
query,1513474605.5994103,1513474605.7928064,85
query,1513474605.7928126,1513474605.9904754,84
query,1513474605.9904792,1513474606.2153256,765
query,1513474606.21533,1513474606.4785495,7
query,1513474606.4785535,1513474606.675061,29
query,1513474606.6750643,1513474606.9529326,111
query,1513474606.9529362,1513474607.2332942,33
query,1513474607.233299,1513474607.4693458,93
query,1513474607.4693491,1513474607.6935902,545
query,1513474607.6935945,1513474607.9294739,93
query,1513474607.9294777,1513474608.149474,612
query,1513474608.149477,1513474608.4105935,74
query,1513474608.4105973,1513474608.6304202,418
query,1513474608.6304243,1513474608.8244386,15
query,1513474608.8244429,1513474609.0573153,92
query,1513474609.05732,1513474609.2579026,14
query,1513474609.257906,1513474609.5236485,93
query,1513474609.523698,1513474609.757272,220
query,1513474609.7732968,1513474610.0077462,386
query,1513474610.0077503,1513474610.2491274,93
query,1513474610.2491312,1513474610.5583832,671
query,1513474610.558386,1513474610.826579,58
query,1513474610.8265836,1513474611.1456409,93
query,1513474611.145646,1513474611.3651168,93
query,1513474611.3651204,1513474611.5579212,93
query,1513474611.5579257,1513474611.7913597,93
query,1513474611.7913647,1513474612.0351498,93
query,1513474612.0351546,1513474612.2814593,16
query,1513474612.2814646,1513474612.463752,17
query,1513474612.4637578,1513474612.6839974,1084
query,1513474612.6840022,1513474612.9277396,202
query,1513474612.9277444,1513474613.1400855,1138
query,1513474613.1400888,1513474613.400168,514
query,1513474613.4001718,1513474613.5662422,1
query,1513474613.5662463,1513474613.7610009,660
query,1513474613.7610054,1513474614.0263999,676
query,1513474614.0264044,1513474614.2389262,436
query,1513474614.2389622,1513474614.5141635,1288
query,1513474614.522698,1513474614.7427058,1160
query,1513474614.7427104,1513474615.0187304,941
query,1513474615.0187356,1513474615.2821984,1557
query,1513474615.2822032,1513474615.504258,274
query,1513474615.5042617,1513474615.7036746,1264
query,1513474615.7036786,1513474615.974702,1003
query,1513474615.9747062,1513474616.221139,1592
query,1513474616.2211437,1513474616.4266026,2
query,1513474616.4266067,1513474616.5946147,8
query,1513474616.5946183,1513474616.7828887,818
query,1513474616.7828925,1513474616.992597,0
query,1513474616.9926019,1513474617.405036,1508
query,1513474617.4050398,1513474617.613093,650
query,1513474617.6130967,1513474617.8488686,295
query,1513474617.8488722,1513474618.076967,558
query,1513474618.0769703,1513474618.3714194,535
query,1513474618.3714235,1513474618.6367497,853
query,1513474618.6367533,1513474618.8358724,542
query,1513474618.8358765,1513474619.1563392,113
query,1513474619.1563747,1513474619.4985647,2
query,1513474619.5066278,1513474619.7578769,458
query,1513474619.75788,1513474620.0736036,1666
query,1513474620.0736074,1513474620.2989182,1117
query,1513474620.2989218,1513474620.506148,25
query,1513474620.5061526,1513474620.7335172,475
query,1513474620.7335236,1513474620.9613526,237
query,1513474620.961356,1513474621.2038143,1274
query,1513474621.2038186,1513474621.3992589,776
query,1513474621.3992627,1513474621.580024,105
query,1513474621.5800276,1513474621.8223464,1133
query,1513474621.8223503,1513474622.0829167,1488
query,1513474622.0829196,1513474622.2750416,1
query,1513474622.2750454,1513474622.5333564,448
query,1513474622.5333605,1513474622.7888548,625
query,1513474622.78886,1513474623.023084,590
query,1513474623.0230873,1513474623.1745088,1
query,1513474623.1745121,1513474623.3751314,200
