tables,1513043989.1427946,1513045246.4972248
query,1513045246.4982615,1513045246.9031875,107
query,1513045246.916242,1513045247.3189983,1087
query,1513045247.3190033,1513045247.832884,1491
query,1513045247.8328881,1513045248.295872,105
query,1513045248.2958763,1513045248.6346714,104
query,1513045248.6346753,1513045248.9799829,2186
query,1513045248.9799867,1513045249.2844603,64
query,1513045249.2844632,1513045249.8240356,114
query,1513045249.824039,1513045250.1688802,353
query,1513045250.1688838,1513045251.0921345,108
query,1513045251.0921383,1513045251.5547934,97
query,1513045251.5547976,1513045251.9768882,1522
query,1513045251.9768925,1513045252.4290233,97
query,1513045252.429027,1513045253.093639,1411
query,1513045253.093643,1513045253.4572556,356
query,1513045253.4572594,1513045253.9260669,935
query,1513045253.926082,1513045254.1764505,46
query,1513045254.176454,1513045254.4859064,98
query,1513045254.4859116,1513045254.88859,336
query,1513045254.888593,1513045255.1797683,95
query,1513045255.1798828,1513045256.1560237,391
query,1513045256.1693997,1513045256.5673118,1033
query,1513045256.5673165,1513045256.8476121,108
query,1513045256.8476157,1513045257.240639,1400
query,1513045257.2406447,1513045257.8006327,115
query,1513045257.8006375,1513045258.1491296,97
query,1513045258.1491342,1513045258.7785835,97
query,1513045258.7785878,1513045259.2097232,97
query,1513045259.2097273,1513045259.5929677,97
query,1513045259.592972,1513045260.0914357,97
query,1513045260.09144,1513045260.4328961,103
query,1513045260.4329002,1513045260.7744277,427
query,1513045260.774432,1513045261.36559,2719
query,1513045261.3655944,1513045261.7760775,1173
query,1513045261.7760816,1513045262.1177225,2130
query,1513045262.117726,1513045262.4513767,1200
query,1513045262.4513805,1513045262.8575265,349
query,1513045262.8575432,1513045263.3482616,1936
query,1513045263.3482661,1513045263.8513403,1638
query,1513045263.8513455,1513045264.3367186,1291
query,1513045264.3368063,1513045264.782705,2683
query,1513045264.7962058,1513045265.2818642,2356
query,1513045265.2818692,1513045265.8050704,2335
query,1513045265.8050752,1513045266.3690267,3194
query,1513045266.3690307,1513045266.7369156,802
query,1513045266.7369208,1513045267.2139938,2486
query,1513045267.2139978,1513045267.6648273,1996
query,1513045267.6648316,1513045268.5451875,3333
query,1513045268.5451922,1513045269.2231443,156
query,1513045269.223148,1513045269.5242546,235
query,1513045269.5242593,1513045269.9459047,2147
query,1513045269.9459085,1513045270.179899,0
query,1513045270.1799026,1513045270.8700955,3212
query,1513045270.8700995,1513045271.277756,2555
query,1513045271.277761,1513045271.76402,1557
query,1513045271.7640247,1513045271.9769876,1633
query,1513045271.9769917,1513045272.2331736,2358
query,1513045272.233178,1513045272.5720077,1983
query,1513045272.5720108,1513045273.052134,1498
query,1513045273.0521395,1513045273.4688857,634
query,1513045273.468935,1513045273.9552655,35
query,1513045273.9677052,1513045274.3130715,2008
query,1513045274.3130758,1513045274.7199962,3587
query,1513045274.72,1513045275.227951,2810
query,1513045275.2279549,1513045275.6052833,1082
query,1513045275.6052856,1513045275.9360595,1359
query,1513045275.9360626,1513045276.4213617,1052
query,1513045276.4213657,1513045276.927253,2715
query,1513045276.9272585,1513045277.436719,2589
query,1513045277.4367228,1513045277.7337492,1506
query,1513045277.7337532,1513045278.0823827,2701
query,1513045278.0823872,1513045278.711329,2414
query,1513045278.7113333,1513045279.1392512,59
query,1513045279.1392548,1513045279.6549714,2372
query,1513045279.654975,1513045280.1478686,1284
query,1513045280.1478715,1513045280.7064319,1123
query,1513045280.7064366,1513045280.9623501,5
query,1513045280.962354,1513045281.3241653,988
query,1513045281.324169,1513045281.6557841,1770
query,1513045281.6557882,1513045281.92052,1139
query,1513045281.9205725,1513045282.4050615,2903
query,1513045282.4187415,1513045282.8488405,592
query,1513045282.8488457,1513045283.2938964,2384
query,1513045283.2939022,1513045283.5330222,102
query,1513045283.5330265,1513045284.0440683,2849
query,1513045284.0440724,1513045284.4534042,1069
query,1513045284.453408,1513045284.7541924,0
query,1513045284.7541966,1513045285.241047,2909
query,1513045285.2410514,1513045285.5784183,923
query,1513045285.5784235,1513045285.9371395,1914
query,1513045285.9371426,1513045286.4730852,1547
query,1513045286.473089,1513045286.9990494,530
query,1513045286.9990525,1513045287.2455187,979
query,1513045287.2455237,1513045287.7396142,1672
query,1513045287.7396197,1513045288.0574791,303
query,1513045288.0574834,1513045288.5880888,2806
query,1513045288.588093,1513045288.867496,1068
query,1513045288.8674998,1513045289.175155,3106
query,1513045289.17516,1513045289.7375796,2737
query,1513045289.737584,1513045290.2309914,3175
query,1513045290.231205,1513045290.700972,440
query,1513045290.7161589,1513045290.985681,1306
query,1513045290.9856899,1513045291.4034028,1367
query,1513045291.4034228,1513045291.697501,384
query,1513045291.6975071,1513045292.0426059,2174
query,1513045292.0426102,1513045292.6419716,1598
query,1513045292.6419759,1513045293.5174265,3046
query,1513045293.5174434,1513045294.3169591,2179
query,1513045294.3169637,1513045294.6186852,245
query,1513045294.6186895,1513045295.144747,2945
query,1513045295.144763,1513045295.4970968,2208
query,1513045295.4971023,1513045296.0167327,2453
query,1513045296.016737,1513045296.5846648,818
query,1513045296.584669,1513045296.9289668,2331
query,1513045296.9289715,1513045297.5812812,1564
query,1513045297.581284,1513045297.9927657,1686
query,1513045297.9928024,1513045298.396523,1871
query,1513045298.3965273,1513045299.0724483,2997
query,1513045299.0724523,1513045299.4663663,2016
query,1513045299.4663723,1513045299.8210747,886
query,1513045299.821173,1513045300.2087233,1111
query,1513045300.2239091,1513045300.4959345,403
query,1513045300.495939,1513045301.0492127,3154
query,1513045301.049217,1513045301.4930942,303
query,1513045301.493099,1513045302.060429,1415
query,1513045302.0604346,1513045302.4962168,3006
query,1513045302.496221,1513045302.933079,555
query,1513045302.933083,1513045303.3590274,3408
query,1513045303.3590338,1513045303.6693394,807
query,1513045303.6693437,1513045304.202243,3186
query,1513045304.2022474,1513045304.6571054,2673
query,1513045304.657109,1513045305.1040528,1768
query,1513045305.1040568,1513045305.4739637,1658
query,1513045305.4739676,1513045305.8722916,1566
query,1513045305.872295,1513045306.2434137,2998
query,1513045306.243416,1513045306.672175,726
query,1513045306.6721792,1513045307.1765378,349
query,1513045307.1765416,1513045307.5794938,2661
query,1513045307.5794997,1513045307.9417737,1059
query,1513045307.9417777,1513045308.5061033,1095
query,1513045308.506152,1513045308.9302444,1386
query,1513045308.9428794,1513045309.340926,3035
query,1513045309.3409305,1513045309.680761,746
query,1513045309.6807652,1513045310.0083532,345
query,1513045310.008358,1513045310.3269057,3340
query,1513045310.3269112,1513045310.9330997,3185
query,1513045310.9331036,1513045311.3614817,1790
query,1513045311.3614857,1513045311.8168647,1361
query,1513045311.816869,1513045312.1523998,2441
query,1513045312.1524045,1513045312.6227548,1850
query,1513045312.6227596,1513045312.997842,1982
query,1513045312.9978454,1513045313.4166234,30
query,1513045313.4166274,1513045313.84068,2480
query,1513045313.840686,1513045314.2258184,926
query,1513045314.2258224,1513045314.6446383,1108
query,1513045314.644665,1513045314.9642782,381
query,1513045314.9642823,1513045315.3865592,2944
query,1513045315.3865638,1513045316.0643082,2032
query,1513045316.0643127,1513045316.5095458,3297
query,1513045316.5095496,1513045316.986003,2952
query,1513045316.98615,1513045317.3221076,1325
query,1513045317.3373158,1513045317.800868,2311
query,1513045317.8008718,1513045318.2519295,1224
query,1513045318.251933,1513045318.5542839,1069
query,1513045318.5542867,1513045318.86854,459
query,1513045318.8685439,1513045319.4598215,808
query,1513045319.4598253,1513045319.8987377,2962
query,1513045319.898742,1513045320.3729064,3340
query,1513045320.3729107,1513045320.7910154,1101
query,1513045320.79102,1513045321.2490492,523
query,1513045321.2490542,1513045321.766371,2869
query,1513045321.7663753,1513045322.2496219,350
query,1513045322.2496262,1513045322.669613,2002
query,1513045322.669617,1513045323.0694237,1814
query,1513045323.0694275,1513045323.598625,2993
query,1513045323.5986302,1513045324.0722697,2780
query,1513045324.072273,1513045324.5445576,1178
query,1513045324.5445619,1513045325.035109,462
query,1513045325.0351126,1513045325.4206111,2786
query,1513045325.420627,1513045326.0140302,2994
query,1513045326.0140727,1513045326.3649008,1358
query,1513045326.3771746,1513045327.3858685,1154
query,1513045327.385873,1513045327.956661,2386
query,1513045327.956665,1513045328.5843604,3301
query,1513045328.5843642,1513045329.024396,1951
query,1513045329.0243993,1513045329.4331458,1692
query,1513045329.4331515,1513045329.8370001,1347
query,1513045329.8370059,1513045330.178141,864
query,1513045330.1781452,1513045330.5228574,726
query,1513045330.5228617,1513045331.0206368,3133
query,1513045331.0206413,1513045331.352386,512
query,1513045331.3523898,1513045331.7123556,1830
query,1513045331.7123616,1513045332.0086954,317
query,1513045332.0087094,1513045332.4326663,1853
query,1513045332.4326718,1513045332.825109,75
query,1513045332.8251133,1513045333.2049742,3456
query,1513045333.2049801,1513045333.5685103,1547
query,1513045333.5685146,1513045334.0085895,920
query,1513045334.0085933,1513045334.4329581,1995
query,1513045334.4329638,1513045334.9792163,3147
query,1513045334.9792612,1513045335.47258,431
query,1513045335.486185,1513045335.720916,632
query,1513045335.7209198,1513045336.0486908,1497
query,1513045336.048695,1513045336.5485284,2551
query,1513045336.5485353,1513045336.9966066,2418
query,1513045336.9966109,1513045337.47238,1895
query,1513045337.4723837,1513045337.8341978,2913
query,1513045337.834202,1513045338.2403512,1507
query,1513045338.2403543,1513045338.4951847,1
query,1513045338.4951887,1513045338.8127155,1253
query,1513045338.8127196,1513045339.2247262,362
query,1513045339.2247295,1513045339.600202,1568
query,1513045339.6002054,1513045340.0898647,2745
query,1513045340.0898695,1513045340.3966055,1695
query,1513045340.3966093,1513045340.8576243,1033
query,1513045340.8576283,1513045341.2973745,1838
query,1513045341.297378,1513045341.6646154,1535
query,1513045341.6646197,1513045342.206464,2485
query,1513045342.2064679,1513045342.653925,2866
query,1513045342.6539297,1513045343.0138402,1670
query,1513045343.0138865,1513045343.641,2541
query,1513045343.6516473,1513045343.9996474,582
query,1513045343.999653,1513045344.389139,2442
query,1513045344.3891425,1513045344.859155,2491
query,1513045344.8591595,1513045345.532016,2891
query,1513045345.5320203,1513045346.008394,2469
query,1513045346.0083978,1513045346.5682118,3049
query,1513045346.5682156,1513045347.1137767,3122
query,1513045347.1137807,1513045347.8172925,1185
query,1513045347.817297,1513045348.115751,14
query,1513045348.1157548,1513045348.7173507,1839
query,1513045348.7173545,1513045349.11818,2143
query,1513045349.1181846,1513045349.4879258,1621
query,1513045349.4879305,1513045349.7299178,2126
query,1513045349.7299216,1513045350.2361991,1334
query,1513045350.236204,1513045350.6238127,0
query,1513045350.6238165,1513045351.2078025,2531
query,1513045351.2078063,1513045351.617816,3716
query,1513045351.6178207,1513045351.9459271,1199
query,1513045351.945931,1513045352.3691523,530
query,1513045352.3692532,1513045352.8170254,1732
query,1513045352.829824,1513045353.3174448,3325
query,1513045353.3174477,1513045353.7630262,931
query,1513045353.7630303,1513045354.1249313,1883
query,1513045354.124936,1513045354.7218995,3239
query,1513045354.7219033,1513045355.2100978,3059
query,1513045355.2101016,1513045355.4421082,1731
query,1513045355.4421113,1513045355.67591,0
query,1513045355.675915,1513045356.0316646,682
query,1513045356.031669,1513045356.3560808,3183
query,1513045356.356084,1513045356.7116113,373
query,1513045356.7116148,1513045357.028162,102
query,1513045357.028166,1513045357.539696,2499
query,1513045357.5397007,1513045357.9659743,828
query,1513045357.9659786,1513045358.5308394,2682
query,1513045358.5308433,1513045358.996297,2693
query,1513045358.9963007,1513045359.3432868,2633
query,1513045359.343292,1513045359.6305606,169
query,1513045359.6305637,1513045359.9461524,36
query,1513045359.9461684,1513045360.424351,2220
query,1513045360.4243903,1513045361.138018,2939
query,1513045361.1508656,1513045361.5366268,1675
query,1513045361.5366309,1513045361.8064587,1
query,1513045361.8064616,1513045362.289815,2364
query,1513045362.2898183,1513045362.6862261,2968
query,1513045362.6862314,1513045363.068434,842
query,1513045363.06844,1513045363.3147194,1
query,1513045363.314723,1513045363.6892352,350
query,1513045363.68924,1513045364.270243,2343
query,1513045364.2702477,1513045364.741966,535
query,1513045364.7419689,1513045365.0841599,215
query,1513045365.084164,1513045365.472454,1417
query,1513045365.472461,1513045365.7753744,23
query,1513045365.7753794,1513045366.0764742,898
query,1513045366.0764775,1513045366.5950522,1695
query,1513045366.5950568,1513045366.9871051,2697
query,1513045366.9871097,1513045367.5324612,2001
query,1513045367.5324655,1513045367.9779217,2641
query,1513045367.9779263,1513045368.3704364,885
query,1513045368.370441,1513045368.8932123,2641
query,1513045368.8932636,1513045369.4925942,514
query,1513045369.5022757,1513045370.2092528,3204
query,1513045370.2092571,1513045370.7402015,2816
query,1513045370.7402062,1513045371.0387895,673
query,1513045371.0387943,1513045371.3820326,1838
query,1513045371.3820362,1513045371.9061916,2041
query,1513045371.906196,1513045372.3381073,1655
query,1513045372.3381135,1513045372.692908,2991
query,1513045372.692912,1513045373.0988228,1262
query,1513045373.0988262,1513045373.507379,342
query,1513045373.5073833,1513045373.9464376,1177
query,1513045373.9464424,1513045374.6017096,1975
query,1513045374.6017134,1513045375.3072777,3536
query,1513045375.307282,1513045375.7113974,398
query,1513045375.7114136,1513045376.0701275,2
query,1513045376.0701315,1513045376.4219267,1049
query,1513045376.4219308,1513045376.687501,525
query,1513045376.6875048,1513045377.500558,2786
query,1513045377.5005627,1513045378.376569,2963
query,1513045378.3765733,1513045378.8079765,3049
query,1513045378.808115,1513045379.2443078,835
query,1513045379.2579577,1513045379.6110594,2857
query,1513045379.6110635,1513045380.1132643,1907
query,1513045380.1132689,1513045380.4685757,2915
query,1513045380.4685805,1513045381.1171403,2950
query,1513045381.1171443,1513045381.4479146,1790
query,1513045381.447919,1513045381.810048,1849
query,1513045381.8100522,1513045382.2305565,1244
query,1513045382.2305608,1513045382.6744647,1052
query,1513045382.6744685,1513045383.475016,3607
query,1513045383.4750216,1513045383.896427,654
query,1513045383.896433,1513045384.3561568,1677
query,1513045384.3561623,1513045384.6035151,0
query,1513045384.6035194,1513045384.867831,348
query,1513045384.8678353,1513045385.3771923,3311
query,1513045385.3771966,1513045385.70889,460
query,1513045385.7088945,1513045386.1688845,1925
query,1513045386.1688895,1513045386.6536705,2170
query,1513045386.653675,1513045386.951441,1
query,1513045386.9514446,1513045387.4399748,895
query,1513045387.4400208,1513045387.996912,3185
query,1513045388.013852,1513045388.6054919,780
query,1513045388.6054952,1513045389.118836,3235
query,1513045389.1188402,1513045389.7533183,3170
query,1513045389.7533212,1513045390.1037211,1346
query,1513045390.1037245,1513045390.6426096,3028
query,1513045390.642615,1513045391.0475748,3271
query,1513045391.047579,1513045391.4251633,1452
query,1513045391.425167,1513045391.8704143,1539
query,1513045391.8704202,1513045392.3333497,2568
query,1513045392.3333542,1513045393.015876,2585
query,1513045393.01588,1513045393.5095496,3189
query,1513045393.5095534,1513045393.9203181,15
query,1513045393.920322,1513045394.3569233,2119
query,1513045394.3569283,1513045394.8651931,1277
query,1513045394.865197,1513045395.2927406,904
query,1513045395.2927456,1513045395.8868012,393
query,1513045395.8868072,1513045396.5224116,2675
query,1513045396.5224164,1513045397.015724,1409
query,1513045397.0157285,1513045397.6367593,2872
query,1513045397.6368723,1513045398.288907,2645
query,1513045398.3030818,1513045399.0035074,3285
query,1513045399.0035126,1513045399.324644,1705
query,1513045399.3246486,1513045399.7156572,1034
query,1513045399.715663,1513045400.3532217,2783
query,1513045400.3532257,1513045400.7295957,2345
query,1513045400.7296,1513045401.1582155,2197
query,1513045401.1582205,1513045401.6733387,2388
query,1513045401.6733432,1513045402.2056952,775
query,1513045402.2057,1513045402.7041347,3131
query,1513045402.7041545,1513045403.1021667,2645
query,1513045403.1021712,1513045403.512706,1902
query,1513045403.5127106,1513045404.0008748,2082
query,1513045404.0008795,1513045404.3526838,64
query,1513045404.3526886,1513045404.7081819,2084
query,1513045404.7081866,1513045405.104827,1462
query,1513045405.104831,1513045405.4849584,402
query,1513045405.484963,1513045405.860576,376
query,1513045405.860579,1513045406.269369,6
query,1513045406.2693746,1513045406.9143538,76
query,1513045406.9144392,1513045407.4808617,3207
query,1513045407.4944506,1513045408.043992,3369
query,1513045408.0439954,1513045408.3245888,520
query,1513045408.3245926,1513045408.8528366,211
query,1513045408.852841,1513045409.6030295,1774
query,1513045409.6030333,1513045410.2486079,3143
query,1513045410.2486124,1513045410.6330018,2498
query,1513045410.6330075,1513045410.960763,1836
query,1513045410.9608073,1513045411.3061397,1314
query,1513045411.3061442,1513045411.8083756,3179
query,1513045411.8083792,1513045412.1842933,768
query,1513045412.1842968,1513045412.5607388,2013
query,1513045412.560743,1513045412.932434,1059
query,1513045412.9324386,1513045413.5356157,2642
query,1513045413.5356197,1513045413.986074,200
query,1513045413.98608,1513045414.2684445,851
query,1513045414.2684488,1513045414.7529774,2865
query,1513045414.7529838,1513045415.1485748,2412
query,1513045415.1485808,1513045415.4202454,24
query,1513045415.42025,1513045415.8134878,1588
query,1513045415.8135343,1513045416.372739,240
query,1513045416.3866546,1513045416.7402961,684
query,1513045416.7403014,1513045417.1005614,903
query,1513045417.100566,1513045417.7385085,1077
query,1513045417.7385137,1513045418.157813,3384
query,1513045418.1578171,1513045418.5466945,1505
query,1513045418.546699,1513045418.8964887,323
query,1513045418.8964934,1513045419.337124,975
query,1513045419.3371303,1513045419.7844472,1677
