tables,1510404888.4811292,1510428544.5482605
query,1510428544.5503144,1510428545.3557012,1510428544.5529761,1510428545.351878,1510428544.8068159,16597,12107.5,7618
query,1510428545.3570209,1510428546.2942464,1510428545.3573287,1510428546.2898684,1510428545.3776739,21646,21646.0,21646
query,1510428546.2952065,1510428546.41687,1510428546.29552,1510428546.4147277,1510428546.3169625,7994,7994.0,7994
query,1510428546.4174678,1510428546.5177634,1510428546.417696,1510428546.5155349,1510428546.4329796,3553,3202.5,2852
query,1510428546.520384,1510428546.7744644,1510428546.5206857,1510428546.772188,1510428546.5390277,10694,10694.0,10694
query,1510428546.7762382,1510428546.8062036,1510428546.7763834,1510428546.8039432,1510428546.7949831,1412,1412.0,1412
query,1510428546.8063314,1510428546.8299139,1510428546.8064752,1510428546.8292682,1510428546.8250585,165,99.0,33
query,1510428546.8300288,1510428549.21653,1510428546.830224,1510428549.214378,1510428548.256886,8610,8610.0,8610
query,1510428549.218465,1510428549.2423146,1510428549.2187676,1510428549.2408512,1510428549.2299027,1214,733.0,252
query,1510428549.2424421,1510428549.3388343,1510428549.2426157,1510428549.3357043,1510428549.2663572,7651,4557.0,1463
query,1510428549.3397708,1510428549.3528934,1510428549.339889,1510428549.3524227,1510428549.3520217,0,0.0,0
query,1510428549.3529656,1510428549.3715699,1510428549.3530622,1510428549.370587,1510428549.3679888,123,99.5,76
query,1510428549.3717027,1510428549.5095856,1510428549.3718758,1510428549.5069733,1510428549.3806045,11904,11904.0,11904
query,1510428549.509704,1510428550.2379262,1510428549.5099058,1510428550.2357118,1510428549.6835196,8607,8607.0,8607
query,1510428550.2385445,1510428550.318805,1510428550.2388144,1510428550.3165715,1510428550.2501798,8779,8779.0,8779
query,1510428550.3189237,1510428550.346286,1510428550.3190367,1510428550.343651,1510428550.331021,2721,1882.5,1044
query,1510428550.3471346,1510428550.4151263,1510428550.3472598,1510428550.4144132,1510428550.3565617,13615,9813.0,6011
query,1510428550.4152439,1510428550.903922,1510428550.4153585,1510428550.9018548,1510428550.507055,19123,16794.5,14466
query,1510428550.904032,1510428551.8353574,1510428550.9043334,1510428551.83457,1510428551.0590708,8610,8610.0,8610
query,1510428551.8354762,1510428551.8539724,1510428551.8355818,1510428551.8534582,1510428551.8476057,1463,1091.0,719
query,1510428551.8651764,1510428552.0243092,1510428551.8653316,1510428552.0237188,1510428551.893505,7741,7741.0,7741
query,1510428552.024401,1510428553.0807004,1510428552.0246465,1510428553.0784192,1510428552.1741228,8609,8609.0,8609
query,1510428553.0832887,1510428553.1040797,1510428553.0834544,1510428553.102033,1510428553.0964146,394,203.0,12
query,1510428553.1044607,1510428553.4845276,1510428553.1046307,1510428553.4814947,1510428553.124123,22050,18131.0,14212
query,1510428553.4847298,1510428553.998382,1510428553.485128,1510428553.9961522,1510428553.663042,8600,8600.0,8600
query,1510428553.9984865,1510428554.013905,1510428553.998605,1510428554.0133736,1510428554.0093496,248,248.0,248
query,1510428554.0140116,1510428554.5711215,1510428554.0142002,1510428554.5702217,1510428554.181625,26773,26773.0,26773
query,1510428554.5712554,1510428554.5900958,1510428554.5713594,1510428554.5886803,1510428554.5839312,744,485.5,227
query,1510428554.5902016,1510428554.6032417,1510428554.5904064,1510428554.6017313,1510428554.6010118,89,50.5,12
query,1510428554.603345,1510428554.6996665,1510428554.6035311,1510428554.6975422,1510428554.6126564,15087,15087.0,15087
query,1510428554.7010522,1510428554.7750912,1510428554.7012155,1510428554.7729783,1510428554.7097208,16171,12160.5,8150
query,1510428554.775236,1510428554.7994766,1510428554.7754552,1510428554.798941,1510428554.7834048,3637,2979.5,2322
query,1510428554.8006825,1510428554.843557,1510428554.8009288,1510428554.8421054,1510428554.807335,8298,8298.0,8298
query,1510428554.8436677,1510428554.9180717,1510428554.843853,1510428554.917249,1510428554.851345,11928,11928.0,11928
query,1510428554.9181747,1510428554.954035,1510428554.918275,1510428554.953435,1510428554.9264555,6284,5889.0,5494
query,1510428554.9541433,1510428555.7697914,1510428554.9543536,1510428555.768966,1510428555.098571,8606,8606.0,8606
query,1510428555.7712104,1510428555.7946036,1510428555.7715106,1510428555.7925527,1510428555.779143,2769,2688.0,2607
query,1510428555.7947059,1510428556.227649,1510428555.7948306,1510428556.225526,1510428555.8229094,22281,16073.5,9866
query,1510428556.2280915,1510428556.6255717,1510428556.2283695,1510428556.6247094,1510428556.3250546,8894,8894.0,8894
query,1510428556.6269581,1510428556.8175118,1510428556.627105,1510428556.8142056,1510428556.6449044,15404,11717.0,8030
query,1510428556.8258467,1510428556.8798525,1510428556.8259768,1510428556.879136,1510428556.8329837,13850,8376.5,2903
query,1510428556.8799608,1510428557.5055943,1510428556.880214,1510428557.5046942,1510428556.9353147,22613,22453.5,22294
query,1510428557.5070238,1510428557.6667101,1510428557.5071483,1510428557.6661239,1510428557.5371237,7453,5038.0,2623
query,1510428557.6679509,1510428557.708713,1510428557.6680768,1510428557.7080905,1510428557.674757,7415,6434.5,5454
query,1510428557.708844,1510428558.50776,1510428557.7090757,1510428558.5055501,1510428557.8683,8611,8611.0,8611
query,1510428558.5078988,1510428559.5302134,1510428558.5106091,1510428559.528021,1510428558.6793773,8608,8608.0,8608
query,1510428559.5303352,1510428559.5524945,1510428559.5304503,1510428559.5519593,1510428559.5359154,3477,3390.5,3304
query,1510428559.552589,1510428559.5761185,1510428559.5526865,1510428559.5756006,1510428559.5601878,3764,3192.5,2621
query,1510428559.576242,1510428559.5940108,1510428559.5763412,1510428559.5935009,1510428559.5849695,2564,1763.0,962
query,1510428559.594116,1510428560.1938562,1510428559.5943048,1510428560.1930234,1510428559.7414405,8578,8578.0,8578
query,1510428560.195242,1510428560.2367437,1510428560.1953645,1510428560.2360678,1510428560.2028472,9384,8528.0,7672
query,1510428560.236889,1510428560.2466285,1510428560.2370005,1510428560.24614,1510428560.2447832,3,2.5,2
query,1510428560.246725,1510428560.3093712,1510428560.2468235,1510428560.3086576,1510428560.2531197,13882,11851.5,9821
query,1510428560.309467,1510428560.3235302,1510428560.309578,1510428560.3230135,1510428560.3195705,975,975.0,975
query,1510428560.3236363,1510428560.3306556,1510428560.3237305,1510428560.3300815,1510428560.3299723,3,3.0,3
query,1510428560.3307426,1510428560.3768256,1510428560.3308344,1510428560.3761384,1510428560.336175,9949,8096.5,6244
query,1510428560.3769267,1510428560.72053,1510428560.3771408,1510428560.719674,1510428560.418914,20278,20278.0,20278
query,1510428560.7207146,1510428560.7301688,1510428560.7209473,1510428560.7296393,1510428560.7291825,6,6.0,6
query,1510428560.7302687,1510428560.7389712,1510428560.7303677,1510428560.7385097,1510428560.7380352,2,1.0,0
query,1510428560.7390423,1510428560.7705324,1510428560.7392004,1510428560.7695553,1510428560.744881,6425,5619.5,4814
query,1510428560.778503,1510428561.0967531,1510428560.7787085,1510428561.0958881,1510428560.9297926,8537,8537.0,8537
query,1510428561.0968847,1510428561.1532135,1510428561.0970097,1510428561.1524785,1510428561.1032057,11297,9998.0,8699
query,1510428561.1533093,1510428561.1925,1510428561.1534362,1510428561.1918747,1510428561.1627584,8304,7611.5,6919
query,1510428561.1926098,1510428561.255406,1510428561.192728,1510428561.2547307,1510428561.1984653,13215,10897.5,8580
query,1510428561.2555194,1510428561.4145997,1510428561.2556322,1510428561.4139109,1510428561.2745605,17749,11647.5,5546
query,1510428561.4147153,1510428561.443825,1510428561.4148285,1510428561.4431825,1510428561.4231343,6126,4772.0,3418
query,1510428561.443915,1510428561.7395198,1510428561.4440224,1510428561.7388124,1510428561.4630492,23717,17709.5,11702
query,1510428561.7396305,1510428561.8032467,1510428561.7397447,1510428561.8026047,1510428561.7466638,13908,11297.0,8686
query,1510428561.8033724,1510428561.8411195,1510428561.8034873,1510428561.8405325,1510428561.8090105,8107,6885.0,5663
query,1510428561.841206,1510428562.101835,1510428561.8413107,1510428562.1010652,1510428561.8583264,25551,20878.5,16206
query,1510428562.1019604,1510428562.8157055,1510428562.1022122,1510428562.8146906,1510428562.253751,8612,8612.0,8612
query,1510428562.8158557,1510428562.8693562,1510428562.816124,1510428562.8683343,1510428562.824289,6699,3556.5,414
query,1510428562.8695178,1510428562.885742,1510428562.8697243,1510428562.884952,1510428562.8760505,1316,661.0,6
query,1510428562.8859081,1510428563.198565,1510428562.8861492,1510428563.1975963,1510428562.9154038,19759,12894.0,6029
query,1510428563.1986852,1510428563.2210379,1510428563.1988816,1510428563.220351,1510428563.2090027,1721,1281.0,841
query,1510428563.2211504,1510428563.4440446,1510428563.2212465,1510428563.4433753,1510428563.266621,12949,10348.5,7748
query,1510428563.4441707,1510428564.344599,1510428563.444413,1510428564.3437097,1510428563.550969,39420,37945.0,36470
query,1510428564.3447373,1510428564.7576704,1510428564.3449612,1510428564.7567506,1510428564.3899422,34293,24940.5,15588
query,1510428564.757811,1510428564.764448,1510428564.7579918,1510428564.763899,1510428564.7634315,3,1.5,0
query,1510428564.764531,1510428564.7817602,1510428564.7646203,1510428564.780086,1510428564.7760155,1106,1106.0,1106
query,1510428564.78968,1510428564.8009825,1510428564.7897973,1510428564.800058,1510428564.7986991,82,49.5,17
query,1510428564.8011072,1510428564.822453,1510428564.8012223,1510428564.8219306,1510428564.8109431,2679,1885.5,1092
query,1510428564.8225627,1510428564.8506417,1510428564.822667,1510428564.8501022,1510428564.8344555,3899,3718.0,3537
query,1510428564.8507493,1510428566.1522524,1510428564.8509188,1510428566.151338,1510428565.0006914,38364,36881.0,35398
query,1510428566.15237,1510428566.2050571,1510428566.1525755,1510428566.2041638,1510428566.1624534,11114,9567.0,8020
query,1510428566.2051694,1510428567.4654124,1510428566.2052777,1510428567.4645247,1510428566.3198166,47335,43366.5,39398
query,1510428567.4655342,1510428567.9146526,1510428567.4658027,1510428567.9136844,1510428567.4959435,29560,17839.5,6119
query,1510428567.9147723,1510428567.922227,1510428567.914959,1510428567.9219115,1510428567.921774,0,0.0,0
query,1510428567.922298,1510428568.0825171,1510428567.9224539,1510428568.0816414,1510428567.9438243,14092,9941.5,5791
query,1510428568.0826395,1510428568.0969818,1510428568.0827446,1510428568.0964105,1510428568.0939481,131,131.0,131
query,1510428568.0970843,1510428568.1485755,1510428568.0972607,1510428568.1477048,1510428568.1047304,10474,10474.0,10474
query,1510428568.148687,1510428569.1390452,1510428568.1488082,1510428569.1382215,1510428568.3361013,54111,38742.0,23373
query,1510428569.1391704,1510428569.1555367,1510428569.139331,1510428569.1550102,1510428569.1515632,491,285.5,80
query,1510428569.1556494,1510428569.1614773,1510428569.1558342,1510428569.161204,1510428569.1610959,0,0.0,0
query,1510428569.1615448,1510428569.4202018,1510428569.1616805,1510428569.4194076,1510428569.1874754,19265,18044.0,16823
query,1510428569.4203913,1510428570.8648367,1510428569.4206858,1510428570.8639033,1510428569.550377,54344,45802.0,37260
query,1510428570.8649487,1510428570.9186356,1510428570.8651547,1510428570.9178412,1510428570.8722365,11086,11086.0,11086
query,1510428570.9187546,1510428570.9388459,1510428570.9189363,1510428570.9382038,1510428570.9265924,2670,2350.5,2031
query,1510428570.9389777,1510428570.947316,1510428570.9390793,1510428570.9468515,1510428570.9464242,11,11.0,11
query,1510428570.9474406,1510428571.0955184,1510428570.9475963,1510428571.09466,1510428570.9777894,11898,10587.5,9277
query,1510428571.1023848,1510428571.160885,1510428571.1024919,1510428571.160225,1510428571.1122444,11261,10354.0,9447
query,1510428571.1619265,1510428571.1712315,1510428571.1621656,1510428571.1706529,1510428571.170152,54,54.0,54
query,1510428571.1713376,1510428572.1074948,1510428571.1714983,1510428572.1066027,1510428571.2302668,39745,32904.5,26064
query,1510428572.1076121,1510428572.1389046,1510428572.107712,1510428572.138322,1510428572.116518,8069,5148.5,2228
query,1510428572.139028,1510428572.5309155,1510428572.1392484,1510428572.530027,1510428572.157847,31558,18205.0,4852
query,1510428572.5310376,1510428572.5765944,1510428572.531138,1510428572.5759296,1510428572.5395265,11822,7182.5,2543
query,1510428572.5767145,1510428573.2700179,1510428572.5769634,1510428573.269123,1510428572.642381,32323,27649.5,22976
query,1510428573.2701385,1510428573.3160558,1510428573.2703474,1510428573.3152773,1510428573.277708,8815,8815.0,8815
query,1510428573.3161728,1510428573.328384,1510428573.3162858,1510428573.3278856,1510428573.3253646,6,4.0,2
query,1510428573.328495,1510428573.8009243,1510428573.328606,1510428573.8001544,1510428573.4015076,27623,23042.0,18461
query,1510428573.801044,1510428573.8142786,1510428573.8012948,1510428573.813675,1510428573.806822,1881,1689.0,1497
query,1510428573.8144069,1510428573.8222814,1510428573.8145845,1510428573.8217669,1510428573.8213015,6,6.0,6
query,1510428573.8223863,1510428574.0478442,1510428573.8224757,1510428574.0471318,1510428573.8846574,31409,25004.0,18599
query,1510428574.0479693,1510428574.0596979,1510428574.0480921,1510428574.0592172,1510428574.0582037,786,786.0,786
query,1510428574.059807,1510428574.1546707,1510428574.0599005,1510428574.1539443,1510428574.0694253,27711,22656.0,17601
query,1510428574.1548,1510428574.1884098,1510428574.1549213,1510428574.187834,1510428574.164118,8767,4506.5,246
query,1510428574.1885705,1510428574.1997564,1510428574.1886854,1510428574.199171,1510428574.196068,93,50.5,8
query,1510428574.1999295,1510428574.205817,1510428574.2001019,1510428574.2055426,1510428574.205443,0,0.0,0
query,1510428574.205883,1510428574.2347116,1510428574.2059991,1510428574.2341287,1510428574.2154782,5924,4389.5,2855
query,1510428574.2348273,1510428574.2570643,1510428574.2349355,1510428574.2564948,1510428574.2451665,3196,2953.5,2711
