tables,1508917854.3264234,1508920759.8290563
query,1508920759.8296196,1508920760.2064629,2073
query,1508920760.2203612,1508920760.5724173,4439
query,1508920760.572422,1508920760.7245436,4051
query,1508920760.7245479,1508920760.8761833,1895
query,1508920760.8761876,1508920760.9255934,423
query,1508920760.9255974,1508920761.3008878,13790
query,1508920761.3008924,1508920761.350554,80
query,1508920761.3505578,1508920761.391043,565
query,1508920761.3910468,1508920761.5414245,2522
query,1508920761.5414286,1508920761.5886526,411
query,1508920761.588657,1508920762.5297143,1943
query,1508920762.5297186,1508920762.696119,4696
query,1508920762.6961238,1508920763.0292537,1971
query,1508920763.029258,1508920763.285533,5222
query,1508920763.2855377,1508920763.3350043,1548
query,1508920763.3350089,1508920763.6864443,3827
query,1508920763.686449,1508920763.7354822,307
query,1508920763.7354865,1508920764.088853,1980
query,1508920764.0888572,1508920764.1386492,28
query,1508920764.1386545,1508920764.306995,178
query,1508920764.3070438,1508920764.344683,1296
query,1508920764.3573873,1508920764.5160403,2869
query,1508920764.5160444,1508920764.6973221,293
query,1508920764.6973274,1508920765.0175369,6129
query,1508920765.0175416,1508920765.0698123,981
query,1508920765.0698166,1508920765.504586,1987
query,1508920765.504591,1508920765.7209938,1894
query,1508920765.7209983,1508920765.8947902,102
query,1508920765.8947945,1508920766.1163619,1981
query,1508920766.1163666,1508920766.2640777,1511
query,1508920766.2640822,1508920766.302251,20
query,1508920766.3022559,1508920766.3321724,273
query,1508920766.3321772,1508920766.6849868,10660
query,1508920766.6849914,1508920766.749739,754
query,1508920766.7497435,1508920767.0625675,7309
query,1508920767.0625722,1508920767.336366,3640
query,1508920767.3363702,1508920767.3664734,16
query,1508920767.3664775,1508920767.5471454,5232
query,1508920767.5471497,1508920767.7582922,5323
query,1508920767.7582963,1508920767.8266623,2182
query,1508920767.8267083,1508920768.4065988,14638
query,1508920768.419754,1508920768.8079746,10625
query,1508920768.8079786,1508920769.3853402,12297
query,1508920769.3853457,1508920769.9097357,12279
query,1508920769.9097397,1508920769.950996,1665
query,1508920769.951,1508920770.3277705,7104
query,1508920770.3277748,1508920770.811051,8087
query,1508920770.811055,1508920771.5194442,14155
query,1508920771.5194485,1508920771.5766456,3
query,1508920771.5766492,1508920771.6251144,348
query,1508920771.6251185,1508920771.853138,4175
query,1508920771.8531423,1508920771.8872178,0
query,1508920771.8872218,1508920772.552735,12894
query,1508920772.5527394,1508920772.6789448,2779
query,1508920772.6789494,1508920772.7506223,1593
query,1508920772.7506263,1508920772.8594544,3404
query,1508920772.8594582,1508920772.9325652,1554
query,1508920772.93257,1508920773.2887177,8390
query,1508920773.2887218,1508920773.4759552,4264
