tables,1509280190.5257618,1509287111.2668796
query,1509287111.2686446,1509287111.4028995,3103
query,1509287111.4221976,1509287111.6657343,11926
query,1509287111.66574,1509287112.1080685,27656
query,1509287112.1080754,1509287112.1616786,2962
query,1509287112.1616828,1509287112.1911068,304
query,1509287112.1911118,1509287112.4821424,25351
query,1509287112.4821477,1509287112.5104582,190
query,1509287112.5104628,1509287112.5399477,427
query,1509287112.5399523,1509287112.588249,2290
query,1509287112.5882533,1509287112.6168156,460
query,1509287112.6168199,1509287112.7588177,3122
query,1509287112.758823,1509287112.9124851,12165
query,1509287112.9124904,1509287112.9806135,3122
query,1509287112.9806187,1509287113.1637564,17229
query,1509287113.1637619,1509287113.2038555,2254
query,1509287113.2038598,1509287113.3691785,12159
query,1509287113.369184,1509287113.4038606,321
query,1509287113.4038656,1509287113.478996,3103
query,1509287113.4790015,1509287113.5080676,218
query,1509287113.5080726,1509287113.570939,3121
query,1509287113.5710046,1509287113.6374028,5084
query,1509287113.6485355,1509287113.7193735,3718
query,1509287113.719379,1509287113.775487,3022
query,1509287113.775492,1509287114.2953649,29576
query,1509287114.2953703,1509287114.3306465,1536
query,1509287114.330652,1509287114.406888,3122
query,1509287114.4068937,1509287114.4715552,3122
query,1509287114.4715605,1509287114.5405588,3122
query,1509287114.540564,1509287114.608416,3122
query,1509287114.6084204,1509287114.6751442,3122
query,1509287114.675148,1509287114.6999302,52
query,1509287114.6999335,1509287114.7244055,335
query,1509287114.724409,1509287115.0575294,30188
query,1509287115.057536,1509287115.0871334,1621
query,1509287115.0871384,1509287115.7484634,40373
query,1509287115.748468,1509287115.8480303,9106
query,1509287115.8480363,1509287115.8756692,16
query,1509287115.8756845,1509287115.997455,13339
query,1509287115.997472,1509287116.1941035,14976
query,1509287116.1941104,1509287116.245713,6699
query,1509287116.2457893,1509287116.8729463,31801
query,1509287116.8856168,1509287117.4029906,36985
query,1509287117.4029956,1509287117.925226,34751
query,1509287117.925233,1509287120.209884,103580
query,1509287120.209888,1509287120.2489684,1996
query,1509287120.2489727,1509287120.530457,27976
query,1509287120.5304618,1509287121.3580005,38591
query,1509287121.358004,1509287122.6214762,46332
query,1509287122.6214817,1509287122.63631,2
query,1509287122.6363134,1509287122.6579983,31
query,1509287122.6580017,1509287122.9898658,24956
query,1509287122.989871,1509287122.9989645,0
