tables,1508896146.8483453,1508896430.9676208
query,1508896430.9677825,1508896431.095817,3365
query,1508896431.1091545,1508896431.3005672,7707
query,1508896431.300571,1508896431.435668,8359
query,1508896431.435672,1508896431.502468,3352
query,1508896431.5024724,1508896431.5465498,3352
query,1508896431.5465539,1508896431.7655706,30981
query,1508896431.7655745,1508896431.8253841,509
query,1508896431.825388,1508896431.8739183,1052
query,1508896431.8739219,1508896431.9267516,2496
query,1508896431.9267557,1508896431.9703562,907
query,1508896431.9703598,1508896432.0365763,3406
query,1508896432.0365796,1508896432.1074393,7080
query,1508896432.1074433,1508896432.1568909,3406
query,1508896432.1568954,1508896432.2563295,10608
query,1508896432.256334,1508896432.3194408,1544
query,1508896432.3194447,1508896432.3953817,8290
query,1508896432.395386,1508896432.4428744,212
query,1508896432.4428785,1508896432.508126,3403
query,1508896432.5081303,1508896432.5347784,718
query,1508896432.5347822,1508896432.5734668,3376
query,1508896432.5735083,1508896432.6167238,2290
query,1508896432.6295185,1508896432.677449,3778
query,1508896432.6774523,1508896432.7626507,3393
query,1508896432.7626553,1508896432.8538747,10311
query,1508896432.8538787,1508896432.9012878,1657
query,1508896432.9012916,1508896432.975283,3406
query,1508896432.9752867,1508896433.0398133,3406
query,1508896433.0398176,1508896433.124061,3406
query,1508896433.1240656,1508896433.1915936,3406
query,1508896433.1915975,1508896433.257233,3406
query,1508896433.2572365,1508896433.3130226,342
query,1508896433.3130264,1508896433.3731213,1847
query,1508896433.3731246,1508896433.554588,33349
query,1508896433.5545921,1508896433.6055703,2416
query,1508896433.605574,1508896433.694839,11750
query,1508896433.6948426,1508896433.8014596,13949
query,1508896433.8014636,1508896433.8653083,7
query,1508896433.8653114,1508896433.9336538,9330
query,1508896433.9336572,1508896434.0062656,8606
query,1508896434.0062687,1508896434.0700793,7004
query,1508896434.0701203,1508896434.3698773,31729
query,1508896434.3820906,1508896434.4998074,18365
query,1508896434.4998114,1508896434.6260912,24694
query,1508896434.626096,1508896434.9336805,24778
query,1508896434.9336846,1508896435.008833,7517
query,1508896435.0088367,1508896435.247201,18230
query,1508896435.2472053,1508896435.3878207,24301
query,1508896435.387825,1508896435.6014743,32216
query,1508896435.6014783,1508896435.6489654,872
query,1508896435.6489697,1508896435.6963887,81
query,1508896435.696393,1508896435.8084831,18156
query,1508896435.808487,1508896435.8265913,0
query,1508896435.826594,1508896435.9890146,23524
query,1508896435.9890182,1508896436.0524867,8919
query,1508896436.052491,1508896436.091244,3873
query,1508896436.091248,1508896436.2001953,23396
query,1508896436.2001998,1508896436.2978039,10185
query,1508896436.2978086,1508896436.366671,10658
query,1508896436.3666756,1508896436.4445696,13821
query,1508896436.444574,1508896436.4938786,529
query,1508896436.4939177,1508896436.5243623,123
query,1508896436.5373104,1508896436.5892968,3603
query,1508896436.5893002,1508896436.7512882,23724
query,1508896436.7512915,1508896436.924223,24017
query,1508896436.9242275,1508896436.968283,2417
query,1508896436.968286,1508896437.050749,5667
query,1508896437.0507526,1508896437.1012578,2066
query,1508896437.1012614,1508896437.2432425,26603
query,1508896437.2432463,1508896437.3175907,12482
query,1508896437.3175943,1508896437.3489566,1913
query,1508896437.34896,1508896437.4422119,13129
query,1508896437.4422164,1508896437.6016119,24811
query,1508896437.6016157,1508896437.6230829,12
query,1508896437.6230862,1508896437.718732,16129
query,1508896437.7187357,1508896437.832183,14770
query,1508896437.8321867,1508896437.8898861,7756
query,1508896437.88989,1508896437.931499,4
query,1508896437.9315028,1508896437.9870825,6567
query,1508896437.987086,1508896438.0439909,8302
query,1508896438.0439947,1508896438.0840278,2622
query,1508896438.0840707,1508896438.223153,18336
query,1508896438.2353845,1508896438.2658718,1764
query,1508896438.265875,1508896438.3490586,15140
query,1508896438.3490624,1508896438.3727858,88
query,1508896438.3728297,1508896438.4489098,12577
query,1508896438.4489136,1508896438.482055,2665
query,1508896438.482059,1508896438.4971528,1
query,1508896438.4971561,1508896438.6220303,23535
query,1508896438.6220343,1508896438.6760752,2352
query,1508896438.6760788,1508896438.7582974,12434
query,1508896438.7583013,1508896438.871247,14855
query,1508896438.871251,1508896438.9115767,3288
query,1508896438.9115803,1508896439.0287764,22166
query,1508896439.0287797,1508896439.0765743,3646
query,1508896439.0765774,1508896439.126745,461
query,1508896439.126749,1508896439.2439368,23615
query,1508896439.2439408,1508896439.3207123,13882
query,1508896439.3207157,1508896439.4033432,15421
query,1508896439.4033475,1508896439.5119774,18599
query,1508896439.5119808,1508896439.713673,25899
query,1508896439.7137148,1508896439.7749739,428
query,1508896439.7879522,1508896439.8837717,13334
query,1508896439.8837752,1508896439.9606516,8833
query,1508896439.960656,1508896440.0015051,702
query,1508896440.0015097,1508896440.1179738,22377
query,1508896440.117978,1508896440.2425852,10981
query,1508896440.2425895,1508896440.4556158,27273
query,1508896440.4556198,1508896440.581466,23772
query,1508896440.58147,1508896440.6374674,415
query,1508896440.637472,1508896440.8274336,19697
query,1508896440.8274379,1508896440.9598386,18276
query,1508896440.9598427,1508896441.1259685,24170
query,1508896441.1259723,1508896441.1979942,4158
query,1508896441.1979985,1508896441.3321428,13768
query,1508896441.3321476,1508896441.4402254,17746
query,1508896441.4402294,1508896441.4894712,618
query,1508896441.489475,1508896441.5694735,8357
query,1508896441.5694773,1508896441.7805936,31732
query,1508896441.7805982,1508896441.8413618,6287
query,1508896441.8413663,1508896441.9133146,2920
query,1508896441.9133573,1508896442.0054893,757
query,1508896442.0178356,1508896442.0695481,3716
query,1508896442.0695517,1508896442.2965434,23864
query,1508896442.2965472,1508896442.357238,155
query,1508896442.3572419,1508896442.4736016,14279
query,1508896442.4736056,1508896442.6232848,15128
query,1508896442.6232884,1508896442.6711075,583
query,1508896442.6711109,1508896442.8232262,26621
query,1508896442.82323,1508896442.889443,3719
