tables,1508886579.9390714,1508887070.258015
query,1508887070.2584844,1508887070.3445652,513
query,1508887070.3588274,1508887070.4697764,2487
query,1508887070.46978,1508887070.5201774,1713
query,1508887070.5201812,1508887070.5546916,2726
query,1508887070.5546954,1508887070.5799007,183
query,1508887070.5799038,1508887070.6450386,3209
query,1508887070.6450422,1508887070.6658993,112
query,1508887070.665902,1508887070.6906502,227
query,1508887070.6906528,1508887070.7224343,2195
query,1508887070.722437,1508887070.7506902,578
query,1508887070.7506933,1508887070.8073997,2910
query,1508887070.8074026,1508887070.8515086,1204
query,1508887070.851512,1508887070.894572,2910
query,1508887070.8945754,1508887070.9583755,3329
query,1508887070.9583788,1508887070.987481,739
query,1508887070.9874845,1508887071.0512555,2682
query,1508887071.0512588,1508887071.071706,32
query,1508887071.0717092,1508887071.1081455,2913
query,1508887071.1081483,1508887071.132657,22
query,1508887071.1326602,1508887071.1798062,2910
query,1508887071.1798532,1508887071.2152944,816
query,1508887071.2274096,1508887071.2609694,1292
query,1508887071.2609727,1508887071.297223,2924
query,1508887071.2972264,1508887071.3704236,4314
query,1508887071.3704274,1508887071.3931684,425
query,1508887071.3931723,1508887071.4535317,2910
query,1508887071.4535353,1508887071.50746,2910
query,1508887071.5074644,1508887071.5516517,2910
query,1508887071.5516558,1508887071.6028602,2910
query,1508887071.6028638,1508887071.646012,2910
query,1508887071.6460161,1508887071.6833303,6
query,1508887071.6833334,1508887071.705167,34
query,1508887071.7051702,1508887071.768492,4298
query,1508887071.768495,1508887071.8163326,5548
query,1508887071.8163354,1508887071.8747416,4906
query,1508887071.8747447,1508887071.9161294,1920
query,1508887071.9161322,1508887071.9426022,0
query,1508887071.942605,1508887071.9800944,1398
query,1508887071.9800978,1508887072.043926,2890
query,1508887072.0439289,1508887072.0946355,4789
query,1508887072.094673,1508887072.1904182,8341
query,1508887072.202546,1508887072.3026536,7961
query,1508887072.3026574,1508887072.3769221,8018
query,1508887072.376926,1508887072.4854076,8779
query,1508887072.4854114,1508887072.5263166,692
query,1508887072.52632,1508887072.6200175,12223
query,1508887072.620021,1508887072.6848211,5520
query,1508887072.6848242,1508887072.820878,10294
query,1508887072.8208814,1508887072.8411832,1
query,1508887072.8411865,1508887072.8649464,18
query,1508887072.8649492,1508887072.9165642,4298
query,1508887072.9165673,1508887072.9250214,0
query,1508887072.925024,1508887073.013637,10831
query,1508887073.0136409,1508887073.044781,1168
query,1508887073.0447836,1508887073.0753345,583
query,1508887073.0753374,1508887073.122079,1470
query,1508887073.122082,1508887073.1493807,445
