tables,1509233396.1203353,1509234800.9938848
query,1509234800.9947658,1509234801.0620975,610
query,1509234801.0784075,1509234801.1481912,6596
query,1509234801.148195,1509234801.2072525,7672
query,1509234801.207256,1509234801.2405772,2709
query,1509234801.2405808,1509234801.256468,175
query,1509234801.2564714,1509234801.3084562,6735
query,1509234801.3084602,1509234801.3236632,8
query,1509234801.3236675,1509234801.3406003,160
query,1509234801.340604,1509234801.3691657,1735
query,1509234801.3691697,1509234801.3863556,561
query,1509234801.3863595,1509234801.4954379,3007
query,1509234801.4954414,1509234801.5291033,4783
query,1509234801.529107,1509234801.6120176,3007
query,1509234801.6120222,1509234801.684416,11234
query,1509234801.68442,1509234801.7044594,1485
query,1509234801.7044625,1509234801.7680566,8890
query,1509234801.7680607,1509234801.7839954,26
query,1509234801.783998,1509234801.8460166,2953
query,1509234801.8460207,1509234801.868424,58
query,1509234801.868427,1509234801.9337237,2980
query,1509234801.9337692,1509234801.968101,1587
query,1509234801.9806054,1509234802.0128784,4986
query,1509234802.0128822,1509234802.0577786,2889
query,1509234802.0577826,1509234802.149866,11652
query,1509234802.1498706,1509234802.1744938,798
query,1509234802.1744971,1509234802.2547972,3007
query,1509234802.2548015,1509234802.3316298,3007
query,1509234802.3316336,1509234802.4178507,3007
query,1509234802.4178607,1509234802.4986641,3007
query,1509234802.4986684,1509234802.5889318,3007
query,1509234802.5889359,1509234802.6084757,9
query,1509234802.608479,1509234802.6277866,64
query,1509234802.62779,1509234802.7340043,18844
query,1509234802.7340083,1509234802.7540205,585
query,1509234802.7540238,1509234802.8960228,28970
query,1509234802.8960268,1509234802.9752917,15595
query,1509234802.9752955,1509234802.9863148,1
query,1509234802.9863179,1509234803.0120273,2170
query,1509234803.0120304,1509234803.0774267,17407
query,1509234803.0774305,1509234803.106471,3881
query,1509234803.1065388,1509234803.255693,35500
query,1509234803.2717726,1509234803.3960326,29759
query,1509234803.3960373,1509234803.4910712,20408
query,1509234803.4910758,1509234803.619433,28706
query,1509234803.6194375,1509234803.6456761,5481
query,1509234803.6456804,1509234803.715837,16924
query,1509234803.715841,1509234803.7837558,17478
query,1509234803.7837598,1509234803.9300299,33206
query,1509234803.9300342,1509234803.9355817,1
query,1509234803.9355855,1509234803.9473462,36
query,1509234803.9473493,1509234803.9830146,8956
query,1509234803.983018,1509234803.9870276,0
query,1509234803.9870307,1509234804.1124365,27844
query,1509234804.112441,1509234804.1801271,21343
query,1509234804.180131,1509234804.213808,8660
query,1509234804.2138116,1509234804.2492144,8838
