tables,1509116862.545379,1509120616.857354
query,1509120616.8580687,1509120616.9701,165
query,1509120616.9854043,1509120617.1488843,2291
query,1509120617.1488883,1509120617.2712128,1834
query,1509120617.271216,1509120617.3039916,555
query,1509120617.3039954,1509120617.3383064,60
query,1509120617.3383098,1509120617.3945553,955
query,1509120617.3945582,1509120617.4326932,4
query,1509120617.4326966,1509120617.4822607,121
query,1509120617.482264,1509120617.5307126,615
query,1509120617.5307157,1509120617.5763564,164
query,1509120617.5763602,1509120617.644695,634
query,1509120617.6446989,1509120617.6978953,1091
query,1509120617.697899,1509120617.7632658,634
query,1509120617.76327,1509120617.959507,3254
query,1509120617.9595108,1509120618.0274515,266
query,1509120618.0274558,1509120618.1702964,2262
query,1509120618.1703005,1509120618.2154732,73
query,1509120618.215477,1509120618.266957,632
query,1509120618.2669606,1509120618.3177533,23
query,1509120618.3177571,1509120618.362404,596
query,1509120618.3624513,1509120618.4085426,632
query,1509120618.420965,1509120618.4591126,827
query,1509120618.459117,1509120618.4922245,610
query,1509120618.4922285,1509120618.905629,3627
query,1509120618.9056327,1509120618.9480083,282
query,1509120618.948012,1509120618.9931374,634
query,1509120618.9931414,1509120619.0467227,634
query,1509120619.0467267,1509120619.0913606,634
query,1509120619.0913649,1509120619.135599,634
query,1509120619.1356025,1509120619.1772432,634
query,1509120619.177247,1509120619.2139058,31
query,1509120619.2139099,1509120619.2516472,120
query,1509120619.2516515,1509120619.759414,7100
query,1509120619.7594185,1509120619.7960756,127
query,1509120619.7960794,1509120620.1297793,6943
query,1509120620.1297834,1509120620.2628112,2406
query,1509120620.2628152,1509120620.2792153,1
query,1509120620.279219,1509120620.3974965,3554
query,1509120620.3975003,1509120620.4731338,1290
query,1509120620.473138,1509120620.5090733,507
query,1509120620.5091114,1509120620.8719893,7189
query,1509120620.8843637,1509120621.1223714,7083
query,1509120621.1223752,1509120621.399516,5871
query,1509120621.3995206,1509120621.9090803,7928
query,1509120621.9090843,1509120621.9452562,340
query,1509120621.94526,1509120622.3618429,6639
query,1509120622.361847,1509120622.7920167,7805
query,1509120622.7920215,1509120623.3169703,7674
query,1509120623.3169746,1509120623.3305345,2
query,1509120623.3305385,1509120623.3779857,14
query,1509120623.3779893,1509120623.5264916,3560
query,1509120623.5264957,1509120623.5363784,0
query,1509120623.5363817,1509120624.0126104,10275
query,1509120624.012614,1509120624.1080961,1644
query,1509120624.1080997,1509120624.214605,1774
query,1509120624.2146094,1509120624.336566,1410
query,1509120624.3365698,1509120624.3819706,285
query,1509120624.3819742,1509120624.6289957,3676
query,1509120624.6290002,1509120624.7960153,2409
query,1509120624.7960193,1509120624.847802,73
query,1509120624.8478487,1509120624.8963776,2
query,1509120624.9083867,1509120625.0366864,1448
query,1509120625.0366907,1509120625.617263,10993
query,1509120625.6172671,1509120625.9509647,6592
query,1509120625.950969,1509120625.993124,364
query,1509120625.993128,1509120626.0529273,922
query,1509120626.0529315,1509120626.1890533,1573
query,1509120626.189057,1509120626.5804403,7008
query,1509120626.5804443,1509120626.7300858,2774
query,1509120626.73009,1509120626.8476226,4804
query,1509120626.8476267,1509120627.0423326,5112
query,1509120627.0423374,1509120627.5249863,7486
query,1509120627.5249908,1509120627.5387514,3
query,1509120627.5387552,1509120627.7291613,3738
query,1509120627.729165,1509120627.9180658,2501
query,1509120627.91807,1509120628.0931182,2722
query,1509120628.0931218,1509120628.128527,2
query,1509120628.1285312,1509120628.2325892,1921
query,1509120628.2325935,1509120628.2781804,261
query,1509120628.278185,1509120628.3617158,462
query,1509120628.3617625,1509120628.5692525,4713
query,1509120628.585433,1509120628.636507,417
query,1509120628.636511,1509120628.7746913,3324
query,1509120628.7746954,1509120628.8205895,9
query,1509120628.820593,1509120628.998545,2717
query,1509120628.9985492,1509120629.0458915,92
query,1509120629.0458953,1509120629.054857,0
query,1509120629.0548608,1509120629.265012,4824
query,1509120629.265017,1509120629.3253427,142
query,1509120629.3253467,1509120629.3818443,662
query,1509120629.3818483,1509120629.5132718,2266
query,1509120629.5132759,1509120629.5599356,333
query,1509120629.5599399,1509120629.6100657,431
query,1509120629.6100695,1509120629.738052,790
query,1509120629.738056,1509120629.7926333,10
query,1509120629.792637,1509120629.9361029,1919
query,1509120629.936107,1509120630.0551903,1310
query,1509120630.0551944,1509120630.2513938,4852
query,1509120630.251398,1509120630.4239402,2299
query,1509120630.423944,1509120630.6899486,5721
query,1509120630.6899962,1509120630.7437384,11
query,1509120630.7565033,1509120630.8816082,3322
query,1509120630.881612,1509120631.0092754,2316
query,1509120631.0092793,1509120631.0451915,426
query,1509120631.0451956,1509120631.131959,1557
query,1509120631.1319628,1509120631.3542907,3397
query,1509120631.3542943,1509120631.744022,7223
query,1509120631.7440257,1509120631.905928,4802
query,1509120631.905932,1509120631.951119,20
query,1509120631.9511232,1509120632.5495827,7987
query,1509120632.549588,1509120632.6775033,1735
query,1509120632.6775074,1509120632.8587246,5691
query,1509120632.8587282,1509120632.9458838,1126
query,1509120632.9458873,1509120633.0025325,231
query,1509120633.002536,1509120633.1414077,3102
query,1509120633.1414115,1509120633.199846,69
query,1509120633.1998503,1509120633.3418283,2302
query,1509120633.3418326,1509120633.7074428,7305
query,1509120633.7074466,1509120633.8352685,4101
query,1509120633.8352723,1509120633.8721879,99
query,1509120633.8722286,1509120633.9141588,202
query,1509120633.9267216,1509120634.114165,1494
query,1509120634.1141694,1509120634.4039354,7859
query,1509120634.40394,1509120634.4464478,7
query,1509120634.4464514,1509120634.5301354,1708
query,1509120634.5301397,1509120634.7508993,3924
query,1509120634.7509036,1509120634.792008,129
query,1509120634.7920115,1509120635.254053,7822
query,1509120635.254057,1509120635.3018372,100
query,1509120635.3018415,1509120635.650718,6867
query,1509120635.650723,1509120635.7542272,1998
query,1509120635.7542312,1509120636.2050176,5009
query,1509120636.2050219,1509120636.2438564,474
query,1509120636.24386,1509120636.2798462,489
query,1509120636.2798505,1509120636.6183069,7439
query,1509120636.6183107,1509120636.6806579,12
query,1509120636.6806622,1509120636.7347405,143
query,1509120636.7347443,1509120636.875762,3212
