tables,1508654094.7550848,1508657526.5025516
query,0,1508657526.977623,1
query,0,1508657527.2516668,435
query,0,1508657527.5066926,525
query,0,1508657530.5662692,4843
query,0,1508657531.1832235,2346
query,0,1508657531.611187,975
query,0,1508657533.3426976,5707
query,0,1508657533.6478672,928
query,0,1508657534.14664,1326
query,0,1508657535.111401,1564
query,0,1508657535.310558,2304
query,0,1508657535.6997905,4071
query,0,1508657536.2349458,5995
query,0,1508657536.45747,983
query,0,1508657537.1843312,2992
query,0,1508657537.567554,5099
query,0,1508657538.0389752,3386
query,0,1508657538.4633694,5196
query,0,1508657538.7308793,5140
query,0,1508657539.0248826,5614
query,0,1508657539.046608,1
query,0,1508657539.084461,1
query,0,1508657539.1395195,730
query,0,1508657539.567334,1405
query,0,1508657539.636673,378
query,0,1508657540.0011477,3576
query,0,1508657540.0344644,113
query,0,1508657540.1425676,442
query,0,1508657540.2145944,541
query,0,1508657540.2717297,186
query,0,1508657540.2896848,2
query,0,1508657540.3549576,1
query,0,1508657540.3921967,1
query,0,1508657540.682286,913
query,0,1508657540.991941,3466
query,0,1508657541.1918497,2114
query,0,1508657541.2656803,726
query,0,1508657541.3016136,108
query,0,1508657541.465499,1506
query,0,1508657541.5127037,38
query,0,1508657541.5532846,250
query,0,1508657541.7613509,5018
query,0,1508657541.857327,788
query,0,1508657542.002925,109
query,0,1508657542.4345922,3368
query,0,1508657542.4772127,277
query,0,1508657542.514109,748
query,0,1508657542.5573294,51
query,0,1508657542.59402,525
query,0,1508657542.953745,4108
query,0,1508657543.0101168,238
query,0,1508657543.0388126,114
query,0,1508657543.1971369,548
query,0,1508657543.2797072,817
query,0,1508657543.6335173,2777
query,0,1508657543.7750187,1096
query,0,1508657543.9187915,1373
query,0,1508657544.1933944,794
query,0,1508657544.489404,1776
query,0,1508657544.6017694,2189
query,0,1508657544.7269645,768
query,0,1508657544.9939454,1288
query,0,1508657545.2172523,2713
query,0,1508657545.3326843,1340
query,0,1508657545.4090133,416
query,0,1508657545.567628,488
query,0,1508657545.6846967,921
query,0,1508657545.7860267,2121
query,0,1508657545.8945389,1263
query,0,1508657546.1435642,1795
query,0,1508657546.2050498,235
query,0,1508657546.3106248,825
query,0,1508657546.4153163,2289
query,0,1508657546.6122625,1359
query,0,1508657546.8774,1722
query,0,1508657547.0601223,1995
query,0,1508657547.1104558,1
query,0,1508657547.27025,3420
query,0,1508657547.428848,1683
query,0,1508657547.6332383,924
query,0,1508657547.7995343,2672
query,0,1508657548.0338013,1866
query,0,1508657548.1304936,2775
query,0,1508657548.1897624,122
query,0,1508657548.4137926,3173
query,0,1508657548.5599306,1615
query,0,1508657548.693678,978
query,0,1508657548.8652027,9097
query,0,1508657549.1333418,2036
query,0,1508657549.2997081,1706
query,0,1508657549.3628788,130
query,0,1508657549.4867337,1706
query,0,1508657549.6803572,1215
query,0,1508657549.7436235,1
query,0,1508657549.7753255,1
query,0,1508657549.8230002,13
query,0,1508657550.0305514,1194
query,0,1508657550.0773633,259
query,0,1508657550.1786501,786
query,0,1508657550.2110765,605
query,0,1508657550.4074447,1658
query,0,1508657550.488824,393
query,0,1508657550.5211606,3
query,0,1508657550.5631764,1
query,0,1508657550.599846,159
query,0,1508657550.6828072,387
query,0,1508657550.808581,768
query,0,1508657550.8570783,459
query,0,1508657550.9670548,455
query,0,1508657551.0369406,346
query,0,1508657551.061688,68
query,0,1508657551.1467776,190
query,0,1508657551.1743,36
query,0,1508657551.2515576,990
query,0,1508657551.3255346,427
query,0,1508657551.3619163,90
query,0,1508657551.542743,1040
query,0,1508657551.5815253,226
query,0,1508657551.6185517,684
query,0,1508657551.729805,444
query,0,1508657551.7987218,444
query,0,1508657551.8298264,23
query,0,1508657551.9124417,1698
query,0,1508657552.0692544,5011
query,0,1508657552.1986156,272
query,0,1508657552.2625933,703
query,0,1508657552.2901065,787
query,0,1508657552.3194792,135
query,0,1508657552.4500594,804
query,0,1508657552.540289,739
query,0,1508657552.682773,720
query,0,1508657552.805028,1113
query,0,1508657552.868554,53
query,0,1508657552.9582117,2458
query,0,1508657553.0078406,493
query,0,1508657553.0814464,640
query,0,1508657553.1376345,405
query,0,1508657553.2756982,1144
query,0,1508657553.3224316,418
query,0,1508657553.3736763,769
query,0,1508657553.4885538,928
query,0,1508657553.713281,1980
query,0,1508657553.8403246,1009
query,0,1508657553.9589562,1540
query,0,1508657554.0158641,494
query,0,1508657554.1415515,2549
query,0,1508657554.1979187,1361
query,0,1508657554.361587,874
query,0,1508657554.408847,2
query,0,1508657554.473441,124
query,0,1508657554.6036427,1534
query,0,1508657554.6457474,785
query,0,1508657554.7527297,2605
query,0,1508657554.9530687,4164
query,0,1508657555.0912645,1456
query,0,1508657555.1907809,1379
query,0,1508657555.3054824,1825
query,0,1508657555.330584,705
query,0,1508657555.4333525,762
query,0,1508657555.4618847,652
query,0,1508657555.572997,1814
query,0,1508657555.732445,4372
query,0,1508657555.8824525,4264
query,0,1508657555.954473,1203
query,0,1508657555.988977,739
query,0,1508657556.0487812,84
query,0,1508657556.1144845,898
query,0,1508657556.1408863,2
query,0,1508657556.2294014,644
query,0,1508657556.2604816,1
query,0,1508657556.30567,599
query,0,1508657556.3371649,704
query,0,1508657556.3728647,316
query,0,1508657556.5239685,627
query,0,1508657556.6750064,1035
query,0,1508657556.8013844,900
query,0,1508657556.884484,677
query,0,1508657556.9775097,723
query,0,1508657557.0292237,802
query,0,1508657557.092937,772
query,0,1508657557.2575605,1820
query,0,1508657557.3997107,1703
query,0,1508657557.4673145,517
query,0,1508657557.5249538,249
query,0,1508657557.6448798,957
query,0,1508657557.737277,602
query,0,1508657557.8633242,987
query,0,1508657557.9062433,178
query,0,1508657557.9433434,83
query,0,1508657558.0371244,566
query,0,1508657558.1004486,191
query,0,1508657558.289698,3670
query,0,1508657558.4851592,1014
query,0,1508657558.6491961,2727
query,0,1508657558.9657102,2726
query,0,1508657559.1798177,2859
query,0,1508657559.298843,545
query,0,1508657559.502659,5807
query,0,1508657559.6388853,714
query,0,1508657559.8053815,2338
query,0,1508657559.9069247,499
query,0,1508657560.2534263,4529
query,0,1508657560.366617,3579
query,0,1508657560.5635676,2809
query,0,1508657560.6339655,819
query,0,1508657560.75914,6530
query,0,1508657560.8743734,7452
