tables,1509302460.7496667,1509305410.3042336
query,1509305410.3059793,1509305417.6299717,225
query,1509305417.649533,1509305418.2160676,2082
query,1509305418.2160733,1509305418.8550534,3933
query,1509305418.855058,1509305418.9543974,154
query,1509305418.954403,1509305419.0906358,77
query,1509305419.0906413,1509305419.3454785,957
query,1509305419.345483,1509305419.3866904,6
query,1509305419.3866944,1509305419.4600267,150
query,1509305419.4600308,1509305419.718152,688
query,1509305419.7181563,1509305419.8153615,178
query,1509305419.8153653,1509305423.541705,1506
query,1509305423.5417104,1509305424.110607,3368
query,1509305424.1106122,1509305424.1977842,1506
query,1509305424.1977887,1509305424.7573466,2971
query,1509305424.757352,1509305424.8418233,428
query,1509305424.8418288,1509305425.3215442,2337
query,1509305425.321549,1509305425.457363,8
query,1509305425.4573667,1509305425.6486852,1457
query,1509305425.648689,1509305425.7592282,20
query,1509305425.7592335,1509305425.8993964,1482
query,1509305425.8994524,1509305426.098563,315
query,1509305426.1119747,1509305426.2526884,887
query,1509305426.252693,1509305426.3820078,1406
query,1509305426.3820128,1509305426.9430523,3685
query,1509305426.9430592,1509305427.0801528,372
query,1509305427.080158,1509305427.1899924,1506
query,1509305427.1899977,1509305427.2695348,1506
query,1509305427.269539,1509305427.379793,1506
query,1509305427.3797984,1509305427.4770536,1506
query,1509305427.4770606,1509305427.657801,1506
query,1509305427.6578054,1509305432.488043,7
query,1509305432.488048,1509305432.615255,12
query,1509305432.6152608,1509305434.7104492,6140
query,1509305434.7104533,1509305434.7998974,243
query,1509305434.7999027,1509305435.296057,7532
query,1509305435.2960618,1509305435.6768074,3118
query,1509305435.6768126,1509305435.6940022,0
query,1509305435.6940079,1509305435.8069382,419
query,1509305435.8069432,1509305436.0196586,1503
query,1509305436.019664,1509305436.064674,99
query,1509305436.0647273,1509305436.945374,9068
query,1509305436.958922,1509305437.3799415,7786
query,1509305437.3799474,1509305437.8480759,9227
query,1509305437.8480816,1509305438.734588,9257
query,1509305438.7345943,1509305438.9074895,388
query,1509305438.9074976,1509305439.6188827,7796
query,1509305439.6188865,1509305440.2405062,5193
query,1509305440.24051,1509305442.4571028,12418
query,1509305442.4571085,1509305442.4781148,2
query,1509305442.4781203,1509305442.554073,1
query,1509305442.5540798,1509305443.3371236,2212
query,1509305443.3371289,1509305443.3547697,0
query,1509305443.3547745,1509305443.7676907,8158
query,1509305443.767695,1509305443.8727133,1270
query,1509305443.872722,1509305443.9708679,989
query,1509305443.9708736,1509305444.0214698,347
query,1509305444.0214753,1509305444.1754584,1059
query,1509305444.1754649,1509305444.4013174,5158
query,1509305444.4013236,1509305444.5026777,5090
query,1509305444.5026834,1509305444.5211866,1
query,1509305444.5212417,1509305444.5392647,1
query,1509305444.5456233,1509305444.6292825,709
query,1509305444.629288,1509305445.0364966,10572
query,1509305445.0365021,1509305445.6152787,1347
query,1509305445.615286,1509305445.6685293,7
query,1509305445.6685345,1509305446.7699375,462
query,1509305446.7699416,1509305446.9110384,768
query,1509305446.9110441,1509305448.040495,9913
query,1509305448.0405,1509305448.3039155,717
query,1509305448.3039198,1509305448.5377972,4
query,1509305448.537801,1509305448.7781045,3923
query,1509305448.778109,1509305449.0686505,4837
query,1509305449.068656,1509305449.0866263,0
query,1509305449.0866313,1509305449.1731846,592
query,1509305449.1731894,1509305449.3368177,3194
query,1509305449.3368227,1509305449.5269961,3399
query,1509305449.5270014,1509305449.5426226,0
query,1509305449.5426266,1509305449.5814376,3
query,1509305449.5814428,1509305449.645602,127
query,1509305449.645607,1509305449.7016885,418
query,1509305449.7017395,1509305449.8615925,6128
query,1509305449.874397,1509305449.9283314,495
query,1509305449.9283388,1509305450.0219388,210
query,1509305450.0219443,1509305450.0625288,2
query,1509305450.0625336,1509305450.1695104,1148
query,1509305450.169514,1509305450.245034,7
query,1509305450.2450383,1509305450.26412,0
query,1509305450.2641234,1509305450.4341984,3473
query,1509305450.4342012,1509305450.49948,57
query,1509305450.4994857,1509305450.7970338,192
query,1509305450.7970364,1509305450.9274454,2176
query,1509305450.9274497,1509305450.9733765,912
query,1509305450.9733806,1509305451.0158021,6
query,1509305451.015806,1509305451.059904,9
query,1509305451.0599077,1509305451.0756302,3
query,1509305451.0756338,1509305451.1881042,1915
query,1509305451.1881082,1509305451.245566,385
query,1509305451.2455707,1509305451.3292992,2989
query,1509305451.3293045,1509305451.4310324,2917
query,1509305451.431037,1509305451.6103616,7930
query,1509305451.610422,1509305451.6703372,1
query,1509305451.6727304,1509305451.801546,2753
query,1509305451.8015501,1509305451.9532473,4632
query,1509305451.9532518,1509305452.0321774,136
query,1509305452.0321815,1509305452.0857959,59
query,1509305452.0857987,1509305452.2141247,5968
query,1509305452.2141297,1509305452.3545885,6841
query,1509305452.3545923,1509305452.4328532,469
query,1509305452.4328573,1509305452.481265,8
query,1509305452.4812686,1509305452.7341352,10013
query,1509305452.7341394,1509305452.813479,1311
query,1509305452.813485,1509305452.9150321,537
query,1509305452.9150367,1509305452.971408,267
query,1509305452.9714134,1509305453.0253284,32
query,1509305453.0253346,1509305453.0811775,416
query,1509305453.0811825,1509305453.1491578,30
query,1509305453.1491628,1509305453.2185266,209
query,1509305453.2185318,1509305453.4536352,10442
query,1509305453.4536412,1509305453.5136993,1277
query,1509305453.5137033,1509305453.5598516,11
query,1509305453.5599258,1509305453.6088715,8
query,1509305453.6222408,1509305453.6772678,2350
query,1509305453.6772702,1509305453.829926,9020
query,1509305453.8299305,1509305453.8623981,2
query,1509305453.8624022,1509305453.9421897,1548
query,1509305453.9421961,1509305454.000701,3937
query,1509305454.000705,1509305454.034644,36
query,1509305454.034648,1509305454.1671875,8230
query,1509305454.1671913,1509305454.2141712,75
query,1509305454.214174,1509305454.3575191,6059
query,1509305454.3575232,1509305454.4086487,672
query,1509305454.4086533,1509305454.536699,6133
query,1509305454.5367033,1509305454.5910172,76
query,1509305454.5910237,1509305454.6680403,83
query,1509305454.6680472,1509305454.854772,7517
query,1509305454.8547885,1509305454.9000847,5
query,1509305454.900088,1509305454.9371812,245
query,1509305454.9371865,1509305454.987064,1205
query,1509305454.9870691,1509305455.0247092,13
query,1509305455.0247142,1509305455.129972,2816
query,1509305455.1300268,1509305455.214207,490
query,1509305455.2251258,1509305455.2772803,5298
query,1509305455.2772832,1509305455.330343,902
query,1509305455.330346,1509305455.5067706,3255
query,1509305455.506775,1509305455.6039865,6589
query,1509305455.603991,1509305458.42522,14783
query,1509305458.4252262,1509305458.51462,886
query,1509305458.5146232,1509305458.5496325,3
query,1509305458.5496373,1509305458.803474,8962
query,1509305458.8034794,1509305458.936539,1056
query,1509305458.9365423,1509305458.990923,1510
query,1509305458.9909263,1509305459.006794,0
query,1509305459.0067976,1509305459.0732167,3439
query,1509305459.0732207,1509305459.1365,175
query,1509305459.1365058,1509305459.1536689,0
query,1509305459.153672,1509305460.491278,14
query,1509305460.4912848,1509305460.5517514,1219
query,1509305460.5517561,1509305460.656565,2829
query,1509305460.6565695,1509305460.8770008,8290
query,1509305460.8770046,1509305461.7063649,6860
query,1509305461.7063982,1509305461.8136244,2651
query,1509305461.8294015,1509305461.9170048,4271
query,1509305461.9170094,1509305462.1623828,4033
query,1509305462.1623883,1509305462.8318129,2329
query,1509305462.8318176,1509305462.8735998,5
query,1509305462.8736043,1509305462.9291608,15
query,1509305462.9291778,1509305463.0233207,2796
query,1509305463.0233257,1509305463.1951673,11722
query,1509305463.1951733,1509305463.2358134,1620
query,1509305463.2358189,1509305463.271762,63
query,1509305463.2717655,1509305463.356414,9201
query,1509305463.356418,1509305463.4149528,3045
query,1509305463.4149585,1509305463.4582245,306
query,1509305463.4582279,1509305463.5245652,5688
query,1509305463.5245707,1509305463.5848782,4878
query,1509305463.5848832,1509305463.6718075,9826
query,1509305463.6718128,1509305463.7095544,88
query,1509305463.7095582,1509305463.7426815,3
query,1509305463.742685,1509305463.804813,1399
query,1509305463.8048167,1509305463.8519685,2608
query,1509305463.8520129,1509305463.9702919,433
query,1509305463.9832737,1509305464.064192,2189
query,1509305464.0641966,1509305464.1400845,3166
query,1509305464.1400886,1509305464.2261448,7000
query,1509305464.2261481,1509305464.3228874,6083
query,1509305464.322891,1509305464.4202557,2078
query,1509305464.4202614,1509305464.46264,266
query,1509305464.4626455,1509305464.4864311,4
query,1509305464.4864373,1509305464.532944,92
query,1509305464.5329509,1509305464.6318343,9007
query,1509305464.6318507,1509305464.6704328,685
query,1509305464.6704364,1509305464.7060533,41
query,1509305464.706057,1509305464.7205212,0
query,1509305464.7205248,1509305464.7635217,2185
query,1509305464.7635264,1509305464.7773414,0
query,1509305464.7773452,1509305464.8380816,5781
query,1509305464.8380854,1509305464.9215088,5952
query,1509305464.921529,1509305464.9598603,201
query,1509305464.959865,1509305465.0348442,4480
query,1509305465.0348492,1509305465.1644974,11084
query,1509305465.1645393,1509305465.2624257,1167
query,1509305465.2705693,1509305465.2904446,1
query,1509305465.290447,1509305465.4391723,3938
query,1509305465.4391766,1509305465.4987426,3248
query,1509305465.4987493,1509305465.5654428,5828
query,1509305465.5654492,1509305465.630719,5924
query,1509305465.6307237,1509305465.7338538,7297
query,1509305465.733858,1509305465.7739558,128
query,1509305465.773961,1509305465.7888036,0
query,1509305465.788809,1509305465.8547432,2694
query,1509305465.8547475,1509305465.902044,33
query,1509305465.9020493,1509305465.9463735,1168
query,1509305465.9463778,1509305466.048749,10903
query,1509305466.0487578,1509305466.085861,65
query,1509305466.0858686,1509305466.137823,524
query,1509305466.1378276,1509305466.2094831,5453
query,1509305466.209487,1509305466.2482965,493
query,1509305466.248306,1509305466.2906287,25
query,1509305466.2906337,1509305466.3447404,1374
query,1509305466.344745,1509305466.3981562,267
query,1509305466.3982267,1509305466.4608052,1216
query,1509305466.4795725,1509305466.5256593,14
query,1509305466.5256643,1509305466.5972726,1029
query,1509305466.5972762,1509305466.6455035,133
query,1509305466.645507,1509305466.708392,2252
query,1509305466.708396,1509305466.8630488,12415
query,1509305466.8630533,1509305466.9970343,11047
query,1509305466.9970396,1509305467.0814693,8192
query,1509305467.0814743,1509305467.1193447,67
query,1509305467.1193526,1509305467.13569,0
query,1509305467.135694,1509305467.1872547,5365
query,1509305467.187258,1509305467.2458575,1157
query,1509305467.245862,1509305467.2833421,85
query,1509305467.283348,1509305467.3426833,643
query,1509305467.3426876,1509305467.4030573,3275
query,1509305467.4030612,1509305467.4179926,0
query,1509305467.417996,1509305467.545275,8726
query,1509305467.5452802,1509305467.6691566,8984
query,1509305467.6691616,1509305467.7239797,278
query,1509305467.7239833,1509305467.7666671,77
query,1509305467.7667098,1509305467.8609288,2583
query,1509305467.8727496,1509305467.9803355,7027
query,1509305467.9803426,1509305468.0364475,163
query,1509305468.0364523,1509305468.1024654,2852
query,1509305468.1024704,1509305468.2471375,11597
query,1509305468.2471416,1509305468.3320627,3996
query,1509305468.332067,1509305468.4109633,4654
query,1509305468.4109666,1509305468.432164,0
query,1509305468.432168,1509305468.4688041,15
query,1509305468.4688082,1509305468.5182295,3701
query,1509305468.518233,1509305468.5589995,514
query,1509305468.5590048,1509305468.6235695,2
query,1509305468.6235747,1509305468.7023823,7577
query,1509305468.7023869,1509305468.7268593,3
query,1509305468.7268615,1509305468.812022,8276
query,1509305468.812027,1509305468.874493,2245
query,1509305468.8744977,1509305468.9840944,8455
query,1509305468.9840999,1509305469.0092692,0
query,1509305469.0092735,1509305469.0248156,0
query,1509305469.0248196,1509305469.078713,888
query,1509305469.0787613,1509305469.2359061,8697
query,1509305469.243559,1509305469.2991285,91
query,1509305469.2991333,1509305469.314547,0
query,1509305469.314552,1509305469.3986907,6740
query,1509305469.3986952,1509305469.4446323,1331
query,1509305469.4446373,1509305469.5092337,1876
query,1509305469.5092375,1509305469.5253732,0
query,1509305469.5253773,1509305469.5623817,37
query,1509305469.562385,1509305469.6857476,10211
query,1509305469.6857631,1509305469.709312,2
query,1509305469.7093146,1509305469.7255507,0
query,1509305469.7255561,1509305469.7677264,280
query,1509305469.7677445,1509305469.7818234,0
query,1509305469.7818272,1509305469.8296647,823
query,1509305469.829669,1509305469.914294,6412
query,1509305469.9142988,1509305470.0041158,5833
query,1509305470.0041237,1509305470.055878,183
query,1509305470.0558834,1509305470.1411405,5858
query,1509305470.1411448,1509305470.1859202,18
query,1509305470.1859257,1509305470.2777991,6823
query,1509305470.2778451,1509305470.3291044,31
query,1509305470.342194,1509305470.446295,8166
query,1509305470.4462986,1509305470.4917161,407
query,1509305470.4917216,1509305470.5348299,96
query,1509305470.5348334,1509305470.586435,1607
query,1509305470.5864398,1509305470.6450212,397
query,1509305470.6450276,1509305470.7130926,463
query,1509305470.7130978,1509305470.8042624,4527
query,1509305470.804266,1509305470.8744638,1429
query,1509305470.874469,1509305470.9188423,115
query,1509305470.918847,1509305470.9699473,1469
query,1509305470.9699502,1509305471.022498,2217
query,1509305471.0225024,1509305471.3875117,11769
query,1509305471.3875172,1509305471.4341476,100
query,1509305471.4341528,1509305471.4533556,0
query,1509305471.4533598,1509305471.5111628,96
query,1509305471.5111682,1509305471.528267,0
query,1509305471.5282722,1509305471.5928316,2297
query,1509305471.592838,1509305471.677129,3513
query,1509305471.677134,1509305471.7546525,2652
query,1509305471.7547143,1509305471.8415098,91
query,1509305471.8547525,1509305471.902694,1059
query,1509305471.9026988,1509305471.9618962,1886
query,1509305471.9619007,1509305472.0317883,3585
query,1509305472.0317926,1509305472.1080694,3785
query,1509305472.1080756,1509305472.158476,284
query,1509305472.1584787,1509305472.2228518,1699
query,1509305472.2228541,1509305472.2977316,2203
query,1509305472.2977378,1509305472.3707478,1560
query,1509305472.3707523,1509305472.5272708,13658
query,1509305472.527275,1509305472.5426702,0
query,1509305472.5426745,1509305472.599674,1215
query,1509305472.5996795,1509305472.6152332,0
query,1509305472.6152399,1509305472.6318653,0
query,1509305472.6318705,1509305472.746225,6859
query,1509305472.7462304,1509305472.8026452,63
query,1509305472.8026521,1509305473.0194273,4474
query,1509305473.0194333,1509305473.1546035,4422
query,1509305473.154608,1509305473.1729267,0
query,1509305473.1729293,1509305473.226214,29
query,1509305473.2262502,1509305473.334034,6518
query,1509305473.342671,1509305473.3781614,103
query,1509305473.378164,1509305473.5254884,10899
query,1509305473.5254936,1509305473.6230304,9697
query,1509305473.623036,1509305473.8114665,1035
query,1509305473.8114722,1509305474.503812,8457
query,1509305474.5038173,1509305474.6132622,9074
query,1509305474.613266,1509305474.658886,230
query,1509305474.6588902,1509305474.7644963,3539
query,1509305474.7645013,1509305475.423025,3448
query,1509305475.4230287,1509305475.5596037,9431
query,1509305475.5596085,1509305475.6781864,8418
query,1509305475.6781912,1509305475.7017634,1
query,1509305475.7017689,1509305475.756934,638
query,1509305475.7569385,1509305475.814466,2117
query,1509305475.8144698,1509305475.865724,563
query,1509305475.8657298,1509305475.9144635,143
query,1509305475.9144685,1509305476.0055177,6284
query,1509305476.0055227,1509305476.0580182,242
query,1509305476.0580227,1509305476.1857715,10365
query,1509305476.1858375,1509305476.2712033,1672
query,1509305476.2856445,1509305476.429722,10993
query,1509305476.4297256,1509305476.476118,140
query,1509305476.4761205,1509305476.514558,7
query,1509305476.5145612,1509305476.6173203,8882
query,1509305476.6173248,1509305476.6797867,1826
query,1509305476.6797888,1509305476.7357733,1843
query,1509305476.7357767,1509305476.8001833,459
query,1509305476.8001873,1509305476.834613,75
query,1509305476.8346171,1509305476.8982904,4555
query,1509305476.8982944,1509305477.0102446,8399
query,1509305477.010249,1509305477.0676427,1218
query,1509305477.0676475,1509305477.128864,1201
query,1509305477.128868,1509305477.1726766,9
query,1509305477.1726818,1509305477.2412047,3585
query,1509305477.2412102,1509305477.2965252,3037
query,1509305477.2965302,1509305477.3404512,2713
query,1509305477.3404558,1509305477.3759112,524
query,1509305477.3759158,1509305477.3905506,0
query,1509305477.3905551,1509305477.424186,6
query,1509305477.4242435,1509305477.5651684,11591
query,1509305477.5795195,1509305477.683557,8758
query,1509305477.6835623,1509305477.7025917,1
